dataset,example_id,partition,seed,node_id,selector,selected_facet,selected_scale,target_rank,R_at_1,R_at_2,R_at_4,R_at_8,target_used_during_selection
musique,3hop2__101905_30152_20999,validation,71,1,validation_linear_scale,0,global,1,1,1,1,1,0
musique,3hop2__101905_30152_20999,validation,71,2,global,0,global,3,0,0,1,1,0
musique,3hop2__101905_30152_20999,validation,71,2,earliest,1,1,4,0,0,1,1,0
musique,3hop2__101905_30152_20999,validation,71,2,latest,24,1,5,0,0,0,1,0
musique,3hop2__101905_30152_20999,validation,71,2,highest_hidden_norm,7,1,2,0,1,1,1,0
musique,3hop2__101905_30152_20999,validation,71,2,highest_parent_margin,0,global,3,0,0,1,1,0
musique,3hop2__101905_30152_20999,validation,71,2,lowest_parent_entropy,0,global,3,0,0,1,1,0
musique,3hop2__101905_30152_20999,validation,71,2,validation_most_common_scale,7,1,2,0,1,1,1,0
musique,3hop2__101905_30152_20999,validation,71,2,validation_linear_scale,0,global,3,0,0,1,1,0
musique,3hop2__103871_20335_9331,validation,11,1,global,0,global,15,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,11,1,earliest,1,1,9,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,11,1,latest,42,1,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,11,1,highest_hidden_norm,14,1,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,11,1,highest_parent_margin,29,1,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,11,1,lowest_parent_entropy,42,1,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,11,1,validation_most_common_scale,14,1,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,11,1,validation_linear_scale,14,1,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,11,2,global,0,global,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,11,2,earliest,1,1,11,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,11,2,latest,42,1,7,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,11,2,highest_hidden_norm,14,1,6,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,11,2,highest_parent_margin,29,1,8,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,11,2,lowest_parent_entropy,42,1,7,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,11,2,validation_most_common_scale,14,1,6,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,11,2,validation_linear_scale,14,1,6,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,23,1,global,0,global,10,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,23,1,earliest,1,1,10,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,23,1,latest,42,1,11,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,23,1,highest_hidden_norm,14,1,1,1,1,1,1,0
musique,3hop2__103871_20335_9331,validation,23,1,highest_parent_margin,112,4,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,23,1,lowest_parent_entropy,0,global,10,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,23,1,validation_most_common_scale,14,1,1,1,1,1,1,0
musique,3hop2__103871_20335_9331,validation,23,1,validation_linear_scale,14,1,1,1,1,1,1,0
musique,3hop2__103871_20335_9331,validation,23,2,global,0,global,18,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,23,2,earliest,1,1,8,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,23,2,latest,42,1,9,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,23,2,highest_hidden_norm,14,1,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,23,2,highest_parent_margin,112,4,6,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,23,2,lowest_parent_entropy,0,global,18,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,23,2,validation_most_common_scale,14,1,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,23,2,validation_linear_scale,14,1,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,37,1,global,0,global,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,1,earliest,1,1,14,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,1,latest,42,1,14,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,1,highest_hidden_norm,14,1,1,1,1,1,1,0
musique,3hop2__103871_20335_9331,validation,37,1,highest_parent_margin,0,global,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,1,lowest_parent_entropy,42,1,14,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,1,validation_most_common_scale,14,1,1,1,1,1,1,0
musique,3hop2__103871_20335_9331,validation,37,1,validation_linear_scale,14,1,1,1,1,1,1,0
musique,3hop2__103871_20335_9331,validation,37,2,global,0,global,21,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,2,earliest,1,1,10,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,2,latest,42,1,11,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,2,highest_hidden_norm,14,1,6,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,37,2,highest_parent_margin,0,global,21,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,2,lowest_parent_entropy,42,1,11,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,37,2,validation_most_common_scale,14,1,6,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,37,2,validation_linear_scale,14,1,6,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,53,1,global,0,global,15,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,1,earliest,1,1,11,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,1,latest,42,1,15,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,1,highest_hidden_norm,14,1,16,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,1,highest_parent_margin,9,1,19,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,1,lowest_parent_entropy,0,global,15,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,1,validation_most_common_scale,14,1,16,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,1,validation_linear_scale,14,1,16,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,2,global,0,global,12,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,2,earliest,1,1,15,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,2,latest,42,1,9,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,2,highest_hidden_norm,14,1,4,0,0,1,1,0
musique,3hop2__103871_20335_9331,validation,53,2,highest_parent_margin,9,1,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,2,lowest_parent_entropy,0,global,12,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,53,2,validation_most_common_scale,14,1,4,0,0,1,1,0
musique,3hop2__103871_20335_9331,validation,53,2,validation_linear_scale,14,1,4,0,0,1,1,0
musique,3hop2__103871_20335_9331,validation,71,1,global,0,global,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,71,1,earliest,1,1,10,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,71,1,latest,42,1,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,71,1,highest_hidden_norm,14,1,3,0,0,1,1,0
musique,3hop2__103871_20335_9331,validation,71,1,highest_parent_margin,30,1,5,0,0,0,1,0
musique,3hop2__103871_20335_9331,validation,71,1,lowest_parent_entropy,42,1,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,71,1,validation_most_common_scale,14,1,3,0,0,1,1,0
musique,3hop2__103871_20335_9331,validation,71,1,validation_linear_scale,14,1,3,0,0,1,1,0
musique,3hop2__103871_20335_9331,validation,71,2,global,0,global,22,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,71,2,earliest,1,1,19,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,71,2,latest,42,1,16,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,71,2,highest_hidden_norm,14,1,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,71,2,highest_parent_margin,30,1,13,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,71,2,lowest_parent_entropy,42,1,16,0,0,0,0,0
musique,3hop2__103871_20335_9331,validation,71,2,validation_most_common_scale,14,1,2,0,1,1,1,0
musique,3hop2__103871_20335_9331,validation,71,2,validation_linear_scale,14,1,2,0,1,1,1,0
musique,3hop2__103889_30152_20999,validation,11,1,global,0,global,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,11,1,earliest,1,1,11,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,11,1,latest,26,1,15,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,11,1,highest_hidden_norm,20,1,12,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,11,1,highest_parent_margin,43,2,19,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,11,1,lowest_parent_entropy,26,1,15,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,11,1,validation_most_common_scale,20,1,12,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,11,1,validation_linear_scale,20,1,12,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,11,2,global,0,global,8,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,11,2,earliest,1,1,4,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,11,2,latest,26,1,6,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,11,2,highest_hidden_norm,20,1,8,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,11,2,highest_parent_margin,43,2,5,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,11,2,lowest_parent_entropy,26,1,6,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,11,2,validation_most_common_scale,20,1,8,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,11,2,validation_linear_scale,20,1,8,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,23,1,global,0,global,1,1,1,1,1,0
musique,3hop2__103889_30152_20999,validation,23,1,earliest,1,1,1,1,1,1,1,0
musique,3hop2__103889_30152_20999,validation,23,1,latest,26,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,23,1,highest_hidden_norm,20,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,23,1,highest_parent_margin,14,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,23,1,lowest_parent_entropy,0,global,1,1,1,1,1,0
musique,3hop2__103889_30152_20999,validation,23,1,validation_most_common_scale,20,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,23,1,validation_linear_scale,20,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,23,2,global,0,global,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,23,2,earliest,1,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,23,2,latest,26,1,4,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,23,2,highest_hidden_norm,20,1,9,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,23,2,highest_parent_margin,14,1,6,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,23,2,lowest_parent_entropy,0,global,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,23,2,validation_most_common_scale,20,1,9,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,23,2,validation_linear_scale,20,1,9,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,37,1,global,0,global,4,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,37,1,earliest,1,1,2,0,1,1,1,0
musique,3hop2__103889_30152_20999,validation,37,1,latest,26,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,37,1,highest_hidden_norm,20,1,12,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,37,1,highest_parent_margin,57,4,2,0,1,1,1,0
musique,3hop2__103889_30152_20999,validation,37,1,lowest_parent_entropy,44,2,12,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,37,1,validation_most_common_scale,20,1,12,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,37,1,validation_linear_scale,20,1,12,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,37,2,global,0,global,7,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,37,2,earliest,1,1,11,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,37,2,latest,26,1,13,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,37,2,highest_hidden_norm,20,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,37,2,highest_parent_margin,57,4,7,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,37,2,lowest_parent_entropy,44,2,5,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,37,2,validation_most_common_scale,20,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,37,2,validation_linear_scale,20,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,53,1,global,0,global,2,0,1,1,1,0
musique,3hop2__103889_30152_20999,validation,53,1,earliest,1,1,2,0,1,1,1,0
musique,3hop2__103889_30152_20999,validation,53,1,latest,26,1,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,53,1,highest_hidden_norm,20,1,17,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,53,1,highest_parent_margin,1,1,2,0,1,1,1,0
musique,3hop2__103889_30152_20999,validation,53,1,lowest_parent_entropy,0,global,2,0,1,1,1,0
musique,3hop2__103889_30152_20999,validation,53,1,validation_most_common_scale,20,1,17,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,53,1,validation_linear_scale,20,1,17,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,53,2,global,0,global,10,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,53,2,earliest,1,1,8,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,53,2,latest,26,1,7,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,53,2,highest_hidden_norm,20,1,6,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,53,2,highest_parent_margin,1,1,8,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,53,2,lowest_parent_entropy,0,global,10,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,53,2,validation_most_common_scale,20,1,6,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,53,2,validation_linear_scale,20,1,6,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,71,1,global,0,global,1,1,1,1,1,0
musique,3hop2__103889_30152_20999,validation,71,1,earliest,1,1,1,1,1,1,1,0
musique,3hop2__103889_30152_20999,validation,71,1,latest,26,1,1,1,1,1,1,0
musique,3hop2__103889_30152_20999,validation,71,1,highest_hidden_norm,20,1,7,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,71,1,highest_parent_margin,50,2,3,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,71,1,lowest_parent_entropy,0,global,1,1,1,1,1,0
musique,3hop2__103889_30152_20999,validation,71,1,validation_most_common_scale,20,1,7,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,71,1,validation_linear_scale,20,1,7,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,71,2,global,0,global,4,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,71,2,earliest,1,1,4,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,71,2,latest,26,1,7,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,71,2,highest_hidden_norm,20,1,15,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,71,2,highest_parent_margin,50,2,8,0,0,0,1,0
musique,3hop2__103889_30152_20999,validation,71,2,lowest_parent_entropy,0,global,4,0,0,1,1,0
musique,3hop2__103889_30152_20999,validation,71,2,validation_most_common_scale,20,1,15,0,0,0,0,0
musique,3hop2__103889_30152_20999,validation,71,2,validation_linear_scale,20,1,15,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,11,1,global,0,global,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,11,1,earliest,1,1,6,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,11,1,latest,21,1,5,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,11,1,highest_hidden_norm,17,1,9,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,11,1,highest_parent_margin,33,2,10,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,11,1,lowest_parent_entropy,0,global,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,11,1,validation_most_common_scale,17,1,9,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,11,1,validation_linear_scale,17,1,9,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,11,2,global,0,global,10,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,11,2,earliest,1,1,3,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,11,2,latest,21,1,6,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,11,2,highest_hidden_norm,17,1,6,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,11,2,highest_parent_margin,33,2,7,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,11,2,lowest_parent_entropy,0,global,10,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,11,2,validation_most_common_scale,17,1,6,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,11,2,validation_linear_scale,17,1,6,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,23,1,global,0,global,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,23,1,earliest,1,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,23,1,latest,21,1,7,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,23,1,highest_hidden_norm,17,1,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,23,1,highest_parent_margin,4,1,9,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,23,1,lowest_parent_entropy,0,global,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,23,1,validation_most_common_scale,17,1,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,23,1,validation_linear_scale,17,1,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,23,2,global,0,global,9,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,23,2,earliest,1,1,3,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,23,2,latest,21,1,9,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,23,2,highest_hidden_norm,17,1,3,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,23,2,highest_parent_margin,4,1,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,23,2,lowest_parent_entropy,0,global,9,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,23,2,validation_most_common_scale,17,1,3,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,23,2,validation_linear_scale,17,1,3,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,37,1,global,0,global,3,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,37,1,earliest,1,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,37,1,latest,21,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,37,1,highest_hidden_norm,17,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,37,1,highest_parent_margin,5,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,37,1,lowest_parent_entropy,21,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,37,1,validation_most_common_scale,17,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,37,1,validation_linear_scale,17,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,37,2,global,0,global,6,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,37,2,earliest,1,1,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,37,2,latest,21,1,5,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,37,2,highest_hidden_norm,17,1,5,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,37,2,highest_parent_margin,5,1,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,37,2,lowest_parent_entropy,21,1,5,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,37,2,validation_most_common_scale,17,1,5,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,37,2,validation_linear_scale,17,1,5,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,53,1,global,0,global,3,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,53,1,earliest,1,1,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,53,1,latest,21,1,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,53,1,highest_hidden_norm,17,1,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,53,1,highest_parent_margin,27,2,3,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,53,1,lowest_parent_entropy,0,global,3,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,53,1,validation_most_common_scale,17,1,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,53,1,validation_linear_scale,17,1,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,53,2,global,0,global,7,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,53,2,earliest,1,1,5,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,53,2,latest,21,1,7,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,53,2,highest_hidden_norm,17,1,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,53,2,highest_parent_margin,27,2,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,53,2,lowest_parent_entropy,0,global,7,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,53,2,validation_most_common_scale,17,1,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,53,2,validation_linear_scale,17,1,4,0,0,1,1,0
musique,3hop2__106842_30645_84681,test,71,1,global,0,global,2,0,1,1,1,0
musique,3hop2__106842_30645_84681,test,71,1,earliest,1,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,71,1,latest,21,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,71,1,highest_hidden_norm,17,1,10,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,71,1,highest_parent_margin,15,1,6,0,0,0,1,0
musique,3hop2__106842_30645_84681,test,71,1,lowest_parent_entropy,21,1,1,1,1,1,1,0
musique,3hop2__106842_30645_84681,test,71,1,validation_most_common_scale,17,1,10,0,0,0,0,0
musique,3hop2__106842_30645_84681,test,71,1,validation_linear_scale,17,1,10,0,0,0,0,0
