dataset,example_id,partition,question_type,annotated_hops,graph_type,chunk_size,source_node,target_node,source_annotated_step,target_annotated_step,source_parent_group,target_parent_group,mapping_status,partial_parent_overlap,target_native_rank,reciprocal_rank,recovered_at_1,recovered_at_2,recovered_at_3,recovered_at_4,recovered_at_5,recovered_at_6,recovered_at_8,recovered_at_11,shortest_path_at_1,path_distortion_at_1,shortest_path_at_2,path_distortion_at_2,shortest_path_at_3,path_distortion_at_3,shortest_path_at_4,path_distortion_at_4,shortest_path_at_5,path_distortion_at_5,shortest_path_at_6,path_distortion_at_6,shortest_path_at_8,path_distortion_at_8,shortest_path_at_11,path_distortion_at_11,layer,lexical_overlap,lexical_group
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[17, 18]","[12, 13, 14]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,3,2,2,1,2,1,2,1,1,0,1,0,1,0,8,0.13821138211382114,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[19, 20]","[5, 6, 7, 8]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,12,0.0821917808219178,low
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[5, 6, 7, 8]","[17, 18]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.11151079136690648,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[17, 18]","[12, 13, 14]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,12,0.13821138211382114,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[19, 20]","[5, 6, 7, 8]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.0821917808219178,low
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[5, 6, 7, 8]","[17, 18]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,16,0.11151079136690648,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[17, 18]","[12, 13, 14]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.13821138211382114,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[19, 20]","[5, 6, 7, 8]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,20,0.0821917808219178,low
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[5, 6, 7, 8]","[17, 18]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,20,0.11151079136690648,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[17, 18]","[12, 13, 14]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,20,0.13821138211382114,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[19, 20]","[5, 6, 7, 8]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,24,0.0821917808219178,low
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[5, 6, 7, 8]","[17, 18]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,3,2,1,0,1,0,1,0,1,0,1,0,24,0.11151079136690648,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[17, 18]","[12, 13, 14]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,4,3,2,1,2,1,2,1,2,1,1,0,1,0,1,0,24,0.13821138211382114,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[19, 20]","[5, 6, 7, 8]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,27,0.0821917808219178,low
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[5, 6, 7, 8]","[17, 18]",preserved,0,9,0.1111111111111111,0,0,0,0,0,0,0,1,,,3,2,3,2,2,1,2,1,2,1,2,1,1,0,27,0.11151079136690648,high
musique,4hop1__105401_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[17, 18]","[12, 13, 14]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,27,0.13821138211382114,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,1,2,1,2,[0],"[19, 20, 21]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,3,2,2,1,2,1,2,1,1,0,1,0,1,0,0,0.0821917808219178,low
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,2,3,2,3,"[19, 20, 21]","[10, 11, 12]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.11151079136690648,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,3,4,3,4,"[10, 11, 12]","[18, 19]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.13020833333333334,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,1,2,1,2,[0],"[19, 20, 21]",preserved,0,11,0.09090909090909091,0,0,0,0,0,0,0,1,,,3,2,3,2,2,1,2,1,2,1,2,1,1,0,4,0.0821917808219178,low
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,2,3,2,3,"[19, 20, 21]","[10, 11, 12]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,4,0.11151079136690648,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,3,4,3,4,"[10, 11, 12]","[18, 19]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0.13020833333333334,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,1,2,1,2,[0],"[19, 20, 21]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,2,1,2,1,1,0,1,0,1,0,1,0,1,0,8,0.0821917808219178,low
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,2,3,2,3,"[19, 20, 21]","[10, 11, 12]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,0.11151079136690648,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,3,4,3,4,"[10, 11, 12]","[18, 19]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,0.13020833333333334,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,1,2,1,2,[0],"[19, 20, 21]",preserved,0,7,0.14285714285714285,0,0,0,0,0,0,1,1,,,,,,,,,,,2,1,1,0,1,0,12,0.0821917808219178,low
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,2,3,2,3,"[19, 20, 21]","[10, 11, 12]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.11151079136690648,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,3,4,3,4,"[10, 11, 12]","[18, 19]",preserved,0,8,0.125,0,0,0,0,0,0,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,12,0.13020833333333334,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,1,2,1,2,[0],"[19, 20, 21]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,,,1,0,1,0,1,0,1,0,1,0,16,0.0821917808219178,low
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,2,3,2,3,"[19, 20, 21]","[10, 11, 12]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,16,0.11151079136690648,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,3,4,3,4,"[10, 11, 12]","[18, 19]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.13020833333333334,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,1,2,1,2,[0],"[19, 20, 21]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,,,,,2,1,1,0,1,0,1,0,20,0.0821917808219178,low
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,2,3,2,3,"[19, 20, 21]","[10, 11, 12]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,20,0.11151079136690648,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,3,4,3,4,"[10, 11, 12]","[18, 19]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,20,0.13020833333333334,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,1,2,1,2,[0],"[19, 20, 21]",preserved,0,8,0.125,0,0,0,0,0,0,1,1,,,,,,,,,2,1,2,1,1,0,1,0,24,0.0821917808219178,low
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,2,3,2,3,"[19, 20, 21]","[10, 11, 12]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,24,0.11151079136690648,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,3,4,3,4,"[10, 11, 12]","[18, 19]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,24,0.13020833333333334,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,1,2,1,2,[0],"[19, 20, 21]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,27,0.0821917808219178,low
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,2,3,2,3,"[19, 20, 21]","[10, 11, 12]",preserved,0,9,0.1111111111111111,0,0,0,0,0,0,0,1,,,,,,,,,,,,,2,1,1,0,27,0.11151079136690648,high
musique,4hop1__105401_17130_70784_79935,validation,4hop,4,chain,128,3,4,3,4,"[10, 11, 12]","[18, 19]",preserved,0,9,0.1111111111111111,0,0,0,0,0,0,0,1,,,,,2,1,2,1,2,1,2,1,2,1,1,0,27,0.13020833333333334,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[0, 1]","[21, 22, 23]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,2,1,2,1,1,0,1,0,1,0,1,0,1,0,0,0.07109004739336493,low
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[21, 22, 23]","[1, 2, 3]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.11151079136690648,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[1, 2, 3]","[8, 9, 10]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.13821138211382114,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[0, 1]","[21, 22, 23]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,4,0.07109004739336493,low
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[21, 22, 23]","[1, 2, 3]",preserved,0,7,0.14285714285714285,0,0,0,0,0,0,1,1,,,,,,,,,3,2,2,1,1,0,1,0,4,0.11151079136690648,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[1, 2, 3]","[8, 9, 10]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,4,0.13821138211382114,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[0, 1]","[21, 22, 23]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,8,0.07109004739336493,low
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[21, 22, 23]","[1, 2, 3]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,0.11151079136690648,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[1, 2, 3]","[8, 9, 10]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,8,0.13821138211382114,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[0, 1]","[21, 22, 23]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,4,3,2,1,1,0,1,0,1,0,1,0,12,0.07109004739336493,low
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[21, 22, 23]","[1, 2, 3]",preserved,0,8,0.125,0,0,0,0,0,0,1,1,,,2,1,2,1,2,1,2,1,2,1,1,0,1,0,12,0.11151079136690648,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[1, 2, 3]","[8, 9, 10]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,2,1,2,1,2,1,1,0,1,0,1,0,1,0,12,0.13821138211382114,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[0, 1]","[21, 22, 23]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,2,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,16,0.07109004739336493,low
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[21, 22, 23]","[1, 2, 3]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.11151079136690648,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[1, 2, 3]","[8, 9, 10]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,4,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.13821138211382114,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[0, 1]","[21, 22, 23]",preserved,0,9,0.1111111111111111,0,0,0,0,0,0,0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,20,0.07109004739336493,low
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[21, 22, 23]","[1, 2, 3]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,20,0.11151079136690648,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[1, 2, 3]","[8, 9, 10]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,20,0.13821138211382114,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[0, 1]","[21, 22, 23]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,3,2,2,1,1,0,1,0,1,0,1,0,1,0,24,0.07109004739336493,low
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[21, 22, 23]","[1, 2, 3]",preserved,0,8,0.125,0,0,0,0,0,0,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,24,0.11151079136690648,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[1, 2, 3]","[8, 9, 10]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,24,0.13821138211382114,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,1,2,1,2,"[0, 1]","[21, 22, 23]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,2,1,2,1,1,0,1,0,1,0,1,0,1,0,27,0.07109004739336493,low
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,2,3,2,3,"[21, 22, 23]","[1, 2, 3]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,,,2,1,1,0,1,0,1,0,1,0,27,0.11151079136690648,high
musique,4hop1__105688_17130_70784_61381,test,4hop,4,chain,128,3,4,3,4,"[1, 2, 3]","[8, 9, 10]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,4,3,3,2,2,1,1,0,1,0,1,0,1,0,27,0.13821138211382114,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,1,2,1,2,[0],"[15, 16, 17]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,0,0.07109004739336493,low
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,2,3,2,3,"[15, 16, 17]","[20, 21]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.11151079136690648,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,3,4,3,4,"[20, 21]","[13, 14]",preserved,0,10,0.1,0,0,0,0,0,0,0,1,,,2,1,2,1,2,1,2,1,2,1,2,1,1,0,0,0.13020833333333334,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,1,2,1,2,[0],"[15, 16, 17]",preserved,0,10,0.1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,2,1,1,0,4,0.07109004739336493,low
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,2,3,2,3,"[15, 16, 17]","[20, 21]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,3,2,3,2,1,0,1,0,1,0,1,0,1,0,4,0.11151079136690648,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,3,4,3,4,"[20, 21]","[13, 14]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,,,,,2,1,1,0,1,0,1,0,1,0,4,0.13020833333333334,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,1,2,1,2,[0],"[15, 16, 17]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,4,3,2,1,2,1,1,0,1,0,1,0,8,0.07109004739336493,low
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,2,3,2,3,"[15, 16, 17]","[20, 21]",preserved,0,7,0.14285714285714285,0,0,0,0,0,0,1,1,,,2,1,2,1,2,1,2,1,2,1,1,0,1,0,8,0.11151079136690648,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,3,4,3,4,"[20, 21]","[13, 14]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,2,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,8,0.13020833333333334,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,1,2,1,2,[0],"[15, 16, 17]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,,,1,0,1,0,1,0,1,0,1,0,12,0.07109004739336493,low
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,2,3,2,3,"[15, 16, 17]","[20, 21]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.11151079136690648,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,3,4,3,4,"[20, 21]","[13, 14]",preserved,0,8,0.125,0,0,0,0,0,0,1,1,,,,,3,2,2,1,2,1,2,1,1,0,1,0,12,0.13020833333333334,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,1,2,1,2,[0],"[15, 16, 17]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.07109004739336493,low
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,2,3,2,3,"[15, 16, 17]","[20, 21]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.11151079136690648,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,3,4,3,4,"[20, 21]","[13, 14]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,,,2,1,1,0,1,0,1,0,1,0,1,0,16,0.13020833333333334,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,1,2,1,2,[0],"[15, 16, 17]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,2,1,2,1,2,1,1,0,1,0,1,0,20,0.07109004739336493,low
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,2,3,2,3,"[15, 16, 17]","[20, 21]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,20,0.11151079136690648,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,3,4,3,4,"[20, 21]","[13, 14]",preserved,0,7,0.14285714285714285,0,0,0,0,0,0,1,1,,,,,,,,,,,,,1,0,1,0,20,0.13020833333333334,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,1,2,1,2,[0],"[15, 16, 17]",preserved,0,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,24,0.07109004739336493,low
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,2,3,2,3,"[15, 16, 17]","[20, 21]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,24,0.11151079136690648,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,3,4,3,4,"[20, 21]","[13, 14]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,,,,,2,1,1,0,1,0,1,0,24,0.13020833333333334,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,1,2,1,2,[0],"[15, 16, 17]",preserved,0,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,,,,,,,1,0,1,0,1,0,27,0.07109004739336493,low
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,2,3,2,3,"[15, 16, 17]","[20, 21]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,2,1,1,0,1,0,1,0,1,0,1,0,1,0,27,0.11151079136690648,high
musique,4hop1__105688_17130_70784_79935,test,4hop,4,chain,128,3,4,3,4,"[20, 21]","[13, 14]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,27,0.13020833333333334,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,1,2,1,2,[10],"[0, 1]",preserved,0,5,0.2,0,0,0,0,1,1,1,1,,,2,1,2,1,2,1,1,0,1,0,1,0,1,0,0,0.15384615384615385,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,2,3,2,3,"[0, 1]","[9, 10]",preserved,0,14,0.07142857142857142,0,0,0,0,0,0,0,0,,,,,,,,,,,2,1,2,1,2,1,0,0.12612612612612611,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,3,4,3,4,"[9, 10]","[7, 8, 9]",preserved,1,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.07731958762886598,low
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,1,2,1,2,[10],"[0, 1]",preserved,0,4,0.25,0,0,0,1,1,1,1,1,,,3,2,2,1,1,0,1,0,1,0,1,0,1,0,4,0.15384615384615385,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,2,3,2,3,"[0, 1]","[9, 10]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,4,0.12612612612612611,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,3,4,3,4,"[9, 10]","[7, 8, 9]",preserved,1,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,4,0.07731958762886598,low
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,1,2,1,2,[10],"[0, 1]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,,,,,1,0,1,0,1,0,1,0,1,0,1,0,8,0.15384615384615385,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,2,3,2,3,"[0, 1]","[9, 10]",preserved,0,7,0.14285714285714285,0,0,0,0,0,0,1,1,,,2,1,2,1,2,1,2,1,2,1,1,0,1,0,8,0.12612612612612611,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,3,4,3,4,"[9, 10]","[7, 8, 9]",preserved,1,4,0.25,0,0,0,1,1,1,1,1,,,,,2,1,1,0,1,0,1,0,1,0,1,0,8,0.07731958762886598,low
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,1,2,1,2,[10],"[0, 1]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.15384615384615385,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,2,3,2,3,"[0, 1]","[9, 10]",preserved,0,3,0.3333333333333333,0,0,1,1,1,1,1,1,3,2,2,1,1,0,1,0,1,0,1,0,1,0,1,0,12,0.12612612612612611,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,3,4,3,4,"[9, 10]","[7, 8, 9]",preserved,1,1,1.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,12,0.07731958762886598,low
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,1,2,1,2,[10],"[0, 1]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.15384615384615385,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,2,3,2,3,"[0, 1]","[9, 10]",preserved,0,2,0.5,0,1,1,1,1,1,1,1,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,16,0.12612612612612611,high
musique,4hop1__105773_457883_650651_7262,validation,4hop,4,chain,128,3,4,3,4,"[9, 10]","[7, 8, 9]",preserved,1,6,0.16666666666666666,0,0,0,0,0,1,1,1,,,,,4,3,2,1,2,1,1,0,1,0,1,0,16,0.07731958762886598,low
