dataset,example_id,partition,layer,annotated_hops,graph_type,parent_count,oracle_parent_count,minimum_native_recovery_depth,depth_contraction,complete_recovery,node_recall,mean_out_degree,effective_branching_factor,unique_neighbor_count,duplicate_neighbor_rate,connected_component_count,giant_component_fraction,graph_density,reciprocal_edge_rate,mean_evidence_native_distance,unreachable_evidence_fraction,shortcut_rate,shortcut_pairs,shortcut_eligible_pairs
musique,4hop1__105688_17130_70784_61381,test,4,4,chain,24,10,2,2,1,1.0,6.0,3.2836103500575207,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.25,1.3333333333333333,0.0,1.0,3,3
musique,4hop1__105688_17130_70784_61381,test,8,4,chain,24,10,2,2,1,1.0,6.0,3.3078593821053563,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2916666666666667,1.0,0.0,0.6666666666666666,2,3
musique,4hop1__105688_17130_70784_61381,test,12,4,chain,24,10,2,2,1,1.0,6.0,3.3698075053153116,16.0,0.8888888888888888,1.0,1.0,0.2608695652173913,0.3194444444444444,1.3333333333333333,0.0,0.6666666666666666,2,3
musique,4hop1__105688_17130_70784_61381,test,16,4,chain,24,10,2,2,1,1.0,6.0,3.333297641077999,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.0,0.0,0.6666666666666666,2,3
musique,4hop1__105688_17130_70784_61381,test,20,4,chain,24,10,2,2,1,1.0,6.0,3.277465482358256,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2777777777777778,1.3333333333333333,0.0,1.0,3,3
musique,4hop1__105688_17130_70784_61381,test,24,4,chain,24,10,2,2,1,1.0,6.0,3.3216246071538866,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2638888888888889,1.3333333333333333,0.0,1.0,3,3
musique,4hop1__105688_17130_70784_61381,test,27,4,chain,24,10,1,3,1,1.0,6.0,3.3654974692243234,12.0,0.9166666666666666,1.0,1.0,0.2608695652173913,0.2638888888888889,1.0,0.0,1.0,3,3
musique,4hop1__105688_17130_70784_79935,test,0,4,chain,22,8,2,2,1,1.0,6.0,3.9974818781406474,20.0,0.8484848484848485,1.0,1.0,0.2857142857142857,0.3181818181818182,1.3333333333333333,0.0,0.6666666666666666,2,3
musique,4hop1__105688_17130_70784_79935,test,4,4,chain,22,8,,,0,0.75,6.0,2.9298110964870783,9.0,0.9318181818181819,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.3333333333333333,1.0,3,3
musique,4hop1__105688_17130_70784_79935,test,8,4,chain,22,8,2,2,1,1.0,6.0,3.2394512252618894,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,1.3333333333333333,0.0,0.6666666666666666,2,3
musique,4hop1__105688_17130_70784_79935,test,12,4,chain,22,8,2,2,1,1.0,6.0,3.2802967506938647,14.0,0.8939393939393939,1.0,1.0,0.2857142857142857,0.3181818181818182,1.3333333333333333,0.0,0.6666666666666666,2,3
musique,4hop1__105688_17130_70784_79935,test,16,4,chain,22,8,2,2,1,1.0,6.0,3.2254196679721603,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,1.0,0.0,0.6666666666666666,2,3
musique,4hop1__105688_17130_70784_79935,test,20,4,chain,22,8,,,0,0.75,6.0,3.1235939805888933,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.0,0,3
musique,4hop1__105688_17130_70784_79935,test,24,4,chain,22,8,2,2,1,1.0,6.0,3.1246754164954424,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,1.0,0.0,0.3333333333333333,1,3
musique,4hop1__105688_17130_70784_79935,test,27,4,chain,22,8,1,3,1,1.0,6.0,2.905910116296659,10.0,0.9242424242424242,1.0,1.0,0.2857142857142857,0.30303030303030304,1.0,0.0,1.0,3,3
musique,4hop1__105773_457883_650651_7262,validation,0,4,chain,20,6,1,3,1,1.0,6.0,4.048315562812166,19.0,0.8416666666666667,1.0,1.0,0.3157894736842105,0.4,1.3333333333333333,0.0,0.6666666666666666,2,3
musique,4hop1__105773_457883_650651_7262,validation,4,4,chain,20,6,2,2,1,1.0,6.0,3.08113883008419,10.0,0.9166666666666666,1.0,1.0,0.3157894736842105,0.31666666666666665,1.0,0.0,0.3333333333333333,1,3
musique,4hop1__105773_457883_650651_7262,validation,8,4,chain,20,6,1,3,1,1.0,6.0,2.939019972152624,10.0,0.9166666666666666,1.0,1.0,0.3157894736842105,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,2,3
musique,4hop1__105773_457883_650651_7262,validation,12,4,chain,20,6,1,3,1,1.0,6.0,3.08113883008419,10.0,0.9166666666666666,1.0,1.0,0.3157894736842105,0.35,1.0,0.0,0.6666666666666666,2,3
musique,4hop1__105773_457883_650651_7262,validation,16,4,chain,20,6,1,3,1,1.0,6.0,3.08113883008419,10.0,0.9166666666666666,1.0,1.0,0.3157894736842105,0.36666666666666664,1.0,0.0,0.3333333333333333,1,3
musique,4hop1__105773_457883_650651_7262,validation,20,4,chain,20,6,1,3,1,1.0,6.0,3.08113883008419,10.0,0.9166666666666666,1.0,1.0,0.3157894736842105,0.36666666666666664,1.3333333333333333,0.0,0.6666666666666666,2,3
musique,4hop1__105773_457883_650651_7262,validation,24,4,chain,20,6,1,3,1,1.0,6.0,2.9309060891442043,10.0,0.9166666666666666,1.0,1.0,0.3157894736842105,0.3333333333333333,1.0,0.0,0.3333333333333333,1,3
musique,4hop1__105773_457883_650651_7262,validation,27,4,chain,20,6,2,2,1,1.0,6.0,2.997211435474371,10.0,0.9166666666666666,1.0,1.0,0.3157894736842105,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,1,3
musique,4hop2__103790_14670_8987_8529,validation,0,4,convergent,22,7,,,0,0.75,6.0,4.233891524500664,22.0,0.8333333333333334,1.0,1.0,0.2857142857142857,0.4090909090909091,2.3333333333333335,0.0,1.0,2,2
musique,4hop2__103790_14670_8987_8529,validation,4,4,convergent,22,7,2,2,1,1.0,6.0,3.0885150873645704,10.0,0.9242424242424242,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,0.5,1,2
musique,4hop2__103790_14670_8987_8529,validation,8,4,convergent,22,7,2,2,1,1.0,6.0,3.1324121524113395,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3333333333333333,1.0,0.0,0.0,0,2
musique,4hop2__103790_14670_8987_8529,validation,12,4,convergent,22,7,2,2,1,1.0,6.0,3.2177311240824764,13.0,0.9015151515151515,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,0.5,1,2
musique,4hop2__103790_14670_8987_8529,validation,16,4,convergent,22,7,1,3,1,1.0,6.0,3.232435446617025,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3333333333333333,1.0,0.0,1.0,2,2
musique,4hop2__103790_14670_8987_8529,validation,20,4,convergent,22,7,2,2,1,1.0,6.0,3.232435446617025,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,1.0,0.0,0.5,1,2
musique,4hop2__103790_14670_8987_8529,validation,24,4,convergent,22,7,1,3,1,1.0,6.0,3.1962751174861537,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,1.3333333333333333,0.0,1.0,2,2
musique,4hop2__103790_14670_8987_8529,validation,27,4,convergent,22,7,1,3,1,1.0,6.0,3.0881546087290546,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.2878787878787879,1.0,0.0,1.0,2,2
musique,4hop2__103790_14670_8987_8974,test,0,4,convergent,22,7,2,2,1,1.0,6.0,3.998041858030399,21.0,0.8409090909090909,1.0,1.0,0.2857142857142857,0.2878787878787879,1.6666666666666667,0.0,1.0,2,2
musique,4hop2__103790_14670_8987_8974,test,4,4,convergent,22,7,2,2,1,1.0,6.0,2.9298110964870783,9.0,0.9318181818181819,1.0,1.0,0.2857142857142857,0.30303030303030304,1.3333333333333333,0.0,0.0,0,2
musique,4hop2__103790_14670_8987_8974,test,8,4,convergent,22,7,3,1,1,1.0,6.0,3.138346495149655,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3181818181818182,2.0,0.0,0.5,1,2
musique,4hop2__103790_14670_8987_8974,test,12,4,convergent,22,7,2,2,1,1.0,6.0,3.048862325949675,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,1.0,0.0,0.5,1,2
musique,4hop2__103790_14670_8987_8974,test,16,4,convergent,22,7,1,3,1,1.0,6.0,3.1962751174861537,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.3333333333333333,1.0,0.0,1.0,2,2
musique,4hop2__103790_14670_8987_8974,test,20,4,convergent,22,7,3,1,1,1.0,6.0,3.1601147883552816,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.2878787878787879,1.6666666666666667,0.0,0.5,1,2
musique,4hop2__103790_14670_8987_8974,test,24,4,convergent,22,7,2,2,1,1.0,6.0,3.0655412959702066,10.0,0.9242424242424242,1.0,1.0,0.2857142857142857,0.2878787878787879,1.3333333333333333,0.0,0.0,0,2
musique,4hop2__103790_14670_8987_8974,test,27,4,convergent,22,7,1,3,1,1.0,6.0,3.072557074615071,11.0,0.9166666666666666,1.0,1.0,0.2857142857142857,0.30303030303030304,1.0,0.0,1.0,2,2
musique,4hop2__103790_39078_8987_8529,test,0,4,convergent,21,5,,,0,0.75,6.0,4.097530572732533,20.0,0.8412698412698413,1.0,1.0,0.3,0.36507936507936506,2.0,0.6666666666666666,1.0,2,2
musique,4hop2__103790_39078_8987_8529,test,4,4,convergent,21,5,,,0,0.75,6.0,2.988353813769849,11.0,0.9126984126984127,1.0,1.0,0.3,0.31746031746031744,2.0,0.6666666666666666,1.0,2,2
musique,4hop2__103790_39078_8987_8529,test,8,4,convergent,21,5,2,2,1,1.0,6.0,3.1986493325947483,11.0,0.9126984126984127,1.0,1.0,0.3,0.3333333333333333,2.0,0.0,1.0,2,2
musique,4hop2__103790_39078_8987_8529,test,12,4,convergent,21,5,1,3,1,1.0,6.0,3.176599742568031,12.0,0.9047619047619048,1.0,1.0,0.3,0.30158730158730157,1.3333333333333333,0.0,0.5,1,2
musique,4hop2__103790_39078_8987_8529,test,16,4,convergent,21,5,2,2,1,1.0,6.0,3.2357762935907703,11.0,0.9126984126984127,1.0,1.0,0.3,0.3333333333333333,1.3333333333333333,0.0,0.0,0,2
musique,4hop2__103790_39078_8987_8529,test,20,4,convergent,21,5,2,2,1,1.0,6.0,3.2357762935907703,11.0,0.9126984126984127,1.0,1.0,0.3,0.3492063492063492,1.3333333333333333,0.0,0.0,0,2
musique,4hop2__103790_39078_8987_8529,test,24,4,convergent,21,5,1,3,1,1.0,6.0,2.95737879825663,10.0,0.9206349206349207,1.0,1.0,0.3,0.3492063492063492,1.0,0.0,0.5,1,2
musique,4hop2__103790_39078_8987_8529,test,27,4,convergent,21,5,1,3,1,1.0,6.0,3.085002583897723,10.0,0.9206349206349207,1.0,1.0,0.3,0.3333333333333333,1.3333333333333333,0.0,1.0,2,2
musique,4hop2__105527_14670_8987_8529,test,0,4,convergent,18,5,1,3,1,1.0,6.0,3.632518218211802,16.0,0.8518518518518519,1.0,1.0,0.35294117647058826,0.35185185185185186,1.5,0.3333333333333333,0.5,1,2
musique,4hop2__105527_14670_8987_8529,test,4,4,convergent,18,5,1,3,1,1.0,6.0,2.8951499095671163,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.37037037037037035,1.6666666666666667,0.0,1.0,2,2
musique,4hop2__105527_14670_8987_8529,test,8,4,convergent,18,5,1,3,1,1.0,6.0,2.8754694268484826,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.4074074074074074,1.6666666666666667,0.0,0.5,1,2
musique,4hop2__105527_14670_8987_8529,test,12,4,convergent,18,5,1,3,1,1.0,6.0,3.096298723702878,11.0,0.8981481481481481,1.0,1.0,0.35294117647058826,0.37037037037037035,2.3333333333333335,0.0,0.5,1,2
musique,4hop2__105527_14670_8987_8529,test,16,4,convergent,18,5,1,3,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.37037037037037035,1.6666666666666667,0.0,0.5,1,2
musique,4hop2__105527_14670_8987_8529,test,20,4,convergent,18,5,1,3,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.3333333333333333,0.0,1.0,2,2
musique,4hop2__105527_14670_8987_8529,test,24,4,convergent,18,5,1,3,1,1.0,6.0,2.904064906057451,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.3888888888888889,1.3333333333333333,0.0,1.0,2,2
musique,4hop2__105527_14670_8987_8529,test,27,4,convergent,18,5,1,3,1,1.0,6.0,2.914213562373095,9.0,0.9166666666666666,1.0,1.0,0.35294117647058826,0.37037037037037035,1.3333333333333333,0.0,1.0,2,2
musique,4hop2__105527_14670_8987_8974,validation,0,4,convergent,17,6,1,3,1,1.0,6.0,3.9173057762941057,17.0,0.8333333333333334,1.0,1.0,0.375,0.3333333333333333,1.0,0.0,1.0,2,2
musique,4hop2__105527_14670_8987_8974,validation,4,4,convergent,17,6,2,2,1,1.0,6.0,2.9091673013362183,9.0,0.9117647058823529,1.0,1.0,0.375,0.4117647058823529,2.0,0.3333333333333333,0.0,0,2
musique,4hop2__105527_14670_8987_8974,validation,8,4,convergent,17,6,1,3,1,1.0,6.0,2.9091673013362183,9.0,0.9117647058823529,1.0,1.0,0.375,0.45098039215686275,1.0,0.3333333333333333,1.0,2,2
musique,4hop2__105527_14670_8987_8974,validation,12,4,convergent,17,6,1,3,1,1.0,6.0,2.917699766930429,11.0,0.892156862745098,1.0,1.0,0.375,0.39215686274509803,1.0,0.3333333333333333,1.0,2,2
musique,4hop2__105527_14670_8987_8974,validation,16,4,convergent,17,6,1,3,1,1.0,6.0,3.027543679431428,10.0,0.9019607843137255,1.0,1.0,0.375,0.4117647058823529,1.0,0.3333333333333333,1.0,2,2
musique,4hop2__105527_14670_8987_8974,validation,20,4,convergent,17,6,1,3,1,1.0,6.0,2.9091673013362183,9.0,0.9117647058823529,1.0,1.0,0.375,0.39215686274509803,1.0,0.3333333333333333,1.0,2,2
musique,4hop2__105527_14670_8987_8974,validation,24,4,convergent,17,6,1,3,1,1.0,6.0,2.9091673013362183,9.0,0.9117647058823529,1.0,1.0,0.375,0.4117647058823529,1.0,0.3333333333333333,1.0,2,2
musique,4hop2__105527_14670_8987_8974,validation,27,4,convergent,17,6,1,3,1,1.0,6.0,2.9091673013362183,9.0,0.9117647058823529,1.0,1.0,0.375,0.39215686274509803,1.0,0.3333333333333333,1.0,2,2
musique,4hop2__161324_14670_8987_8974,validation,0,4,convergent,25,9,1,3,1,1.0,6.0,4.100961518754804,24.0,0.84,1.0,1.0,0.25,0.3333333333333333,1.0,0.0,1.0,2,2
musique,4hop2__161324_14670_8987_8974,validation,4,4,convergent,25,9,2,2,1,1.0,6.0,3.374549997041537,13.0,0.9133333333333333,1.0,1.0,0.25,0.28,2.0,0.0,0.5,1,2
musique,4hop2__161324_14670_8987_8974,validation,8,4,convergent,25,9,1,3,1,1.0,6.0,3.30266187228126,13.0,0.9133333333333333,1.0,1.0,0.25,0.25333333333333335,1.0,0.0,1.0,2,2
musique,4hop2__161324_14670_8987_8974,validation,12,4,convergent,25,9,2,2,1,1.0,6.0,3.4095570577262895,14.0,0.9066666666666666,1.0,1.0,0.25,0.25333333333333335,1.0,0.0,1.0,2,2
musique,4hop2__161324_14670_8987_8974,validation,16,4,convergent,25,9,1,3,1,1.0,6.0,3.485528127898728,13.0,0.9133333333333333,1.0,1.0,0.25,0.22666666666666666,1.3333333333333333,0.0,1.0,2,2
musique,4hop2__161324_14670_8987_8974,validation,20,4,convergent,25,9,1,3,1,1.0,6.0,3.4626213700303436,13.0,0.9133333333333333,1.0,1.0,0.25,0.28,1.0,0.0,1.0,2,2
musique,4hop2__161324_14670_8987_8974,validation,24,4,convergent,25,9,2,2,1,1.0,6.0,3.451064310626,13.0,0.9133333333333333,1.0,1.0,0.25,0.25333333333333335,1.6666666666666667,0.0,1.0,2,2
musique,4hop2__161324_14670_8987_8974,validation,27,4,convergent,25,9,,,0,0.5,6.0,2.9099661787274904,11.0,0.9266666666666666,1.0,1.0,0.25,0.25333333333333335,,1.0,0.0,0,2
