window,seed,example_id,depth,policy,evidence_condition,stage_type,layer,margin_delta_vs_no_memory,probability_delta_vs_no_memory
w128,67,chain-1461481-d2,2,one_shot,shuffle,after_layer,0,-0.9590656757354736,-0.05981489270925522
w128,67,chain-1461481-d2,2,one_shot,shuffle,after_layer,1,-1.0356712341308594,-0.08775030076503754
w128,67,chain-1461481-d2,2,one_shot,shuffle,after_layer,2,-1.486402988433838,-0.2076234221458435
w128,67,chain-1461481-d2,2,one_shot,shuffle,after_layer,3,-2.201608180999756,-0.27735602855682373
w128,67,chain-1461481-d2,2,one_shot,shuffle,after_layer,4,-3.23275089263916,-0.3471044898033142
w128,67,chain-1461481-d2,2,one_shot,shuffle,after_layer,5,-3.3526980876922607,-0.3643229603767395
w128,67,chain-1566210-d2,2,one_shot,shuffle,input,-1,0.0,0.0
w128,67,chain-1566210-d2,2,one_shot,shuffle,after_pra,0,0.3950636386871338,-0.007841462269425392
w128,67,chain-1566210-d2,2,one_shot,shuffle,after_layer,0,0.2828488349914551,-0.011228689923882484
w128,67,chain-1566210-d2,2,one_shot,shuffle,after_layer,1,-0.8196666240692139,-0.07695701718330383
w128,67,chain-1566210-d2,2,one_shot,shuffle,after_layer,2,-1.1327784061431885,-0.07270563766360283
w128,67,chain-1566210-d2,2,one_shot,shuffle,after_layer,3,0.2748382091522217,-0.03725167363882065
w128,67,chain-1566210-d2,2,one_shot,shuffle,after_layer,4,1.100358009338379,0.02455739676952362
w128,67,chain-1566210-d2,2,one_shot,shuffle,after_layer,5,1.366105079650879,0.0780116468667984
w128,67,chain-1670939-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w128,67,chain-1670939-d1,1,one_shot,shuffle,after_pra,0,4.586363792419434,0.7122148908674717
w128,67,chain-1670939-d1,1,one_shot,shuffle,after_layer,0,5.131903409957886,0.8041036650538445
w128,67,chain-1670939-d1,1,one_shot,shuffle,after_layer,1,4.722610235214233,0.773800402879715
w128,67,chain-1670939-d1,1,one_shot,shuffle,after_layer,2,6.225625514984131,0.8943223208189011
w128,67,chain-1670939-d1,1,one_shot,shuffle,after_layer,3,7.229904413223267,0.9053080007433891
w128,67,chain-1670939-d1,1,one_shot,shuffle,after_layer,4,7.85172176361084,0.9201139584183693
w128,67,chain-1670939-d1,1,one_shot,shuffle,after_layer,5,7.816154956817627,0.9137584269046783
w128,67,chain-100004-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-100004-d1,1,iterative_matched,selected,after_pra,0,-0.32333052158355713,-0.060970738530159
w128,67,chain-100004-d1,1,iterative_matched,selected,after_layer,0,-0.7724041938781738,-0.0745842233300209
w128,67,chain-100004-d1,1,iterative_matched,selected,after_layer,1,-2.3981738090515137,-0.12566426768898964
w128,67,chain-100004-d1,1,iterative_matched,selected,after_pra,2,-3.747314929962158,-0.4117011297494173
w128,67,chain-100004-d1,1,iterative_matched,selected,after_layer,2,-3.6458115577697754,-0.34753001295030117
w128,67,chain-100004-d1,1,iterative_matched,selected,after_layer,3,-5.096953392028809,-0.3325237976387143
w128,67,chain-100004-d1,1,iterative_matched,selected,after_pra,4,-5.87454628944397,-0.5837814826518297
w128,67,chain-100004-d1,1,iterative_matched,selected,after_layer,4,-5.933323860168457,-0.620364679954946
w128,67,chain-100004-d1,1,iterative_matched,selected,after_pra,5,-5.938468933105469,-0.6696622483432293
w128,67,chain-100004-d1,1,iterative_matched,selected,after_layer,5,-6.0045247077941895,-0.6917855991050601
w128,67,chain-204733-d3,3,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-204733-d3,3,iterative_matched,selected,after_pra,0,-0.7240121364593506,-0.08251208811998367
w128,67,chain-204733-d3,3,iterative_matched,selected,after_layer,0,-1.4423186779022217,-0.1254740133881569
w128,67,chain-204733-d3,3,iterative_matched,selected,after_layer,1,-2.5514962673187256,-0.15565656498074532
w128,67,chain-204733-d3,3,iterative_matched,selected,after_pra,2,-1.2073752880096436,-0.02857011929154396
w128,67,chain-204733-d3,3,iterative_matched,selected,after_layer,2,-1.4864726066589355,-0.043370261788368225
w128,67,chain-204733-d3,3,iterative_matched,selected,after_layer,3,0.2360851764678955,0.004225723445415497
w128,67,chain-204733-d3,3,iterative_matched,selected,after_pra,4,1.9422144889831543,0.048254081048071384
w128,67,chain-204733-d3,3,iterative_matched,selected,after_layer,4,2.1214182376861572,0.05597004201263189
w128,67,chain-204733-d3,3,iterative_matched,selected,after_pra,5,3.41691255569458,0.1295844973064959
w128,67,chain-204733-d3,3,iterative_matched,selected,after_layer,5,3.474472761154175,0.12860372103750706
w128,67,chain-309462-d4,4,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-309462-d4,4,iterative_matched,selected,after_pra,0,0.0851433277130127,-0.0015259385108947754
w128,67,chain-309462-d4,4,iterative_matched,selected,after_layer,0,0.4120054244995117,0.02802504599094391
w128,67,chain-309462-d4,4,iterative_matched,selected,after_layer,1,2.0246644020080566,0.07157115638256073
w128,67,chain-309462-d4,4,iterative_matched,selected,after_pra,2,2.865593433380127,0.06251265201717615
w128,67,chain-309462-d4,4,iterative_matched,selected,after_layer,2,3.391042947769165,0.06435166439041495
w128,67,chain-309462-d4,4,iterative_matched,selected,after_layer,3,4.426246643066406,0.10166207863949239
w128,67,chain-309462-d4,4,iterative_matched,selected,after_pra,4,6.005838394165039,0.36342943750787526
w128,67,chain-309462-d4,4,iterative_matched,selected,after_layer,4,6.15030574798584,0.35690894012805074
w128,67,chain-309462-d4,4,iterative_matched,selected,after_pra,5,6.991800785064697,0.4034605018678121
w128,67,chain-309462-d4,4,iterative_matched,selected,after_layer,5,6.989416122436523,0.3991548966150731
w128,67,chain-414191-d2,2,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-414191-d2,2,iterative_matched,selected,after_pra,0,-0.05282437801361084,-0.04146245867013931
w128,67,chain-414191-d2,2,iterative_matched,selected,after_layer,0,-0.06684255599975586,-0.07504282146692276
w128,67,chain-414191-d2,2,iterative_matched,selected,after_layer,1,-3.549872875213623,-0.10608780360780656
w128,67,chain-414191-d2,2,iterative_matched,selected,after_pra,2,-1.9448575973510742,-0.08420924469828606
w128,67,chain-414191-d2,2,iterative_matched,selected,after_layer,2,-2.591501235961914,-0.08654615003615618
w128,67,chain-414191-d2,2,iterative_matched,selected,after_layer,3,-1.7263054847717285,-0.03765751328319311
w128,67,chain-414191-d2,2,iterative_matched,selected,after_pra,4,-3.4624104499816895,-0.04751523490995169
w128,67,chain-414191-d2,2,iterative_matched,selected,after_layer,4,-3.4330782890319824,-0.04206175566650927
w128,67,chain-414191-d2,2,iterative_matched,selected,after_pra,5,-3.0737483501434326,-0.04031565319746733
w128,67,chain-414191-d2,2,iterative_matched,selected,after_layer,5,-3.192237138748169,-0.03993143606930971
w128,67,chain-518920-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-518920-d1,1,iterative_matched,selected,after_pra,0,0.9354922771453857,0.09998591244220734
w128,67,chain-518920-d1,1,iterative_matched,selected,after_layer,0,1.36622953414917,0.13937945663928986
w128,67,chain-518920-d1,1,iterative_matched,selected,after_layer,1,0.9667360782623291,0.21211156249046326
w128,67,chain-518920-d1,1,iterative_matched,selected,after_pra,2,1.4396905899047852,0.1740986406803131
w128,67,chain-518920-d1,1,iterative_matched,selected,after_layer,2,1.7220816612243652,0.13493913412094116
w128,67,chain-518920-d1,1,iterative_matched,selected,after_layer,3,-1.2429497241973877,-0.05529098957777023
w128,67,chain-518920-d1,1,iterative_matched,selected,after_pra,4,-4.109783411026001,-0.37298860773444176
w128,67,chain-518920-d1,1,iterative_matched,selected,after_layer,4,-4.190631628036499,-0.37078264355659485
w128,67,chain-518920-d1,1,iterative_matched,selected,after_pra,5,-4.145273923873901,-0.4295551050454378
w128,67,chain-518920-d1,1,iterative_matched,selected,after_layer,5,-4.154619216918945,-0.426072770729661
w128,67,chain-623649-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-623649-d1,1,iterative_matched,selected,after_pra,0,0.7080385684967041,0.06498686969280243
w128,67,chain-623649-d1,1,iterative_matched,selected,after_layer,0,1.1477386951446533,0.10260599106550217
w128,67,chain-623649-d1,1,iterative_matched,selected,after_layer,1,0.3745758533477783,0.07969015091657639
w128,67,chain-623649-d1,1,iterative_matched,selected,after_pra,2,-1.1868200302124023,-0.0686851292848587
w128,67,chain-623649-d1,1,iterative_matched,selected,after_layer,2,-1.1131510734558105,-0.059384629130363464
w128,67,chain-623649-d1,1,iterative_matched,selected,after_layer,3,-1.1870923042297363,-0.06676279753446579
w128,67,chain-623649-d1,1,iterative_matched,selected,after_pra,4,-1.8385334014892578,-0.19352887570858002
w128,67,chain-623649-d1,1,iterative_matched,selected,after_layer,4,-1.886317253112793,-0.20126469433307648
w128,67,chain-623649-d1,1,iterative_matched,selected,after_pra,5,-2.147963523864746,-0.22720685601234436
w128,67,chain-623649-d1,1,iterative_matched,selected,after_layer,5,-2.2068099975585938,-0.2283773571252823
w128,67,chain-728378-d2,2,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-728378-d2,2,iterative_matched,selected,after_pra,0,-0.2528374195098877,-0.0021353065967559814
w128,67,chain-728378-d2,2,iterative_matched,selected,after_layer,0,-0.5106039047241211,-0.0022346004843711853
w128,67,chain-728378-d2,2,iterative_matched,selected,after_layer,1,-1.735828161239624,-0.039373792707920074
w128,67,chain-728378-d2,2,iterative_matched,selected,after_pra,2,-0.4124293327331543,-0.06823384761810303
w128,67,chain-728378-d2,2,iterative_matched,selected,after_layer,2,-0.6523861885070801,-0.0863533616065979
w128,67,chain-728378-d2,2,iterative_matched,selected,after_layer,3,-0.786583423614502,-0.04327742010354996
w128,67,chain-728378-d2,2,iterative_matched,selected,after_pra,4,0.06789398193359375,-0.006798643618822098
w128,67,chain-728378-d2,2,iterative_matched,selected,after_layer,4,0.272430419921875,-0.0016012489795684814
w128,67,chain-728378-d2,2,iterative_matched,selected,after_pra,5,0.7424666881561279,0.012834183871746063
w128,67,chain-728378-d2,2,iterative_matched,selected,after_layer,5,0.9868266582489014,0.02007186785340309
w128,67,chain-833107-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-833107-d1,1,iterative_matched,selected,after_pra,0,0.13013815879821777,-0.009570930153131485
w128,67,chain-833107-d1,1,iterative_matched,selected,after_layer,0,-0.5858142375946045,-0.04007289186120033
w128,67,chain-833107-d1,1,iterative_matched,selected,after_layer,1,-2.072533369064331,-0.10272759385406971
w128,67,chain-833107-d1,1,iterative_matched,selected,after_pra,2,-4.694847583770752,-0.12724746367894113
w128,67,chain-833107-d1,1,iterative_matched,selected,after_layer,2,-5.201655387878418,-0.14184725563973188
w128,67,chain-833107-d1,1,iterative_matched,selected,after_layer,3,-4.362082242965698,-0.05206358979921788
w128,67,chain-833107-d1,1,iterative_matched,selected,after_pra,4,-3.0891129970550537,-0.028987545985728502
w128,67,chain-833107-d1,1,iterative_matched,selected,after_layer,4,-3.0954184532165527,-0.026666552294045687
w128,67,chain-833107-d1,1,iterative_matched,selected,after_pra,5,-2.7955331802368164,-0.02039794740267098
w128,67,chain-833107-d1,1,iterative_matched,selected,after_layer,5,-3.0080294609069824,-0.021836074884049594
w128,67,chain-937836-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-937836-d1,1,iterative_matched,selected,after_pra,0,0.6166849136352539,0.004514820873737335
w128,67,chain-937836-d1,1,iterative_matched,selected,after_layer,0,0.687650203704834,0.005140810273587704
w128,67,chain-937836-d1,1,iterative_matched,selected,after_layer,1,0.25302577018737793,0.009904351085424423
w128,67,chain-937836-d1,1,iterative_matched,selected,after_pra,2,0.04795074462890625,-0.0037422142922878265
w128,67,chain-937836-d1,1,iterative_matched,selected,after_layer,2,-0.41339612007141113,-0.008339570835232735
w128,67,chain-937836-d1,1,iterative_matched,selected,after_layer,3,0.9375295639038086,0.008711084723472595
w128,67,chain-937836-d1,1,iterative_matched,selected,after_pra,4,-0.9846651554107666,-0.015215188264846802
w128,67,chain-937836-d1,1,iterative_matched,selected,after_layer,4,-1.026357889175415,-0.01904460694640875
w128,67,chain-937836-d1,1,iterative_matched,selected,after_pra,5,-1.3937911987304688,-0.027627546340227127
w128,67,chain-937836-d1,1,iterative_matched,selected,after_layer,5,-1.5386896133422852,-0.032209113240242004
w128,67,chain-1042565-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_pra,0,3.683600902557373,0.6640661284327507
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_layer,0,4.339941740036011,0.7465045228600502
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_layer,1,5.639622211456299,0.871794318780303
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_pra,2,5.020112991333008,0.42490817536599934
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_layer,2,5.354832172393799,0.4365145843476057
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_layer,3,6.894748210906982,0.5113555718271527
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_pra,4,7.1031928062438965,0.40991013348684646
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_layer,4,7.307793617248535,0.42587388621177524
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_pra,5,7.1219048500061035,0.34449290597694926
w128,67,chain-1042565-d1,1,iterative_matched,selected,after_layer,5,7.111186981201172,0.3344614556990564
w128,67,chain-1147294-d2,2,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_pra,0,0.3202242851257324,-0.0003630518913269043
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_layer,0,0.4361593723297119,-0.0010269377380609512
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_layer,1,-0.4892692565917969,-0.03352808207273483
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_pra,2,-1.0605511665344238,-0.03213081881403923
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_layer,2,-1.5717382431030273,-0.03749272879213095
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_layer,3,-0.0901956558227539,-0.026924481615424156
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_pra,4,2.5216729640960693,0.12907497584819794
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_layer,4,2.829911708831787,0.145154420286417
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_pra,5,2.5067758560180664,0.11417710594832897
w128,67,chain-1147294-d2,2,iterative_matched,selected,after_layer,5,2.60414719581604,0.11057008430361748
w128,67,chain-1252023-d4,4,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_pra,0,-0.27466881275177,-0.05762964487075806
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_layer,0,-0.28037214279174805,-0.06984055042266846
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_layer,1,0.21255874633789062,0.01852085441350937
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_pra,2,0.8754544258117676,0.027577701956033707
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_layer,2,1.1457383632659912,0.029099104925990105
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_layer,3,0.7186808586120605,0.010580313391983509
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_pra,4,0.43330907821655273,0.006760857068002224
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_layer,4,0.5882315635681152,0.006871629506349564
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_pra,5,1.7581994533538818,0.021255200495943427
w128,67,chain-1252023-d4,4,iterative_matched,selected,after_layer,5,1.6375350952148438,0.017725565703585744
w128,67,chain-1356752-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_pra,0,1.2897647619247437,0.05223753862082958
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_layer,0,1.815476417541504,0.06718224100768566
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_layer,1,2.366621494293213,0.17625651136040688
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_pra,2,-3.078801393508911,-0.07521020155400038
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_layer,2,-3.147026777267456,-0.07618379034101963
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_layer,3,-4.070221662521362,-0.16085505671799183
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_pra,4,-4.793487787246704,-0.19244192983023822
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_layer,4,-4.52812933921814,-0.1682699143420905
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_pra,5,-3.777352809906006,-0.14453056827187538
w128,67,chain-1356752-d1,1,iterative_matched,selected,after_layer,5,-3.6628358364105225,-0.13496985565871
w128,67,chain-1461481-d2,2,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_pra,0,-0.4492151737213135,-0.058080464601516724
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_layer,0,-0.98920738697052,-0.0859222337603569
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_layer,1,-2.205073356628418,-0.2024792805314064
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_pra,2,-1.589482307434082,-0.2929258346557617
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_layer,2,-1.609893798828125,-0.27731403708457947
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_layer,3,-2.599574565887451,-0.4047817885875702
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_pra,4,-3.387892961502075,-0.4162140488624573
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_layer,4,-3.348494052886963,-0.407365083694458
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_pra,5,-3.548149824142456,-0.42609328031539917
w128,67,chain-1461481-d2,2,iterative_matched,selected,after_layer,5,-3.404802083969116,-0.4149472713470459
w128,67,chain-1566210-d2,2,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_pra,0,0.5705866813659668,0.027903132140636444
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_layer,0,0.20591521263122559,0.019635651260614395
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_layer,1,-1.9264624118804932,-0.07675952464342117
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_pra,2,-1.4017736911773682,-0.045192357152700424
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_layer,2,-1.4957406520843506,-0.06424130499362946
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_layer,3,-2.338021755218506,-0.10358368419110775
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_pra,4,-2.6112961769104004,-0.12724197376519442
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_layer,4,-2.229599952697754,-0.12513489462435246
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_pra,5,-2.907217502593994,-0.16728592943400145
w128,67,chain-1566210-d2,2,iterative_matched,selected,after_layer,5,-2.598644495010376,-0.1656429786235094
w128,67,chain-1670939-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w128,67,chain-1670939-d1,1,iterative_matched,selected,after_pra,0,-0.3871338367462158,-0.00641731359064579
w128,67,chain-1670939-d1,1,iterative_matched,selected,after_layer,0,-1.0871973037719727,-0.014370866119861603
w128,67,chain-1670939-d1,1,iterative_matched,selected,after_layer,1,-2.2514069080352783,-0.1122371107339859
w128,67,chain-1670939-d1,1,iterative_matched,selected,after_pra,2,-1.3334181308746338,-0.032097017392516136
