example_id,dataset,seed,policy,depth,budget_fraction,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta
5ae6143f5542996de7b71b2d,hotpotqa,23,oracle,1,0.2,55,5,5,5,1.0,1.0,1,0.09090909090909091,1.0,0.9090909090909091,11.0
5ae6143f5542996de7b71b2d,hotpotqa,23,iterative,2,0.2,55,5,11,0,0.0,0.0,0,0.2,2.2,0.8,0.0
5ae6143f5542996de7b71b2d,hotpotqa,23,one_shot,1,0.3,55,5,17,2,0.4,0.11764705882352941,0,0.3090909090909091,3.4,0.6909090909090909,1.2941176470588236
5ae6143f5542996de7b71b2d,hotpotqa,23,oracle,1,0.3,55,5,5,5,1.0,1.0,1,0.09090909090909091,1.0,0.9090909090909091,11.0
5ae6143f5542996de7b71b2d,hotpotqa,23,iterative,2,0.3,55,5,17,2,0.4,0.11764705882352941,0,0.3090909090909091,3.4,0.6909090909090909,1.2941176470588236
5a7e513a5542994959419996,hotpotqa,23,one_shot,1,0.05,29,4,2,0,0.0,0.0,0,0.06896551724137931,0.5,0.9310344827586207,0.0
5a7e513a5542994959419996,hotpotqa,23,oracle,1,0.05,29,4,2,2,0.5,1.0,0,0.06896551724137931,0.5,0.9310344827586207,7.25
5a7e513a5542994959419996,hotpotqa,23,iterative,2,0.05,29,4,2,0,0.0,0.0,0,0.06896551724137931,0.5,0.9310344827586207,0.0
5a7e513a5542994959419996,hotpotqa,23,one_shot,1,0.1,29,4,3,0,0.0,0.0,0,0.10344827586206896,0.75,0.896551724137931,0.0
5a7e513a5542994959419996,hotpotqa,23,oracle,1,0.1,29,4,3,3,0.75,1.0,0,0.10344827586206896,0.75,0.896551724137931,7.25
5a7e513a5542994959419996,hotpotqa,23,iterative,2,0.1,29,4,3,0,0.0,0.0,0,0.10344827586206896,0.75,0.896551724137931,0.0
5a7e513a5542994959419996,hotpotqa,23,one_shot,1,0.2,29,4,6,3,0.75,0.5,0,0.20689655172413793,1.5,0.7931034482758621,3.625
5a7e513a5542994959419996,hotpotqa,23,oracle,1,0.2,29,4,4,4,1.0,1.0,1,0.13793103448275862,1.0,0.8620689655172413,7.25
5a7e513a5542994959419996,hotpotqa,23,iterative,2,0.2,29,4,6,0,0.0,0.0,0,0.20689655172413793,1.5,0.7931034482758621,0.0
5a7e513a5542994959419996,hotpotqa,23,one_shot,1,0.3,29,4,9,3,0.75,0.3333333333333333,0,0.3103448275862069,2.25,0.6896551724137931,2.4166666666666665
5a7e513a5542994959419996,hotpotqa,23,oracle,1,0.3,29,4,4,4,1.0,1.0,1,0.13793103448275862,1.0,0.8620689655172413,7.25
5a7e513a5542994959419996,hotpotqa,23,iterative,2,0.3,29,4,9,2,0.5,0.2222222222222222,0,0.3103448275862069,2.25,0.6896551724137931,1.6111111111111112
5a80d6be55429938b6142206,hotpotqa,23,one_shot,1,0.05,47,4,3,0,0.0,0.0,0,0.06382978723404255,0.75,0.9361702127659575,0.0
5a80d6be55429938b6142206,hotpotqa,23,oracle,1,0.05,47,4,3,3,0.75,1.0,0,0.06382978723404255,0.75,0.9361702127659575,11.750000000000002
5a80d6be55429938b6142206,hotpotqa,23,iterative,2,0.05,47,4,3,0,0.0,0.0,0,0.06382978723404255,0.75,0.9361702127659575,0.0
5a80d6be55429938b6142206,hotpotqa,23,one_shot,1,0.1,47,4,5,0,0.0,0.0,0,0.10638297872340426,1.25,0.8936170212765957,0.0
5a80d6be55429938b6142206,hotpotqa,23,oracle,1,0.1,47,4,4,4,1.0,1.0,1,0.0851063829787234,1.0,0.9148936170212766,11.75
5a80d6be55429938b6142206,hotpotqa,23,iterative,2,0.1,47,4,5,0,0.0,0.0,0,0.10638297872340426,1.25,0.8936170212765957,0.0
5a80d6be55429938b6142206,hotpotqa,23,one_shot,1,0.2,47,4,10,2,0.5,0.2,0,0.2127659574468085,2.5,0.7872340425531915,2.35
5a80d6be55429938b6142206,hotpotqa,23,oracle,1,0.2,47,4,4,4,1.0,1.0,1,0.0851063829787234,1.0,0.9148936170212766,11.75
5a80d6be55429938b6142206,hotpotqa,23,iterative,2,0.2,47,4,10,1,0.25,0.1,0,0.2127659574468085,2.5,0.7872340425531915,1.175
5a80d6be55429938b6142206,hotpotqa,23,one_shot,1,0.3,47,4,15,2,0.5,0.13333333333333333,0,0.3191489361702128,3.75,0.6808510638297872,1.5666666666666667
5a80d6be55429938b6142206,hotpotqa,23,oracle,1,0.3,47,4,4,4,1.0,1.0,1,0.0851063829787234,1.0,0.9148936170212766,11.75
5a80d6be55429938b6142206,hotpotqa,23,iterative,2,0.3,47,4,15,2,0.5,0.13333333333333333,0,0.3191489361702128,3.75,0.6808510638297872,1.5666666666666667
5ab88c075542991b5579efbe,hotpotqa,23,one_shot,1,0.05,51,4,3,0,0.0,0.0,0,0.058823529411764705,0.75,0.9411764705882353,0.0
5ab88c075542991b5579efbe,hotpotqa,23,oracle,1,0.05,51,4,3,3,0.75,1.0,0,0.058823529411764705,0.75,0.9411764705882353,12.75
5ab88c075542991b5579efbe,hotpotqa,23,iterative,2,0.05,51,4,3,0,0.0,0.0,0,0.058823529411764705,0.75,0.9411764705882353,0.0
5ab88c075542991b5579efbe,hotpotqa,23,one_shot,1,0.1,51,4,6,0,0.0,0.0,0,0.11764705882352941,1.5,0.8823529411764706,0.0
5ab88c075542991b5579efbe,hotpotqa,23,oracle,1,0.1,51,4,4,4,1.0,1.0,1,0.0784313725490196,1.0,0.9215686274509804,12.75
5ab88c075542991b5579efbe,hotpotqa,23,iterative,2,0.1,51,4,6,0,0.0,0.0,0,0.11764705882352941,1.5,0.8823529411764706,0.0
5ab88c075542991b5579efbe,hotpotqa,23,one_shot,1,0.2,51,4,11,0,0.0,0.0,0,0.21568627450980393,2.75,0.7843137254901961,0.0
5ab88c075542991b5579efbe,hotpotqa,23,oracle,1,0.2,51,4,4,4,1.0,1.0,1,0.0784313725490196,1.0,0.9215686274509804,12.75
5ab88c075542991b5579efbe,hotpotqa,23,iterative,2,0.2,51,4,11,1,0.25,0.09090909090909091,0,0.21568627450980393,2.75,0.7843137254901961,1.159090909090909
5ab88c075542991b5579efbe,hotpotqa,23,one_shot,1,0.3,51,4,16,1,0.25,0.0625,0,0.3137254901960784,4.0,0.6862745098039216,0.796875
5ab88c075542991b5579efbe,hotpotqa,23,oracle,1,0.3,51,4,4,4,1.0,1.0,1,0.0784313725490196,1.0,0.9215686274509804,12.75
5ab88c075542991b5579efbe,hotpotqa,23,iterative,2,0.3,51,4,16,1,0.25,0.0625,0,0.3137254901960784,4.0,0.6862745098039216,0.796875
5a714b645542994082a3e78b,hotpotqa,23,one_shot,1,0.05,40,5,2,0,0.0,0.0,0,0.05,0.4,0.95,0.0
5a714b645542994082a3e78b,hotpotqa,23,oracle,1,0.05,40,5,2,2,0.4,1.0,0,0.05,0.4,0.95,8.0
5a714b645542994082a3e78b,hotpotqa,23,iterative,2,0.05,40,5,2,0,0.0,0.0,0,0.05,0.4,0.95,0.0
5a714b645542994082a3e78b,hotpotqa,23,one_shot,1,0.1,40,5,4,2,0.4,0.5,0,0.1,0.8,0.9,4.0
5a714b645542994082a3e78b,hotpotqa,23,oracle,1,0.1,40,5,4,4,0.8,1.0,0,0.1,0.8,0.9,8.0
5a714b645542994082a3e78b,hotpotqa,23,iterative,2,0.1,40,5,4,1,0.2,0.25,0,0.1,0.8,0.9,2.0
5a714b645542994082a3e78b,hotpotqa,23,one_shot,1,0.2,40,5,8,2,0.4,0.25,0,0.2,1.6,0.8,2.0
5a714b645542994082a3e78b,hotpotqa,23,oracle,1,0.2,40,5,5,5,1.0,1.0,1,0.125,1.0,0.875,8.0
5a714b645542994082a3e78b,hotpotqa,23,iterative,2,0.2,40,5,8,2,0.4,0.25,0,0.2,1.6,0.8,2.0
5a714b645542994082a3e78b,hotpotqa,23,one_shot,1,0.3,40,5,12,2,0.4,0.16666666666666666,0,0.3,2.4,0.7,1.3333333333333335
5a714b645542994082a3e78b,hotpotqa,23,oracle,1,0.3,40,5,5,5,1.0,1.0,1,0.125,1.0,0.875,8.0
5a714b645542994082a3e78b,hotpotqa,23,iterative,2,0.3,40,5,12,2,0.4,0.16666666666666666,0,0.3,2.4,0.7,1.3333333333333335
5abce85755429959677d6b3e,hotpotqa,23,one_shot,1,0.05,62,6,4,0,0.0,0.0,0,0.06451612903225806,0.6666666666666666,0.935483870967742,0.0
5abce85755429959677d6b3e,hotpotqa,23,oracle,1,0.05,62,6,4,4,0.6666666666666666,1.0,0,0.06451612903225806,0.6666666666666666,0.935483870967742,10.333333333333334
5abce85755429959677d6b3e,hotpotqa,23,iterative,2,0.05,62,6,4,0,0.0,0.0,0,0.06451612903225806,0.6666666666666666,0.935483870967742,0.0
5abce85755429959677d6b3e,hotpotqa,23,one_shot,1,0.1,62,6,7,0,0.0,0.0,0,0.11290322580645161,1.1666666666666667,0.8870967741935484,0.0
5abce85755429959677d6b3e,hotpotqa,23,oracle,1,0.1,62,6,6,6,1.0,1.0,1,0.0967741935483871,1.0,0.9032258064516129,10.333333333333334
5abce85755429959677d6b3e,hotpotqa,23,iterative,2,0.1,62,6,7,0,0.0,0.0,0,0.11290322580645161,1.1666666666666667,0.8870967741935484,0.0
5abce85755429959677d6b3e,hotpotqa,23,one_shot,1,0.2,62,6,13,1,0.16666666666666666,0.07692307692307693,0,0.20967741935483872,2.1666666666666665,0.7903225806451613,0.7948717948717948
5abce85755429959677d6b3e,hotpotqa,23,oracle,1,0.2,62,6,6,6,1.0,1.0,1,0.0967741935483871,1.0,0.9032258064516129,10.333333333333334
5abce85755429959677d6b3e,hotpotqa,23,iterative,2,0.2,62,6,13,1,0.16666666666666666,0.07692307692307693,0,0.20967741935483872,2.1666666666666665,0.7903225806451613,0.7948717948717948
5abce85755429959677d6b3e,hotpotqa,23,one_shot,1,0.3,62,6,19,1,0.16666666666666666,0.05263157894736842,0,0.3064516129032258,3.1666666666666665,0.6935483870967742,0.5438596491228069
5abce85755429959677d6b3e,hotpotqa,23,oracle,1,0.3,62,6,6,6,1.0,1.0,1,0.0967741935483871,1.0,0.9032258064516129,10.333333333333334
5abce85755429959677d6b3e,hotpotqa,23,iterative,2,0.3,62,6,19,2,0.3333333333333333,0.10526315789473684,0,0.3064516129032258,3.1666666666666665,0.6935483870967742,1.0877192982456139
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,one_shot,1,0.05,176,3,9,2,0.6666666666666666,0.2222222222222222,0,0.05113636363636364,3.0,0.9488636363636364,13.037037037037036
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,oracle,1,0.05,176,3,3,3,1.0,1.0,1,0.017045454545454544,1.0,0.9829545454545454,58.66666666666667
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,iterative,2,0.05,176,3,9,2,0.6666666666666666,0.2222222222222222,0,0.05113636363636364,3.0,0.9488636363636364,13.037037037037036
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,one_shot,1,0.1,176,3,18,2,0.6666666666666666,0.1111111111111111,0,0.10227272727272728,6.0,0.8977272727272727,6.518518518518518
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,oracle,1,0.1,176,3,3,3,1.0,1.0,1,0.017045454545454544,1.0,0.9829545454545454,58.66666666666667
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,iterative,2,0.1,176,3,18,2,0.6666666666666666,0.1111111111111111,0,0.10227272727272728,6.0,0.8977272727272727,6.518518518518518
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,one_shot,1,0.2,176,3,36,3,1.0,0.08333333333333333,1,0.20454545454545456,12.0,0.7954545454545454,4.888888888888888
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,oracle,1,0.2,176,3,3,3,1.0,1.0,1,0.017045454545454544,1.0,0.9829545454545454,58.66666666666667
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,iterative,2,0.2,176,3,36,3,1.0,0.08333333333333333,1,0.20454545454545456,12.0,0.7954545454545454,4.888888888888888
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,one_shot,1,0.3,176,3,53,3,1.0,0.05660377358490566,1,0.30113636363636365,17.666666666666668,0.6988636363636364,3.320754716981132
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,oracle,1,0.3,176,3,3,3,1.0,1.0,1,0.017045454545454544,1.0,0.9829545454545454,58.66666666666667
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,23,iterative,2,0.3,176,3,53,3,1.0,0.05660377358490566,1,0.30113636363636365,17.666666666666668,0.6988636363636364,3.320754716981132
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,one_shot,1,0.05,112,7,6,1,0.14285714285714285,0.16666666666666666,0,0.05357142857142857,0.8571428571428571,0.9464285714285714,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,oracle,1,0.05,112,7,6,6,0.8571428571428571,1.0,0,0.05357142857142857,0.8571428571428571,0.9464285714285714,16.0
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,iterative,2,0.05,112,7,6,1,0.14285714285714285,0.16666666666666666,0,0.05357142857142857,0.8571428571428571,0.9464285714285714,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,one_shot,1,0.1,112,7,12,3,0.42857142857142855,0.25,0,0.10714285714285714,1.7142857142857142,0.8928571428571429,4.0
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,oracle,1,0.1,112,7,7,7,1.0,1.0,1,0.0625,1.0,0.9375,16.0
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,iterative,2,0.1,112,7,12,2,0.2857142857142857,0.16666666666666666,0,0.10714285714285714,1.7142857142857142,0.8928571428571429,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,one_shot,1,0.2,112,7,23,4,0.5714285714285714,0.17391304347826086,0,0.20535714285714285,3.2857142857142856,0.7946428571428572,2.782608695652174
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,oracle,1,0.2,112,7,7,7,1.0,1.0,1,0.0625,1.0,0.9375,16.0
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,iterative,2,0.2,112,7,23,4,0.5714285714285714,0.17391304347826086,0,0.20535714285714285,3.2857142857142856,0.7946428571428572,2.782608695652174
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,one_shot,1,0.3,112,7,34,5,0.7142857142857143,0.14705882352941177,0,0.30357142857142855,4.857142857142857,0.6964285714285714,2.3529411764705883
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,oracle,1,0.3,112,7,7,7,1.0,1.0,1,0.0625,1.0,0.9375,16.0
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,23,iterative,2,0.3,112,7,34,5,0.7142857142857143,0.14705882352941177,0,0.30357142857142855,4.857142857142857,0.6964285714285714,2.3529411764705883
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,one_shot,1,0.05,161,13,9,0,0.0,0.0,0,0.055900621118012424,0.6923076923076923,0.9440993788819876,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,oracle,1,0.05,161,13,9,9,0.6923076923076923,1.0,0,0.055900621118012424,0.6923076923076923,0.9440993788819876,12.384615384615383
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,iterative,2,0.05,161,13,9,0,0.0,0.0,0,0.055900621118012424,0.6923076923076923,0.9440993788819876,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,one_shot,1,0.1,161,13,17,1,0.07692307692307693,0.058823529411764705,0,0.10559006211180125,1.3076923076923077,0.8944099378881988,0.7285067873303167
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,oracle,1,0.1,161,13,13,13,1.0,1.0,1,0.08074534161490683,1.0,0.9192546583850931,12.384615384615385
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,iterative,2,0.1,161,13,17,0,0.0,0.0,0,0.10559006211180125,1.3076923076923077,0.8944099378881988,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,one_shot,1,0.2,161,13,33,2,0.15384615384615385,0.06060606060606061,0,0.20496894409937888,2.5384615384615383,0.7950310559006211,0.7505827505827506
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,oracle,1,0.2,161,13,13,13,1.0,1.0,1,0.08074534161490683,1.0,0.9192546583850931,12.384615384615385
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,iterative,2,0.2,161,13,33,2,0.15384615384615385,0.06060606060606061,0,0.20496894409937888,2.5384615384615383,0.7950310559006211,0.7505827505827506
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,one_shot,1,0.3,161,13,49,5,0.38461538461538464,0.10204081632653061,0,0.30434782608695654,3.769230769230769,0.6956521739130435,1.2637362637362637
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,oracle,1,0.3,161,13,13,13,1.0,1.0,1,0.08074534161490683,1.0,0.9192546583850931,12.384615384615385
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,23,iterative,2,0.3,161,13,49,3,0.23076923076923078,0.061224489795918366,0,0.30434782608695654,3.769230769230769,0.6956521739130435,0.7582417582417582
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,one_shot,1,0.05,94,7,5,0,0.0,0.0,0,0.05319148936170213,0.7142857142857143,0.9468085106382979,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,oracle,1,0.05,94,7,5,5,0.7142857142857143,1.0,0,0.05319148936170213,0.7142857142857143,0.9468085106382979,13.428571428571429
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,iterative,2,0.05,94,7,5,0,0.0,0.0,0,0.05319148936170213,0.7142857142857143,0.9468085106382979,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,one_shot,1,0.1,94,7,10,0,0.0,0.0,0,0.10638297872340426,1.4285714285714286,0.8936170212765957,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,oracle,1,0.1,94,7,7,7,1.0,1.0,1,0.07446808510638298,1.0,0.925531914893617,13.428571428571429
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,iterative,2,0.1,94,7,10,0,0.0,0.0,0,0.10638297872340426,1.4285714285714286,0.8936170212765957,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,one_shot,1,0.2,94,7,19,1,0.14285714285714285,0.05263157894736842,0,0.20212765957446807,2.7142857142857144,0.7978723404255319,0.706766917293233
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,oracle,1,0.2,94,7,7,7,1.0,1.0,1,0.07446808510638298,1.0,0.925531914893617,13.428571428571429
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,iterative,2,0.2,94,7,19,0,0.0,0.0,0,0.20212765957446807,2.7142857142857144,0.7978723404255319,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,one_shot,1,0.3,94,7,29,2,0.2857142857142857,0.06896551724137931,0,0.30851063829787234,4.142857142857143,0.6914893617021276,0.9261083743842364
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,oracle,1,0.3,94,7,7,7,1.0,1.0,1,0.07446808510638298,1.0,0.925531914893617,13.428571428571429
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,23,iterative,2,0.3,94,7,29,1,0.14285714285714285,0.034482758620689655,0,0.30851063829787234,4.142857142857143,0.6914893617021276,0.4630541871921182
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,one_shot,1,0.05,109,1,6,1,1.0,0.16666666666666666,1,0.05504587155963303,6.0,0.944954128440367,18.166666666666664
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,oracle,1,0.05,109,1,1,1,1.0,1.0,1,0.009174311926605505,1.0,0.9908256880733946,109.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,iterative,2,0.05,109,1,6,1,1.0,0.16666666666666666,1,0.05504587155963303,6.0,0.944954128440367,18.166666666666664
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,one_shot,1,0.1,109,1,11,1,1.0,0.09090909090909091,1,0.10091743119266056,11.0,0.8990825688073394,9.909090909090908
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,oracle,1,0.1,109,1,1,1,1.0,1.0,1,0.009174311926605505,1.0,0.9908256880733946,109.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,iterative,2,0.1,109,1,11,1,1.0,0.09090909090909091,1,0.10091743119266056,11.0,0.8990825688073394,9.909090909090908
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,one_shot,1,0.2,109,1,22,1,1.0,0.045454545454545456,1,0.2018348623853211,22.0,0.7981651376146789,4.954545454545454
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,oracle,1,0.2,109,1,1,1,1.0,1.0,1,0.009174311926605505,1.0,0.9908256880733946,109.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,iterative,2,0.2,109,1,22,1,1.0,0.045454545454545456,1,0.2018348623853211,22.0,0.7981651376146789,4.954545454545454
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,one_shot,1,0.3,109,1,33,1,1.0,0.030303030303030304,1,0.30275229357798167,33.0,0.6972477064220184,3.3030303030303028
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,oracle,1,0.3,109,1,1,1,1.0,1.0,1,0.009174311926605505,1.0,0.9908256880733946,109.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,23,iterative,2,0.3,109,1,33,1,1.0,0.030303030303030304,1,0.30275229357798167,33.0,0.6972477064220184,3.3030303030303028
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,one_shot,1,0.05,127,15,7,2,0.13333333333333333,0.2857142857142857,0,0.05511811023622047,0.4666666666666667,0.9448818897637795,2.419047619047619
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,oracle,1,0.05,127,15,7,7,0.4666666666666667,1.0,0,0.05511811023622047,0.4666666666666667,0.9448818897637795,8.466666666666667
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,iterative,2,0.05,127,15,7,2,0.13333333333333333,0.2857142857142857,0,0.05511811023622047,0.4666666666666667,0.9448818897637795,2.419047619047619
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,one_shot,1,0.1,127,15,13,3,0.2,0.23076923076923078,0,0.10236220472440945,0.8666666666666667,0.8976377952755905,1.953846153846154
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,oracle,1,0.1,127,15,13,13,0.8666666666666667,1.0,0,0.10236220472440945,0.8666666666666667,0.8976377952755905,8.466666666666667
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,iterative,2,0.1,127,15,13,4,0.26666666666666666,0.3076923076923077,0,0.10236220472440945,0.8666666666666667,0.8976377952755905,2.605128205128205
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,one_shot,1,0.2,127,15,26,5,0.3333333333333333,0.19230769230769232,0,0.2047244094488189,1.7333333333333334,0.7952755905511811,1.6282051282051282
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,oracle,1,0.2,127,15,15,15,1.0,1.0,1,0.11811023622047244,1.0,0.8818897637795275,8.466666666666667
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,iterative,2,0.2,127,15,26,4,0.26666666666666666,0.15384615384615385,0,0.2047244094488189,1.7333333333333334,0.7952755905511811,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,one_shot,1,0.3,127,15,39,6,0.4,0.15384615384615385,0,0.30708661417322836,2.6,0.6929133858267716,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,oracle,1,0.3,127,15,15,15,1.0,1.0,1,0.11811023622047244,1.0,0.8818897637795275,8.466666666666667
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,23,iterative,2,0.3,127,15,39,5,0.3333333333333333,0.1282051282051282,0,0.30708661417322836,2.6,0.6929133858267716,1.0854700854700854
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,one_shot,1,0.05,88,8,5,2,0.25,0.4,0,0.056818181818181816,0.625,0.9431818181818182,4.4
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,oracle,1,0.05,88,8,5,5,0.625,1.0,0,0.056818181818181816,0.625,0.9431818181818182,11.0
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,iterative,2,0.05,88,8,5,2,0.25,0.4,0,0.056818181818181816,0.625,0.9431818181818182,4.4
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,one_shot,1,0.1,88,8,9,3,0.375,0.3333333333333333,0,0.10227272727272728,1.125,0.8977272727272727,3.6666666666666665
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,oracle,1,0.1,88,8,8,8,1.0,1.0,1,0.09090909090909091,1.0,0.9090909090909091,11.0
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,iterative,2,0.1,88,8,9,3,0.375,0.3333333333333333,0,0.10227272727272728,1.125,0.8977272727272727,3.6666666666666665
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,one_shot,1,0.2,88,8,18,3,0.375,0.16666666666666666,0,0.20454545454545456,2.25,0.7954545454545454,1.8333333333333333
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,oracle,1,0.2,88,8,8,8,1.0,1.0,1,0.09090909090909091,1.0,0.9090909090909091,11.0
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,iterative,2,0.2,88,8,18,4,0.5,0.2222222222222222,0,0.20454545454545456,2.25,0.7954545454545454,2.444444444444444
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,one_shot,1,0.3,88,8,27,5,0.625,0.18518518518518517,0,0.3068181818181818,3.375,0.6931818181818181,2.037037037037037
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,oracle,1,0.3,88,8,8,8,1.0,1.0,1,0.09090909090909091,1.0,0.9090909090909091,11.0
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,23,iterative,2,0.3,88,8,27,6,0.75,0.2222222222222222,0,0.3068181818181818,3.375,0.6931818181818181,2.444444444444444
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,23,one_shot,1,0.05,290,75,15,1,0.013333333333333334,0.06666666666666667,0,0.05172413793103448,0.2,0.9482758620689655,0.2577777777777778
