example_id,dataset,seed,policy,depth,budget_fraction,hop,incremental_K,cumulative_K,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta
5ab88c075542991b5579efbe,hotpotqa,11,iterative,2,0.05,2,1,3,51,4,3,0,0.0,0.0,0,0.058823529411764705,0.75,0.9411764705882353,0.0
5ab88c075542991b5579efbe,hotpotqa,11,one_shot,1,0.1,1,6,6,51,4,6,0,0.0,0.0,0,0.11764705882352941,1.5,0.8823529411764706,0.0
5ab88c075542991b5579efbe,hotpotqa,11,iterative,2,0.1,1,3,3,51,4,3,0,0.0,0.0,0,0.058823529411764705,0.75,0.9411764705882353,0.0
5ab88c075542991b5579efbe,hotpotqa,11,iterative,2,0.1,2,3,6,51,4,6,0,0.0,0.0,0,0.11764705882352941,1.5,0.8823529411764706,0.0
5ab88c075542991b5579efbe,hotpotqa,11,one_shot,1,0.2,1,11,11,51,4,11,1,0.25,0.09090909090909091,0,0.21568627450980393,2.75,0.7843137254901961,1.159090909090909
5ab88c075542991b5579efbe,hotpotqa,11,iterative,2,0.2,1,6,6,51,4,6,0,0.0,0.0,0,0.11764705882352941,1.5,0.8823529411764706,0.0
5ab88c075542991b5579efbe,hotpotqa,11,iterative,2,0.2,2,5,11,51,4,11,1,0.25,0.09090909090909091,0,0.21568627450980393,2.75,0.7843137254901961,1.159090909090909
5ab88c075542991b5579efbe,hotpotqa,11,one_shot,1,0.3,1,16,16,51,4,16,2,0.5,0.125,0,0.3137254901960784,4.0,0.6862745098039216,1.59375
5ab88c075542991b5579efbe,hotpotqa,11,iterative,2,0.3,1,8,8,51,4,8,0,0.0,0.0,0,0.1568627450980392,2.0,0.8431372549019608,0.0
5ab88c075542991b5579efbe,hotpotqa,11,iterative,2,0.3,2,8,16,51,4,16,2,0.5,0.125,0,0.3137254901960784,4.0,0.6862745098039216,1.59375
5a714b645542994082a3e78b,hotpotqa,11,one_shot,1,0.05,1,2,2,40,5,2,1,0.2,0.5,0,0.05,0.4,0.95,4.0
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.05,1,1,1,40,5,1,1,0.2,1.0,0,0.025,0.2,0.975,8.0
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.05,2,1,2,40,5,2,2,0.4,1.0,0,0.05,0.4,0.95,8.0
5a714b645542994082a3e78b,hotpotqa,11,one_shot,1,0.1,1,4,4,40,5,4,1,0.2,0.25,0,0.1,0.8,0.9,2.0
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.1,1,2,2,40,5,2,1,0.2,0.5,0,0.05,0.4,0.95,4.0
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.1,2,2,4,40,5,4,1,0.2,0.25,0,0.1,0.8,0.9,2.0
5a714b645542994082a3e78b,hotpotqa,11,one_shot,1,0.2,1,8,8,40,5,8,1,0.2,0.125,0,0.2,1.6,0.8,1.0
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.2,1,4,4,40,5,4,1,0.2,0.25,0,0.1,0.8,0.9,2.0
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.2,2,4,8,40,5,8,1,0.2,0.125,0,0.2,1.6,0.8,1.0
5a714b645542994082a3e78b,hotpotqa,11,one_shot,1,0.3,1,12,12,40,5,12,2,0.4,0.16666666666666666,0,0.3,2.4,0.7,1.3333333333333335
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.3,1,6,6,40,5,6,1,0.2,0.16666666666666666,0,0.15,1.2,0.85,1.3333333333333335
5a714b645542994082a3e78b,hotpotqa,11,iterative,2,0.3,2,6,12,40,5,12,3,0.6,0.25,0,0.3,2.4,0.7,2.0
5abce85755429959677d6b3e,hotpotqa,11,one_shot,1,0.05,1,4,4,62,6,4,0,0.0,0.0,0,0.06451612903225806,0.6666666666666666,0.935483870967742,0.0
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.05,1,2,2,62,6,2,0,0.0,0.0,0,0.03225806451612903,0.3333333333333333,0.967741935483871,0.0
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.05,2,2,4,62,6,4,0,0.0,0.0,0,0.06451612903225806,0.6666666666666666,0.935483870967742,0.0
5abce85755429959677d6b3e,hotpotqa,11,one_shot,1,0.1,1,7,7,62,6,7,0,0.0,0.0,0,0.11290322580645161,1.1666666666666667,0.8870967741935484,0.0
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.1,1,4,4,62,6,4,0,0.0,0.0,0,0.06451612903225806,0.6666666666666666,0.935483870967742,0.0
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.1,2,3,7,62,6,7,0,0.0,0.0,0,0.11290322580645161,1.1666666666666667,0.8870967741935484,0.0
5abce85755429959677d6b3e,hotpotqa,11,one_shot,1,0.2,1,13,13,62,6,13,0,0.0,0.0,0,0.20967741935483872,2.1666666666666665,0.7903225806451613,0.0
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.2,1,7,7,62,6,7,0,0.0,0.0,0,0.11290322580645161,1.1666666666666667,0.8870967741935484,0.0
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.2,2,6,13,62,6,13,0,0.0,0.0,0,0.20967741935483872,2.1666666666666665,0.7903225806451613,0.0
5abce85755429959677d6b3e,hotpotqa,11,one_shot,1,0.3,1,19,19,62,6,19,1,0.16666666666666666,0.05263157894736842,0,0.3064516129032258,3.1666666666666665,0.6935483870967742,0.5438596491228069
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.3,1,10,10,62,6,10,0,0.0,0.0,0,0.16129032258064516,1.6666666666666667,0.8387096774193549,0.0
5abce85755429959677d6b3e,hotpotqa,11,iterative,2,0.3,2,9,19,62,6,19,1,0.16666666666666666,0.05263157894736842,0,0.3064516129032258,3.1666666666666665,0.6935483870967742,0.5438596491228069
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,one_shot,1,0.05,1,9,9,176,3,9,2,0.6666666666666666,0.2222222222222222,0,0.05113636363636364,3.0,0.9488636363636364,13.037037037037036
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.05,1,5,5,176,3,5,2,0.6666666666666666,0.4,0,0.028409090909090908,1.6666666666666667,0.9715909090909091,23.466666666666665
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.05,2,4,9,176,3,9,2,0.6666666666666666,0.2222222222222222,0,0.05113636363636364,3.0,0.9488636363636364,13.037037037037036
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,one_shot,1,0.1,1,18,18,176,3,18,2,0.6666666666666666,0.1111111111111111,0,0.10227272727272728,6.0,0.8977272727272727,6.518518518518518
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.1,1,9,9,176,3,9,2,0.6666666666666666,0.2222222222222222,0,0.05113636363636364,3.0,0.9488636363636364,13.037037037037036
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.1,2,9,18,176,3,18,2,0.6666666666666666,0.1111111111111111,0,0.10227272727272728,6.0,0.8977272727272727,6.518518518518518
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,one_shot,1,0.2,1,36,36,176,3,36,3,1.0,0.08333333333333333,1,0.20454545454545456,12.0,0.7954545454545454,4.888888888888888
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.2,1,18,18,176,3,18,2,0.6666666666666666,0.1111111111111111,0,0.10227272727272728,6.0,0.8977272727272727,6.518518518518518
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.2,2,18,36,176,3,36,3,1.0,0.08333333333333333,1,0.20454545454545456,12.0,0.7954545454545454,4.888888888888888
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,one_shot,1,0.3,1,53,53,176,3,53,3,1.0,0.05660377358490566,1,0.30113636363636365,17.666666666666668,0.6988636363636364,3.320754716981132
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.3,1,27,27,176,3,27,3,1.0,0.1111111111111111,1,0.1534090909090909,9.0,0.8465909090909091,6.518518518518518
1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,qasper,11,iterative,2,0.3,2,26,53,176,3,53,3,1.0,0.05660377358490566,1,0.30113636363636365,17.666666666666668,0.6988636363636364,3.320754716981132
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,one_shot,1,0.05,1,6,6,112,7,6,1,0.14285714285714285,0.16666666666666666,0,0.05357142857142857,0.8571428571428571,0.9464285714285714,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.05,1,3,3,112,7,3,1,0.14285714285714285,0.3333333333333333,0,0.026785714285714284,0.42857142857142855,0.9732142857142857,5.333333333333333
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.05,2,3,6,112,7,6,1,0.14285714285714285,0.16666666666666666,0,0.05357142857142857,0.8571428571428571,0.9464285714285714,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,one_shot,1,0.1,1,12,12,112,7,12,2,0.2857142857142857,0.16666666666666666,0,0.10714285714285714,1.7142857142857142,0.8928571428571429,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.1,1,6,6,112,7,6,1,0.14285714285714285,0.16666666666666666,0,0.05357142857142857,0.8571428571428571,0.9464285714285714,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.1,2,6,12,112,7,12,2,0.2857142857142857,0.16666666666666666,0,0.10714285714285714,1.7142857142857142,0.8928571428571429,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,one_shot,1,0.2,1,23,23,112,7,23,2,0.2857142857142857,0.08695652173913043,0,0.20535714285714285,3.2857142857142856,0.7946428571428572,1.391304347826087
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.2,1,12,12,112,7,12,2,0.2857142857142857,0.16666666666666666,0,0.10714285714285714,1.7142857142857142,0.8928571428571429,2.6666666666666665
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.2,2,11,23,112,7,23,2,0.2857142857142857,0.08695652173913043,0,0.20535714285714285,3.2857142857142856,0.7946428571428572,1.391304347826087
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,one_shot,1,0.3,1,34,34,112,7,34,3,0.42857142857142855,0.08823529411764706,0,0.30357142857142855,4.857142857142857,0.6964285714285714,1.411764705882353
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.3,1,17,17,112,7,17,2,0.2857142857142857,0.11764705882352941,0,0.15178571428571427,2.4285714285714284,0.8482142857142857,1.8823529411764706
1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,qasper,11,iterative,2,0.3,2,17,34,112,7,34,2,0.2857142857142857,0.058823529411764705,0,0.30357142857142855,4.857142857142857,0.6964285714285714,0.9411764705882353
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,one_shot,1,0.05,1,9,9,161,13,9,0,0.0,0.0,0,0.055900621118012424,0.6923076923076923,0.9440993788819876,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.05,1,5,5,161,13,5,0,0.0,0.0,0,0.031055900621118012,0.38461538461538464,0.968944099378882,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.05,2,4,9,161,13,9,0,0.0,0.0,0,0.055900621118012424,0.6923076923076923,0.9440993788819876,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,one_shot,1,0.1,1,17,17,161,13,17,0,0.0,0.0,0,0.10559006211180125,1.3076923076923077,0.8944099378881988,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.1,1,9,9,161,13,9,0,0.0,0.0,0,0.055900621118012424,0.6923076923076923,0.9440993788819876,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.1,2,8,17,161,13,17,0,0.0,0.0,0,0.10559006211180125,1.3076923076923077,0.8944099378881988,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,one_shot,1,0.2,1,33,33,161,13,33,2,0.15384615384615385,0.06060606060606061,0,0.20496894409937888,2.5384615384615383,0.7950310559006211,0.7505827505827506
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.2,1,17,17,161,13,17,0,0.0,0.0,0,0.10559006211180125,1.3076923076923077,0.8944099378881988,0.0
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.2,2,16,33,161,13,33,1,0.07692307692307693,0.030303030303030304,0,0.20496894409937888,2.5384615384615383,0.7950310559006211,0.3752913752913753
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,one_shot,1,0.3,1,49,49,161,13,49,5,0.38461538461538464,0.10204081632653061,0,0.30434782608695654,3.769230769230769,0.6956521739130435,1.2637362637362637
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.3,1,25,25,161,13,25,1,0.07692307692307693,0.04,0,0.15527950310559005,1.9230769230769231,0.84472049689441,0.4953846153846155
2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,qasper,11,iterative,2,0.3,2,24,49,161,13,49,2,0.15384615384615385,0.04081632653061224,0,0.30434782608695654,3.769230769230769,0.6956521739130435,0.5054945054945055
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,one_shot,1,0.05,1,5,5,94,7,5,0,0.0,0.0,0,0.05319148936170213,0.7142857142857143,0.9468085106382979,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.05,1,3,3,94,7,3,0,0.0,0.0,0,0.031914893617021274,0.42857142857142855,0.9680851063829787,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.05,2,2,5,94,7,5,0,0.0,0.0,0,0.05319148936170213,0.7142857142857143,0.9468085106382979,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,one_shot,1,0.1,1,10,10,94,7,10,0,0.0,0.0,0,0.10638297872340426,1.4285714285714286,0.8936170212765957,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.1,1,5,5,94,7,5,0,0.0,0.0,0,0.05319148936170213,0.7142857142857143,0.9468085106382979,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.1,2,5,10,94,7,10,0,0.0,0.0,0,0.10638297872340426,1.4285714285714286,0.8936170212765957,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,one_shot,1,0.2,1,19,19,94,7,19,0,0.0,0.0,0,0.20212765957446807,2.7142857142857144,0.7978723404255319,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.2,1,10,10,94,7,10,0,0.0,0.0,0,0.10638297872340426,1.4285714285714286,0.8936170212765957,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.2,2,9,19,94,7,19,0,0.0,0.0,0,0.20212765957446807,2.7142857142857144,0.7978723404255319,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,one_shot,1,0.3,1,29,29,94,7,29,1,0.14285714285714285,0.034482758620689655,0,0.30851063829787234,4.142857142857143,0.6914893617021276,0.4630541871921182
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.3,1,15,15,94,7,15,0,0.0,0.0,0,0.1595744680851064,2.142857142857143,0.8404255319148937,0.0
1808.10245:da9c0637623885afaf023a319beee87898948fe9,qasper,11,iterative,2,0.3,2,14,29,94,7,29,0,0.0,0.0,0,0.30851063829787234,4.142857142857143,0.6914893617021276,0.0
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,one_shot,1,0.05,1,6,6,109,1,6,1,1.0,0.16666666666666666,1,0.05504587155963303,6.0,0.944954128440367,18.166666666666664
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.05,1,3,3,109,1,3,1,1.0,0.3333333333333333,1,0.027522935779816515,3.0,0.9724770642201834,36.33333333333333
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.05,2,3,6,109,1,6,1,1.0,0.16666666666666666,1,0.05504587155963303,6.0,0.944954128440367,18.166666666666664
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,one_shot,1,0.1,1,11,11,109,1,11,1,1.0,0.09090909090909091,1,0.10091743119266056,11.0,0.8990825688073394,9.909090909090908
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.1,1,6,6,109,1,6,1,1.0,0.16666666666666666,1,0.05504587155963303,6.0,0.944954128440367,18.166666666666664
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.1,2,5,11,109,1,11,1,1.0,0.09090909090909091,1,0.10091743119266056,11.0,0.8990825688073394,9.909090909090908
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,one_shot,1,0.2,1,22,22,109,1,22,1,1.0,0.045454545454545456,1,0.2018348623853211,22.0,0.7981651376146789,4.954545454545454
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.2,1,11,11,109,1,11,1,1.0,0.09090909090909091,1,0.10091743119266056,11.0,0.8990825688073394,9.909090909090908
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.2,2,11,22,109,1,22,1,1.0,0.045454545454545456,1,0.2018348623853211,22.0,0.7981651376146789,4.954545454545454
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,one_shot,1,0.3,1,33,33,109,1,33,1,1.0,0.030303030303030304,1,0.30275229357798167,33.0,0.6972477064220184,3.3030303030303028
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.3,1,17,17,109,1,17,1,1.0,0.058823529411764705,1,0.1559633027522936,17.0,0.8440366972477065,6.411764705882352
2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,qasper,11,iterative,2,0.3,2,16,33,109,1,33,1,1.0,0.030303030303030304,1,0.30275229357798167,33.0,0.6972477064220184,3.3030303030303028
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,one_shot,1,0.05,1,7,7,127,15,7,1,0.06666666666666667,0.14285714285714285,0,0.05511811023622047,0.4666666666666667,0.9448818897637795,1.2095238095238094
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.05,1,4,4,127,15,4,0,0.0,0.0,0,0.031496062992125984,0.26666666666666666,0.9685039370078741,0.0
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.05,2,3,7,127,15,7,0,0.0,0.0,0,0.05511811023622047,0.4666666666666667,0.9448818897637795,0.0
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,one_shot,1,0.1,1,13,13,127,15,13,3,0.2,0.23076923076923078,0,0.10236220472440945,0.8666666666666667,0.8976377952755905,1.953846153846154
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.1,1,7,7,127,15,7,1,0.06666666666666667,0.14285714285714285,0,0.05511811023622047,0.4666666666666667,0.9448818897637795,1.2095238095238094
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.1,2,6,13,127,15,13,2,0.13333333333333333,0.15384615384615385,0,0.10236220472440945,0.8666666666666667,0.8976377952755905,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,one_shot,1,0.2,1,26,26,127,15,26,4,0.26666666666666666,0.15384615384615385,0,0.2047244094488189,1.7333333333333334,0.7952755905511811,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.2,1,13,13,127,15,13,3,0.2,0.23076923076923078,0,0.10236220472440945,0.8666666666666667,0.8976377952755905,1.953846153846154
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.2,2,13,26,127,15,26,4,0.26666666666666666,0.15384615384615385,0,0.2047244094488189,1.7333333333333334,0.7952755905511811,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,one_shot,1,0.3,1,39,39,127,15,39,6,0.4,0.15384615384615385,0,0.30708661417322836,2.6,0.6929133858267716,1.3025641025641026
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.3,1,20,20,127,15,20,4,0.26666666666666666,0.2,0,0.15748031496062992,1.3333333333333333,0.8425196850393701,1.6933333333333334
1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,qasper,11,iterative,2,0.3,2,19,39,127,15,39,5,0.3333333333333333,0.1282051282051282,0,0.30708661417322836,2.6,0.6929133858267716,1.0854700854700854
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,one_shot,1,0.05,1,5,5,88,8,5,2,0.25,0.4,0,0.056818181818181816,0.625,0.9431818181818182,4.4
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.05,1,3,3,88,8,3,1,0.125,0.3333333333333333,0,0.03409090909090909,0.375,0.9659090909090909,3.666666666666667
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.05,2,2,5,88,8,5,3,0.375,0.6,0,0.056818181818181816,0.625,0.9431818181818182,6.6000000000000005
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,one_shot,1,0.1,1,9,9,88,8,9,3,0.375,0.3333333333333333,0,0.10227272727272728,1.125,0.8977272727272727,3.6666666666666665
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.1,1,5,5,88,8,5,2,0.25,0.4,0,0.056818181818181816,0.625,0.9431818181818182,4.4
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.1,2,4,9,88,8,9,3,0.375,0.3333333333333333,0,0.10227272727272728,1.125,0.8977272727272727,3.6666666666666665
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,one_shot,1,0.2,1,18,18,88,8,18,3,0.375,0.16666666666666666,0,0.20454545454545456,2.25,0.7954545454545454,1.8333333333333333
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.2,1,9,9,88,8,9,3,0.375,0.3333333333333333,0,0.10227272727272728,1.125,0.8977272727272727,3.6666666666666665
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.2,2,9,18,88,8,18,3,0.375,0.16666666666666666,0,0.20454545454545456,2.25,0.7954545454545454,1.8333333333333333
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,one_shot,1,0.3,1,27,27,88,8,27,4,0.5,0.14814814814814814,0,0.3068181818181818,3.375,0.6931818181818181,1.6296296296296295
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.3,1,14,14,88,8,14,3,0.375,0.21428571428571427,0,0.1590909090909091,1.75,0.8409090909090909,2.357142857142857
2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,qasper,11,iterative,2,0.3,2,13,27,88,8,27,5,0.625,0.18518518518518517,0,0.3068181818181818,3.375,0.6931818181818181,2.037037037037037
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,one_shot,1,0.05,1,15,15,290,75,15,2,0.02666666666666667,0.13333333333333333,0,0.05172413793103448,0.2,0.9482758620689655,0.5155555555555555
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.05,1,8,8,290,75,8,1,0.013333333333333334,0.125,0,0.027586206896551724,0.10666666666666667,0.9724137931034482,0.4833333333333334
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.05,2,7,15,290,75,15,1,0.013333333333333334,0.06666666666666667,0,0.05172413793103448,0.2,0.9482758620689655,0.2577777777777778
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,one_shot,1,0.1,1,29,29,290,75,29,4,0.05333333333333334,0.13793103448275862,0,0.1,0.38666666666666666,0.9,0.5333333333333333
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.1,1,15,15,290,75,15,2,0.02666666666666667,0.13333333333333333,0,0.05172413793103448,0.2,0.9482758620689655,0.5155555555555555
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.1,2,14,29,290,75,29,4,0.05333333333333334,0.13793103448275862,0,0.1,0.38666666666666666,0.9,0.5333333333333333
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,one_shot,1,0.2,1,58,58,290,75,58,11,0.14666666666666667,0.1896551724137931,0,0.2,0.7733333333333333,0.8,0.7333333333333333
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.2,1,29,29,290,75,29,4,0.05333333333333334,0.13793103448275862,0,0.1,0.38666666666666666,0.9,0.5333333333333333
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.2,2,29,58,290,75,58,9,0.12,0.15517241379310345,0,0.2,0.7733333333333333,0.8,0.6
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,one_shot,1,0.3,1,87,87,290,75,87,13,0.17333333333333334,0.14942528735632185,0,0.3,1.16,0.7,0.5777777777777778
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.3,1,44,44,290,75,44,7,0.09333333333333334,0.1590909090909091,0,0.15172413793103448,0.5866666666666667,0.8482758620689655,0.6151515151515152
1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,qasper,11,iterative,2,0.3,2,43,87,290,75,87,14,0.18666666666666668,0.16091954022988506,0,0.3,1.16,0.7,0.6222222222222222
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,one_shot,1,0.05,1,6,6,111,1,6,1,1.0,0.16666666666666666,1,0.05405405405405406,6.0,0.9459459459459459,18.5
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,iterative,2,0.05,1,3,3,111,1,3,1,1.0,0.3333333333333333,1,0.02702702702702703,3.0,0.972972972972973,37.0
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,iterative,2,0.05,2,3,6,111,1,6,1,1.0,0.16666666666666666,1,0.05405405405405406,6.0,0.9459459459459459,18.5
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,11,one_shot,1,0.1,1,12,12,111,1,12,1,1.0,0.08333333333333333,1,0.10810810810810811,12.0,0.8918918918918919,9.25
