example_id,dataset,partition,seed,fraction,budget,variant,representation,query_window_size,query_stride,query_facet_reduction,query_facet_count,head_mode,active_head_count,oracle_root_parent,oracle_root_rank,oracle_root_present,mrr,recall_at_1,recall_at_2,recall_at_4,recall_at_8,winning_query_facet,winning_query_span_kind,winning_query_span,winning_query_span_text,winning_head,oracle_score,best_distractor_parent,best_distractor_score,oracle_margin,score_entropy,false_positive_parent_count,selected_parent_ids,nominated_parent_ids,oracle_recall,oracle_precision,oracle_jaccard,complete_oracle,search_comparisons,raw_span_head_comparisons,candidate_parent_comparisons,deduplicated_candidates,final_parent_budget,active_final_kv_tokens,active_final_kv_fraction,scoring_wall_time,selection_wall_time,wall_time,full_query_forward_count,independent_window_forward_count,method,first_oracle_group_present,chain_complete,total_routing_comparisons,propagation_activation,estimated_full_routing_seconds,final_ids,first_oracle_group_locked,frozen_scorer_seconds,lock_policy,locked_root_count,locked_root_ids,mean_transition_k,native_qk_comparisons,oracle_root_locked,oracle_root_state,policy_role,propagated_ids,propagation_budget,propagation_hops,root_comparisons,root_confidence,root_scores,root_topB_ids,second_oracle_recovered_given_first_locked,semantic_comparisons,stage,transition_comparisons,transition_confidence,transition_geometry,transition_k,transition_policy,transition_score_traces,unique_parents_selected,query_facet_comparisons,query_facet_scoring_seconds
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,test,53,0.2,3,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[29, 30]",,,0.12764883041381836,10,-0.026052314788103104,0.15370114520192146,2.6285881996154785,2,"[0, 10, 12]",[],1.0,0.3333333333333333,0.3333333333333333,1.0,14,14,14,14,3,768,0.21621621621621623,0.001151899981778115,0.00623020000057295,0.007382599986158311,1,0,current_one_shot,1.0,1.0,14,0.0,0.007382599986158311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,qasper,test,71,0.2,3,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[29, 30]",,,-0.056567639112472534,10,-0.291816383600235,0.23524874448776245,2.6272711753845215,2,"[0, 10, 12]",[],1.0,0.3333333333333333,0.3333333333333333,1.0,14,14,14,14,3,768,0.21621621621621623,0.0016530000139027834,0.007476000057067722,0.00912970001809299,1,0,current_one_shot,1.0,1.0,14,0.0,0.00912970001809299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,test,11,0.2,4,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,3,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0,global,"[27, 28]",,,-0.12843216955661774,10,0.09892071038484573,-0.22735287994146347,2.9296376705169678,3,"[10, 14, 0, 15]",[],0.5,0.25,0.2,0.0,19,19,19,19,4,1024,0.21717921527041356,0.0015297000063583255,0.011004700034391135,0.012534800043795258,1,0,current_one_shot,1.0,0.0,19,0.0,0.012534800043795258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,test,23,0.2,4,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,2,1.0,0.5,0.0,1.0,1.0,1.0,0,global,"[27, 28]",,,0.006296938750892878,10,0.18474625051021576,-0.17844931175932288,2.933837413787842,3,"[10, 0, 14, 12]",[],0.5,0.25,0.2,0.0,19,19,19,19,4,1024,0.21717921527041356,0.0011769999982789159,0.008826999983284622,0.010004299983847886,1,0,current_one_shot,1.0,0.0,19,0.0,0.010004299983847886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,test,37,0.2,4,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,2,1.0,0.5,0.0,1.0,1.0,1.0,0,global,"[27, 28]",,,-0.5046462416648865,10,-0.44123178720474243,-0.06341445446014404,2.941124439239502,3,"[10, 0, 14, 15]",[],0.5,0.25,0.2,0.0,19,19,19,19,4,1024,0.21717921527041356,0.0013325000181794167,0.0069426000118255615,0.008275400032289326,1,0,current_one_shot,1.0,0.0,19,0.0,0.008275400032289326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,test,53,0.2,4,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,3,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0,global,"[27, 28]",,,-0.02516108937561512,10,0.17950090765953064,-0.20466199703514576,2.932525634765625,3,"[10, 14, 0, 15]",[],0.5,0.25,0.2,0.0,19,19,19,19,4,1024,0.21717921527041356,0.001831799978390336,0.0066871000453829765,0.00851920002605766,1,0,current_one_shot,1.0,0.0,19,0.0,0.00851920002605766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,qasper,test,71,0.2,4,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,3,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0,global,"[27, 28]",,,-0.32589423656463623,10,-0.22138983011245728,-0.10450440645217896,2.9358134269714355,3,"[10, 14, 0, 15]",[],0.5,0.25,0.2,0.0,19,19,19,19,4,1024,0.21717921527041356,0.0011467000003904104,0.008951600000727922,0.01009870000416413,1,0,current_one_shot,1.0,0.0,19,0.0,0.01009870000416413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,test,11,0.2,2,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[25, 26]",,,0.1446916162967682,2,0.0013582296669483185,0.14333338662981987,2.17551851272583,1,"[0, 2]",[],1.0,0.5,0.5,1.0,9,9,9,9,2,512,0.22426631625054752,0.0017343999934382737,0.00525369995739311,0.006989099958445877,1,0,current_one_shot,1.0,1.0,9,0.0,0.006989099958445877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,test,23,0.2,2,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[25, 26]",,,0.016501646488904953,2,-0.09633028507232666,0.11283193156123161,2.184826612472534,1,"[0, 2]",[],1.0,0.5,0.5,1.0,9,9,9,9,2,512,0.22426631625054752,0.0016120999935083091,0.005214700009673834,0.00682730000698939,1,0,current_one_shot,1.0,1.0,9,0.0,0.00682730000698939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,test,37,0.2,2,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[25, 26]",,,-0.20904988050460815,2,-0.4677993059158325,0.25874942541122437,2.1874804496765137,1,"[0, 2]",[],1.0,0.5,0.5,1.0,9,9,9,9,2,512,0.22426631625054752,0.0011588999768719077,0.0033576000132597983,0.004516899993177503,1,0,current_one_shot,1.0,1.0,9,0.0,0.004516899993177503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,test,53,0.2,2,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[25, 26]",,,0.11108153313398361,2,0.004514520056545734,0.10656701307743788,2.1844754219055176,1,"[0, 2]",[],1.0,0.5,0.5,1.0,9,9,9,9,2,512,0.22426631625054752,0.001153699995484203,0.004150099994149059,0.00530409999191761,1,0,current_one_shot,1.0,1.0,9,0.0,0.00530409999191761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,qasper,test,71,0.2,2,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[25, 26]",,,-0.01591794192790985,2,-0.25889477133750916,0.2429768294095993,2.182060480117798,1,"[0, 2]",[],1.0,0.5,0.5,1.0,9,9,9,9,2,512,0.22426631625054752,0.0016512000001966953,0.003864400030579418,0.00551610003458336,1,0,current_one_shot,1.0,1.0,9,0.0,0.00551610003458336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,test,11,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,3,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0,global,"[30, 31]",,,-0.026393206790089607,7,0.11789180338382721,-0.14428501017391682,3.0261287689208984,4,"[7, 9, 0, 13, 8]",[],1.0,0.2,0.2,1.0,21,21,21,21,5,1280,0.24859195960380656,0.0013058999902568758,0.010336100007407367,0.011642900004517287,1,0,current_one_shot,1.0,1.0,21,0.0,0.011642900004517287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,test,23,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[30, 31]",,,-0.007349824532866478,7,-0.011774126440286636,0.004424301907420158,3.0354623794555664,4,"[0, 7, 4, 19, 13]",[],1.0,0.2,0.2,1.0,21,21,21,21,5,1280,0.24859195960380656,0.0013423999771475792,0.007222699990961701,0.008565499971155077,1,0,current_one_shot,1.0,1.0,21,0.0,0.008565499971155077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,test,37,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[30, 31]",,,-0.29681384563446045,1,-0.4200190305709839,0.12320518493652344,3.038663864135742,4,"[0, 1, 19, 17, 15]",[],1.0,0.2,0.2,1.0,21,21,21,21,5,1280,0.24859195960380656,0.001303299970459193,0.007970000035129488,0.009273600007873029,1,0,current_one_shot,1.0,1.0,21,0.0,0.009273600007873029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,test,53,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[30, 31]",,,-0.0007714405655860901,7,-0.07366384565830231,0.07289240509271622,3.033104658126831,4,"[0, 7, 4, 1, 13]",[],1.0,0.2,0.2,1.0,21,21,21,21,5,1280,0.24859195960380656,0.0011635000118985772,0.006383900006767362,0.007547700020950288,1,0,current_one_shot,1.0,1.0,21,0.0,0.007547700020950288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,test,71,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[30, 31]",,,-0.14961408078670502,7,-0.35650843381881714,0.20689435303211212,3.037202835083008,4,"[0, 7, 19, 1, 13]",[],1.0,0.2,0.2,1.0,21,21,21,21,5,1280,0.24859195960380656,0.0013487000251188874,0.009459000022616237,0.010808100050780922,1,0,current_one_shot,1.0,1.0,21,0.0,0.010808100050780922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,11,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,6,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0,global,"[25, 26]",,,0.021495971828699112,10,0.26688534021377563,-0.24538936838507652,3.1581814289093018,5,"[10, 22, 14, 11, 7]",[],0.0,0.0,0.0,0.0,24,24,24,24,5,1280,0.2124128775307003,0.0012187999673187733,0.011311399983242154,0.012530699954368174,1,0,current_one_shot,0.0,0.0,24,0.0,0.012530699954368174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,23,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,3,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0,global,"[25, 26]",,,0.0051892949268221855,22,0.06460502743721008,-0.0594157325103879,3.1686835289001465,4,"[22, 10, 0, 23, 11]",[],1.0,0.2,0.2,1.0,24,24,24,24,5,1162,0.19283106538333886,0.0012026000185869634,0.009659299976192415,0.010862399998586625,1,0,current_one_shot,1.0,1.0,24,0.0,0.010862399998586625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,37,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,2,1.0,0.5,0.0,1.0,1.0,1.0,0,global,"[25, 26]",,,-0.3298228085041046,22,-0.2579777240753174,-0.07184508442878723,3.1717731952667236,4,"[22, 0, 23, 11, 1]",[],1.0,0.2,0.2,1.0,24,24,24,24,5,1162,0.19283106538333886,0.0016531000146642327,0.010172499984037131,0.011825900000985712,1,0,current_one_shot,1.0,1.0,24,0.0,0.011825900000985712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,53,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[25, 26]",,,0.20704013109207153,22,0.18671932816505432,0.020320802927017212,3.165757656097412,4,"[0, 22, 11, 23, 10]",[],1.0,0.2,0.2,1.0,24,24,24,24,5,1162,0.19283106538333886,0.001144199981354177,0.00813410000409931,0.009278599987737834,1,0,current_one_shot,1.0,1.0,24,0.0,0.009278599987737834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,test,71,0.2,5,A_global_semantic,learned_semantic_128d,,,max,1,not_applicable,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,global,"[25, 26]",,,-0.10141520202159882,22,-0.11152773350477219,0.01011253148317337,3.168793201446533,4,"[0, 22, 10, 23, 11]",[],1.0,0.2,0.2,1.0,24,24,24,24,5,1162,0.19283106538333886,0.0014742999919690192,0.009572900016792119,0.011047500011045486,1,0,current_one_shot,1.0,1.0,24,0.0,0.011047500011045486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab2b863554299295394685a,hotpotqa,test,11,0.2,2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.0,,,,,,512,0.33485938521909747,,,0.0003421000437811017,,,current_best_monotonic_iterative,1.0,1.0,6,0.0,0.0003421000437811017,"[1, 3]",1.0,0.0,zscore_1,2,"[1, 3]",0.0,0,1.0,locked,exploration,[],0,0,6,"{""agreement"": {""1"": 1.0, ""3"": 0.6}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.00922238826751709, ""top1_topB_spread_z"": 0.19728811085224152}","[-0.5852185487747192, -0.4566953778266907, -0.5200154781341553, -0.46591776609420776, -0.5339000225067139, -0.5616400241851807]","[1, 3]",1.0,0,transition_selection,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [4, 3], ""native_top4"": [4, 3], ""native_top4_raw_scores"": [12.771429061889648, 12.491053581237793], ""semantic_top4"": [4, 3, 5, 2], ""semantic_top4_scores"": [-0.1483374387025833, -0.1556161344051361, -0.17122408747673035, -0.22776839137077332], ""source_local"": 15, ""source_parent"": 1}, {""native_candidate_parents"": [4, 5], ""native_top4"": [5, 4], ""native_top4_raw_scores"": [12.056036949157715, 11.883003234863281], ""semantic_top4"": [4, 5, 2, 1], ""semantic_top4_scores"": [-0.16471125185489655, -0.18996034562587738, -0.2337053120136261, -0.254375696182251], ""source_local"": 29, ""source_parent"": 3}]",2,,
5ab2b863554299295394685a,hotpotqa,test,23,0.2,2,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.0,,,,,,512,0.33485938521909747,,,0.0007463999791070819,,,current_best_monotonic_iterative,0.0,0.0,262198,1.0,0.0165980999590829,"[1, 4]",0.0,0.01585169997997582,zscore_1,1,[1],1.0,262144,0.0,absent_from_root_topB,exploration,[4],1,1,6,"{""agreement"": {""1"": 1.0, ""2"": 0.4}, ""locked_fraction"": 0.5, ""top1_top2_drop"": 0.018952548503875732, ""top1_topB_spread_z"": 0.6041010618209839}","[-0.5926477909088135, -0.5029016137123108, -0.5218541622161865, -0.5591421723365784, -0.540673553943634, -0.5801162123680115]","[1, 2]",,48,transition_selection,262192,"[{""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": false, ""top1_rank_distance"": 1, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,[1],fixed_k1,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [4, 2], ""native_top4_raw_scores"": [12.771429061889648, 12.529542922973633], ""semantic_top4"": [2, 4, 3, 5], ""semantic_top4_scores"": [-0.037054482847452164, -0.1210356280207634, -0.13777665793895721, -0.1918865144252777], ""source_local"": 15, ""source_parent"": 1}]",2,,
5ab2b863554299295394685a,hotpotqa,test,37,0.2,2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.0,,,,,,512,0.33485938521909747,,,0.0005315000307746232,,,current_best_monotonic_iterative,1.0,1.0,6,0.0,0.0005315000307746232,"[3, 1]",1.0,0.0,zscore_1,2,"[3, 1]",0.0,0,1.0,locked,exploration,[],0,0,6,"{""agreement"": {""1"": 1.0, ""3"": 0.6}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.0021352767944335938, ""top1_topB_spread_z"": 0.07448665052652359}","[-0.731940746307373, -0.6646523475646973, -0.7238076329231262, -0.6625170707702637, -0.6783944368362427, -0.7172842025756836]","[3, 1]",1.0,0,transition_selection,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [2, 4], ""native_top4"": [2, 4], ""native_top4_raw_scores"": [11.907331466674805, 11.883003234863281], ""semantic_top4"": [2, 4, 5, 0], ""semantic_top4_scores"": [-0.2678181827068329, -0.2799406349658966, -0.2811913788318634, -0.2886384427547455], ""source_local"": 29, ""source_parent"": 3}, {""native_candidate_parents"": [3, 2], ""native_top4"": [3, 2], ""native_top4_raw_scores"": [12.256853103637695, 12.20276165008545], ""semantic_top4"": [3, 2, 5, 0], ""semantic_top4_scores"": [-0.2036023736000061, -0.2184377908706665, -0.2232990711927414, -0.24404573440551758], ""source_local"": 9, ""source_parent"": 1}]",2,,
5ab2b863554299295394685a,hotpotqa,test,53,0.2,2,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,512,0.33485938521909747,,,0.0006213000160641968,,,current_best_monotonic_iterative,0.0,0.0,262198,1.0,0.019575299986172467,"[1, 2]",0.0,0.01895399997010827,zscore_1,1,[1],1.0,262144,0.0,absent_from_root_topB,exploration,[2],1,1,6,"{""agreement"": {""1"": 1.0, ""2"": 0.4}, ""locked_fraction"": 0.5, ""top1_top2_drop"": 0.03804180026054382, ""top1_topB_spread_z"": 0.9823972582817078}","[-0.41290947794914246, -0.308756560087204, -0.3467983603477478, -0.3541659712791443, -0.38715860247612, -0.41829586029052734]","[1, 2]",,48,transition_selection,262192,"[{""concentration"": 0.8807970285415649, ""normalized_entropy"": 0.5270653840924877, ""same_top1"": true, ""top1_rank_distance"": 0, ""top1_top4_spread"": 2.0, ""top4_overlap"": 0.5}]",native_rank,[1],fixed_k1,"[{""native_candidate_parents"": [2, 3], ""native_top4"": [2, 3], ""native_top4_raw_scores"": [12.529542922973633, 12.491053581237793], ""semantic_top4"": [2, 3, 5, 4], ""semantic_top4_scores"": [0.06894083321094513, 0.048534244298934937, 0.003725353628396988, -0.03495022654533386], ""source_local"": 15, ""source_parent"": 1}]",2,,
5ab2b863554299295394685a,hotpotqa,test,71,0.2,2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,0.0,,,,,,512,0.33485938521909747,,,0.0003260999801568687,,,current_best_monotonic_iterative,1.0,1.0,6,0.0,0.0003260999801568687,"[1, 3]",1.0,0.0,zscore_1,2,"[1, 3]",0.0,0,1.0,locked,exploration,[],0,0,6,"{""agreement"": {""1"": 1.0, ""3"": 0.6}, ""locked_fraction"": 1.0, ""top1_top2_drop"": 0.011387169361114502, ""top1_topB_spread_z"": 0.344974547624588}","[-0.6830688714981079, -0.5962157249450684, -0.6674452424049377, -0.6076028943061829, -0.6477077007293701, -0.6733457446098328]","[1, 3]",1.0,0,transition_selection,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [2, 5], ""native_top4"": [5, 2], ""native_top4_raw_scores"": [12.385848045349121, 12.20276165008545], ""semantic_top4"": [2, 5, 3, 4], ""semantic_top4_scores"": [-0.13171662390232086, -0.15162786841392517, -0.15380392968654633, -0.22163593769073486], ""source_local"": 9, ""source_parent"": 1}, {""native_candidate_parents"": [2, 5], ""native_top4"": [5, 2], ""native_top4_raw_scores"": [12.056036949157715, 11.907331466674805], ""semantic_top4"": [2, 5, 1, 4], ""semantic_top4_scores"": [-0.18166212737560272, -0.2128138691186905, -0.23337285220623016, -0.2476533055305481], ""source_local"": 29, ""source_parent"": 3}]",2,,
5a710a915542994082a3e504,hotpotqa,test,11,0.2,1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,256,0.2222222222222222,,,0.00026540004182606936,,,current_best_monotonic_iterative,0.0,0.0,5,0.0,0.00026540004182606936,[0],0.0,0.0,zscore_1,1,[0],0.0,0,0.0,absent_from_root_topB,exploration,[],0,0,5,"{""agreement"": {""0"": 0.8}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.02130225859582424, -0.05754269286990166, -0.23654761910438538, -0.19770556688308716, -0.1875523030757904]",[0],,0,transition_selection,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [3], ""native_top4"": [3], ""native_top4_raw_scores"": [12.589629173278809], ""semantic_top4"": [3, 4, 1, 2], ""semantic_top4_scores"": [0.37757378816604614, 0.19990898668766022, 0.1908428817987442, 0.011914951726794243], ""source_local"": 3, ""source_parent"": 0}]",1,,
5a710a915542994082a3e504,hotpotqa,test,23,0.2,1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,256,0.2222222222222222,,,0.0002614000113680959,,,current_best_monotonic_iterative,0.0,0.0,5,0.0,0.0002614000113680959,[0],0.0,0.0,zscore_1,1,[0],0.0,0,0.0,absent_from_root_topB,exploration,[],0,0,5,"{""agreement"": {""0"": 0.8}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[0.2735583782196045, 0.042576342821121216, 0.033138588070869446, -0.0419558510184288, -0.07366073131561279]",[0],,0,transition_selection,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [3], ""native_top4"": [3], ""native_top4_raw_scores"": [12.752561569213867], ""semantic_top4"": [3, 4, 1, 2], ""semantic_top4_scores"": [0.5670632123947144, 0.38586804270744324, 0.35497400164604187, 0.27285316586494446], ""source_local"": 6, ""source_parent"": 0}]",1,,
5a710a915542994082a3e504,hotpotqa,test,37,0.2,1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,256,0.2222222222222222,,,0.0002972999936901033,,,current_best_monotonic_iterative,0.0,0.0,5,0.0,0.0002972999936901033,[0],0.0,0.0,zscore_1,1,[0],0.0,0,0.0,absent_from_root_topB,exploration,[],0,0,5,"{""agreement"": {""0"": 0.8}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.34761491417884827, -0.39597952365875244, -0.502048909664154, -0.5627454519271851, -0.46197134256362915]",[0],,0,transition_selection,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [1], ""native_top4"": [1], ""native_top4_raw_scores"": [12.654383659362793], ""semantic_top4"": [1, 3, 4, 2], ""semantic_top4_scores"": [0.050732776522636414, -0.10240449756383896, -0.1562378853559494, -0.2104417383670807], ""source_local"": 6, ""source_parent"": 0}]",1,,
5a710a915542994082a3e504,hotpotqa,test,53,0.2,1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,0.5,0.0,,,,,,256,0.2222222222222222,,,0.00026429997524246573,,,current_best_monotonic_iterative,1.0,0.0,5,0.0,0.00026429997524246573,[1],1.0,0.0,zscore_1,1,[1],0.0,0,1.0,locked,exploration,[],0,0,5,"{""agreement"": {""1"": 0.2}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.02805558405816555, 0.02924620360136032, -0.13970118761062622, -0.13914750516414642, -0.07034410536289215]",[1],0.0,0,transition_selection,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [3], ""native_top4"": [3], ""native_top4_raw_scores"": [12.143863677978516], ""semantic_top4"": [3, 4, 0, 2], ""semantic_top4_scores"": [0.202313631772995, 0.16013400256633759, 0.14770649373531342, 0.01763283461332321], ""source_local"": 13, ""source_parent"": 1}]",1,,
5a710a915542994082a3e504,hotpotqa,test,71,0.2,1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,256,0.2222222222222222,,,0.0002630999661050737,,,current_best_monotonic_iterative,0.0,0.0,5,0.0,0.0002630999661050737,[0],0.0,0.0,zscore_1,1,[0],0.0,0,0.0,absent_from_root_topB,exploration,[],0,0,5,"{""agreement"": {""0"": 0.8}, ""locked_fraction"": 1.0, ""top1_top2_drop"": Infinity, ""top1_topB_spread_z"": Infinity}","[-0.20021745562553406, -0.2528991103172302, -0.35141420364379883, -0.3818493187427521, -0.3304358422756195]",[0],,0,transition_selection,0,[],native_rank,[],fixed_k1,"[{""native_candidate_parents"": [3], ""native_top4"": [3], ""native_top4_raw_scores"": [12.752561569213867], ""semantic_top4"": [3, 1, 4, 2], ""semantic_top4_scores"": [0.2733660936355591, 0.23067373037338257, 0.1745983511209488, 0.08552543818950653], ""source_local"": 6, ""source_parent"": 0}]",1,,
