dataset,split,example_id,condition,memory,reducer,layer,look_behind,budget_chunks,selected_chunks,index_bytes_per_chunk,temporal_query_buffer_bytes,routing_dots,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks,entropy,normalized_entropy,top1_margin,effective_candidates,contributing_query_states,contributing_memory_modes,score_concentration
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_recency_b8,rank8_centroid8,recency,27,8,4,104 27 5 100,256,512,60416,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.349977493286133,0.9118140935897827,0.06864452362060547,77.47672271728516,8.0,1.0,0.2769114375114441
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_recency_b16,rank8_centroid8,recency,27,16,4,104 27 5 100,256,1024,120832,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.355619430541992,0.9129967093467712,0.08418941497802734,77.91506958007812,16.0,2.0,0.24156951904296875
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_max_b1,rank8_centroid8,late_max,27,1,4,6 5 100 104,256,64,7552,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0539231300354,0.8497570753097534,0.24180316925048828,57.623077392578125,1.0,1.0,0.8820890784263611
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_max_b2,rank8_centroid8,late_max,27,2,4,104 5 6 100,256,128,15104,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.01126766204834,0.8408159017562866,0.1209249496459961,55.21682357788086,2.0,1.0,0.3218992054462433
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_max_b4,rank8_centroid8,late_max,27,4,4,104 5 6 100,256,256,30208,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.9069039821624756,0.8189398646354675,0.13477516174316406,49.74470138549805,4.0,1.0,0.4180572032928467
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_max_b8,rank8_centroid8,late_max,27,8,4,104 5 6 100,256,512,60416,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.9256668090820312,0.8228728175163269,0.15560436248779297,50.686866760253906,8.0,1.0,0.2769114375114441
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_max_b16,rank8_centroid8,late_max,27,16,4,104 5 6 100,256,1024,120832,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.937878370285034,0.825432538986206,0.16804122924804688,51.30962371826172,16.0,2.0,0.24156951904296875
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_top_mean_b1,rank8_centroid8,late_top_mean,27,1,4,27 100 99 6,256,64,7552,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.292115688323975,0.8996854424476624,0.244293212890625,73.12100982666016,1.0,1.0,0.25086644291877747
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_top_mean_b2,rank8_centroid8,late_top_mean,27,2,4,27 100 104 6,256,128,15104,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.355070114135742,0.9128815531730652,0.1497039794921875,77.87228393554688,2.0,1.0,0.21591044962406158
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_top_mean_b4,rank8_centroid8,late_top_mean,27,4,4,104 27 100 5,256,256,30208,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.326539993286133,0.9069012403488159,0.09299850463867188,75.68197631835938,4.0,1.0,0.4180572032928467
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_top_mean_b8,rank8_centroid8,late_top_mean,27,8,4,104 27 5 100,256,512,60416,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.339951038360596,0.9097123742103577,0.23778247833251953,76.70378112792969,8.0,1.0,0.2769114375114441
musique,test,3hop1__103890_10659_67187,rank8_centroid8_l27_late_top_mean_b16,rank8_centroid8,late_top_mean,27,16,4,104 27 5 100,256,1024,120832,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.346033573150635,0.910987377166748,0.2545642852783203,77.17176055908203,16.0,2.0,0.24156951904296875
musique,test,3hop1__103890_10659_67187,rank16_l0_current_b1,rank16,current,0,1,4,104 99 40 52,2048,64,60416,0.05263157894736842,0.25,1.0,0.0,0.0,0.25,4.0,4.632940769195557,0.9711270332336426,0.15064620971679688,102.81597900390625,1.0,1.0,0.27445846796035767
musique,test,3hop1__103890_10659_67187,rank16_l0_current_b4,rank16,current,0,4,4,104 99 40 52,2048,256,241664,0.05263157894736842,0.25,1.0,0.0,0.0,0.25,4.0,4.632940769195557,0.9711270332336426,0.15064620971679688,102.81597900390625,4.0,2.0,0.13722938299179077
musique,test,3hop1__103890_10659_67187,rank16_l0_current_b8,rank16,current,0,8,4,104 99 40 52,2048,512,483328,0.05263157894736842,0.25,1.0,0.0,0.0,0.25,4.0,4.632940769195557,0.9711270332336426,0.15064620971679688,102.81597900390625,8.0,2.0,0.2193044126033783
musique,test,3hop1__103890_10659_67187,rank16_l0_late_max_b1,rank16,late_max,0,1,4,107 40 104 99,2048,64,60416,0.05263157894736842,0.25,1.0,0.0,0.0,1.0,4.0,4.5712080001831055,0.9581869840621948,0.1710672378540039,96.66080474853516,1.0,1.0,0.3615506589412689
musique,test,3hop1__103890_10659_67187,rank16_l0_late_max_b4,rank16,late_max,0,4,4,41 30 69 77,2048,256,241664,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.406373023986816,0.9236353635787964,0.18985652923583984,81.97161865234375,4.0,2.0,0.10305625945329666
musique,test,3hop1__103890_10659_67187,rank16_l0_late_max_b8,rank16,late_max,0,8,4,41 30 69 99,2048,512,483328,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.405472278594971,0.923446536064148,0.2306504249572754,81.89781188964844,8.0,2.0,0.1711268275976181
musique,test,3hop1__103890_10659_67187,rank16_l8_current_b1,rank16,current,8,1,4,99 9 104 32,2048,64,60416,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.3995561599731445,0.922206461429596,0.7506608963012695,81.41472625732422,1.0,1.0,0.2265455573797226
musique,test,3hop1__103890_10659_67187,rank16_l8_current_b4,rank16,current,8,4,4,99 9 104 32,2048,256,241664,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.3995561599731445,0.922206461429596,0.7506608963012695,81.41472625732422,4.0,2.0,0.13977237045764923
musique,test,3hop1__103890_10659_67187,rank16_l8_current_b8,rank16,current,8,8,4,99 9 104 32,2048,512,483328,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.3995561599731445,0.922206461429596,0.7506608963012695,81.41472625732422,8.0,3.0,0.19409653544425964
musique,test,3hop1__103890_10659_67187,rank16_l8_late_max_b1,rank16,late_max,8,1,4,99 32 104 9,2048,64,60416,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.3346171379089355,0.9085943698883057,0.4140653610229492,76.29574584960938,1.0,1.0,0.2265455573797226
musique,test,3hop1__103890_10659_67187,rank16_l8_late_max_b4,rank16,late_max,8,4,4,99 32 104 9,2048,256,241664,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.378195762634277,0.9177290201187134,0.17163658142089844,79.6941146850586,4.0,2.0,0.13977237045764923
musique,test,3hop1__103890_10659_67187,rank16_l8_late_max_b8,rank16,late_max,8,8,4,99 32 104 9,2048,512,483328,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.390963077545166,0.9204052090644836,0.22208118438720703,80.7181167602539,8.0,3.0,0.19409653544425964
musique,test,3hop1__103890_10659_67187,rank16_l18_current_b1,rank16,current,18,1,4,99 32 104 33,2048,64,60416,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.467774391174316,0.936505913734436,0.4591073989868164,87.16251373291016,1.0,1.0,0.34739914536476135
musique,test,3hop1__103890_10659_67187,rank16_l18_current_b4,rank16,current,18,4,4,99 32 104 33,2048,256,241664,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.467774391174316,0.936505913734436,0.4591083526611328,87.16251373291016,4.0,1.0,0.2094229757785797
musique,test,3hop1__103890_10659_67187,rank16_l18_current_b8,rank16,current,18,8,4,99 32 104 33,2048,512,483328,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.467774391174316,0.936505913734436,0.4591083526611328,87.16251373291016,8.0,1.0,0.10243214666843414
musique,test,3hop1__103890_10659_67187,rank16_l18_late_max_b1,rank16,late_max,18,1,4,104 99 32 36,2048,64,60416,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.34218692779541,0.9101810455322266,0.06471824645996094,76.87547302246094,1.0,1.0,0.6210203170776367
musique,test,3hop1__103890_10659_67187,rank16_l18_late_max_b4,rank16,late_max,18,4,4,104 32 99 36,2048,256,241664,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.400757789611816,0.922458291053772,0.16496753692626953,81.51261901855469,4.0,1.0,0.3139197826385498
musique,test,3hop1__103890_10659_67187,rank16_l18_late_max_b8,rank16,late_max,18,8,4,104 99 32 36,2048,512,483328,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.396019458770752,0.9214650988578796,0.15702342987060547,81.1272964477539,8.0,1.0,0.17842836678028107
musique,test,3hop1__106864_160713_77246,native_mean_l27_current_b1,native_mean,current,27,1,4,72 80 0 8,4096,8192,2048,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7976884841918945,0.9888001680374146,0.10018444061279297,121.22986602783203,1.0,1.0,1.0
musique,test,3hop1__106864_160713_77246,native_mean_l27_current_b2,native_mean,current,27,2,4,72 80 0 8,4096,16384,4096,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7976884841918945,0.9888001680374146,0.10018444061279297,121.22986602783203,2.0,1.0,0.7332730293273926
musique,test,3hop1__106864_160713_77246,native_mean_l27_current_b4,native_mean,current,27,4,4,72 80 0 8,4096,32768,8192,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7976884841918945,0.9888001680374146,0.10018444061279297,121.22986602783203,4.0,1.0,0.3974650800228119
musique,test,3hop1__106864_160713_77246,native_mean_l27_current_b8,native_mean,current,27,8,4,72 80 0 8,4096,65536,16384,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7976884841918945,0.9888001680374146,0.10018444061279297,121.22986602783203,8.0,1.0,0.21172352135181427
musique,test,3hop1__106864_160713_77246,native_mean_l27_current_b16,native_mean,current,27,16,4,72 80 0 8,4096,131072,32768,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7976884841918945,0.9888001680374146,0.10018444061279297,121.22986602783203,16.0,1.0,0.10287757962942123
musique,test,3hop1__106864_160713_77246,native_mean_l27_mean_b1,native_mean,mean,27,1,4,72 80 0 8,4096,8192,2048,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7976884841918945,0.9888001680374146,0.10018444061279297,121.22986602783203,1.0,1.0,1.0
musique,test,3hop1__106864_160713_77246,native_mean_l27_mean_b2,native_mean,mean,27,2,4,72 80 8 0,4096,16384,4096,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.798247337341309,0.9889153838157654,0.15872859954833984,121.29763793945312,2.0,1.0,0.7332730293273926
musique,test,3hop1__106864_160713_77246,native_mean_l27_mean_b4,native_mean,mean,27,4,4,72 80 24 0,4096,32768,8192,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.799912452697754,0.9892585277557373,0.1590409278869629,121.4997787475586,4.0,1.0,0.3974650800228119
musique,test,3hop1__106864_160713_77246,native_mean_l27_mean_b8,native_mean,mean,27,8,4,72 24 80 0,4096,65536,16384,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.80418062210083,0.9901382327079773,0.10117435455322266,122.01947021484375,8.0,1.0,0.21172352135181427
musique,test,3hop1__106864_160713_77246,native_mean_l27_mean_b16,native_mean,mean,27,16,4,72 80 64 8,4096,131072,32768,0.08,0.5,1.0,0.0,0.0,1.0,4.0,4.813345909118652,0.9920271635055542,0.07412385940551758,123.14295196533203,16.0,1.0,0.10287757962942123
musique,test,3hop1__106864_160713_77246,native_mean_l27_recency_b1,native_mean,recency,27,1,4,72 80 0 8,4096,8192,2048,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7976884841918945,0.9888001680374146,0.10018444061279297,121.22986602783203,1.0,1.0,1.0
musique,test,3hop1__106864_160713_77246,native_mean_l27_recency_b2,native_mean,recency,27,2,4,72 80 8 0,4096,16384,4096,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.798352241516113,0.9889370203018188,0.15036535263061523,121.31036376953125,2.0,1.0,0.7332730293273926
musique,test,3hop1__106864_160713_77246,native_mean_l27_recency_b4,native_mean,recency,27,4,4,72 80 0 8,4096,32768,8192,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.800079345703125,0.9892929792404175,0.1523885726928711,121.52005767822266,4.0,1.0,0.3974650800228119
musique,test,3hop1__106864_160713_77246,native_mean_l27_recency_b8,native_mean,recency,27,8,4,72 80 24 0,4096,65536,16384,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.802100658416748,0.9897095561027527,0.16178655624389648,121.76593780517578,8.0,1.0,0.21172352135181427
musique,test,3hop1__106864_160713_77246,native_mean_l27_recency_b16,native_mean,recency,27,16,4,72 80 24 8,4096,131072,32768,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.8041229248046875,0.9901263117790222,0.14853143692016602,122.0124282836914,16.0,1.0,0.10287757962942123
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_max_b1,native_mean,late_max,27,1,4,72 80 0 8,4096,8192,2048,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7976884841918945,0.9888001680374146,0.10018444061279297,121.22986602783203,1.0,1.0,1.0
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_max_b2,native_mean,late_max,27,2,4,72 80 8 0,4096,16384,4096,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7983527183532715,0.9889370799064636,0.15036439895629883,121.31041717529297,2.0,1.0,0.7332730293273926
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_max_b4,native_mean,late_max,27,4,4,72 80 0 8,4096,32768,8192,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.800079345703125,0.9892929792404175,0.1523885726928711,121.52005767822266,4.0,1.0,0.3974650800228119
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_max_b8,native_mean,late_max,27,8,4,72 80 24 0,4096,65536,16384,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.802100658416748,0.9897095561027527,0.16178607940673828,121.76593780517578,8.0,1.0,0.21172352135181427
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_max_b16,native_mean,late_max,27,16,4,72 80 24 8,4096,131072,32768,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.804123878479004,0.9901265501976013,0.14853143692016602,122.01254272460938,16.0,1.0,0.10287757962942123
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_top_mean_b1,native_mean,late_top_mean,27,1,4,72 80 0 8,4096,8192,2048,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7976884841918945,0.9888001680374146,0.10018444061279297,121.22986602783203,1.0,1.0,1.0
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_top_mean_b2,native_mean,late_top_mean,27,2,4,72 80 8 0,4096,16384,4096,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.7983527183532715,0.9889370799064636,0.15036439895629883,121.31041717529297,2.0,1.0,0.7332730293273926
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_top_mean_b4,native_mean,late_top_mean,27,4,4,72 80 0 8,4096,32768,8192,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.800079345703125,0.9892929792404175,0.1523885726928711,121.52005767822266,4.0,1.0,0.3974650800228119
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_top_mean_b8,native_mean,late_top_mean,27,8,4,72 80 24 0,4096,65536,16384,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.802100658416748,0.9897095561027527,0.16178607940673828,121.76593780517578,8.0,1.0,0.21172352135181427
musique,test,3hop1__106864_160713_77246,native_mean_l27_late_top_mean_b16,native_mean,late_top_mean,27,16,4,72 80 24 8,4096,131072,32768,0.04,0.25,1.0,0.0,0.0,1.0,4.0,4.804123878479004,0.9901265501976013,0.14853143692016602,122.01254272460938,16.0,1.0,0.10287757962942123
musique,test,3hop1__106864_160713_77246,rank16_l27_current_b1,rank16,current,27,1,4,112 72 12 10,2048,64,65536,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.31404447555542,0.8891215324401855,0.24542999267578125,74.74217224121094,1.0,1.0,0.393324077129364
musique,test,3hop1__106864_160713_77246,rank16_l27_current_b2,rank16,current,27,2,4,112 72 12 10,2048,128,131072,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.314044952392578,0.8891215920448303,0.24542808532714844,74.7422103881836,2.0,1.0,0.3764294683933258
musique,test,3hop1__106864_160713_77246,rank16_l27_current_b4,rank16,current,27,4,4,112 72 12 10,2048,256,262144,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.314044952392578,0.8891215920448303,0.24542808532714844,74.7422103881836,4.0,2.0,0.2567783296108246
musique,test,3hop1__106864_160713_77246,rank16_l27_current_b8,rank16,current,27,8,4,112 72 12 10,2048,512,524288,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.314044952392578,0.8891215920448303,0.24542808532714844,74.7422103881836,8.0,2.0,0.24594922363758087
musique,test,3hop1__106864_160713_77246,rank16_l27_current_b16,rank16,current,27,16,4,112 72 12 10,2048,1024,1048576,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.314044952392578,0.8891215920448303,0.24542808532714844,74.7422103881836,16.0,2.0,0.17676584422588348
musique,test,3hop1__106864_160713_77246,rank16_l27_mean_b1,rank16,mean,27,1,4,112 72 12 10,2048,64,65536,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.31404447555542,0.8891215324401855,0.24542999267578125,74.74217224121094,1.0,1.0,0.393324077129364
musique,test,3hop1__106864_160713_77246,rank16_l27_mean_b2,rank16,mean,27,2,4,112 72 12 24,2048,128,131072,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.427050590515137,0.9124119877815247,0.3282737731933594,83.68423461914062,2.0,1.0,0.3764294683933258
musique,test,3hop1__106864_160713_77246,rank16_l27_mean_b4,rank16,mean,27,4,4,112 72 24 10,2048,256,262144,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.427504062652588,0.9125054478645325,0.42133331298828125,83.7221908569336,4.0,2.0,0.2567783296108246
musique,test,3hop1__106864_160713_77246,rank16_l27_mean_b8,rank16,mean,27,8,4,112 24 72 32,2048,512,524288,0.04,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,4.460358142852783,0.9192766547203064,0.5452337265014648,86.51848602294922,8.0,2.0,0.24594922363758087
musique,test,3hop1__106864_160713_77246,rank16_l27_mean_b16,rank16,mean,27,16,4,112 24 10 32,2048,1024,1048576,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.444058895111084,0.9159173965454102,0.3975534439086914,85.11973571777344,16.0,2.0,0.17676584422588348
musique,test,3hop1__106864_160713_77246,rank16_l27_recency_b1,rank16,recency,27,1,4,112 72 12 10,2048,64,65536,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.31404447555542,0.8891215324401855,0.24542999267578125,74.74217224121094,1.0,1.0,0.393324077129364
musique,test,3hop1__106864_160713_77246,rank16_l27_recency_b2,rank16,recency,27,2,4,112 72 12 24,2048,128,131072,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.41156005859375,0.9092193841934204,0.3171882629394531,82.39791107177734,2.0,1.0,0.3764294683933258
musique,test,3hop1__106864_160713_77246,rank16_l27_recency_b4,rank16,recency,27,4,4,112 72 24 10,2048,256,262144,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.413872718811035,0.9096960425376892,0.3911590576171875,82.58869171142578,4.0,2.0,0.2567783296108246
musique,test,3hop1__106864_160713_77246,rank16_l27_recency_b8,rank16,recency,27,8,4,112 72 24 10,2048,512,524288,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.434465408325195,0.9139401912689209,0.4598197937011719,84.30704498291016,8.0,2.0,0.24594922363758087
musique,test,3hop1__106864_160713_77246,rank16_l27_recency_b16,rank16,recency,27,16,4,112 72 24 10,2048,1024,1048576,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.432069778442383,0.9134464263916016,0.4917144775390625,84.10531616210938,16.0,2.0,0.17676584422588348
musique,test,3hop1__106864_160713_77246,rank16_l27_late_max_b1,rank16,late_max,27,1,4,112 48 72 114,2048,64,65536,0.04,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,4.150552272796631,0.8554258942604065,0.4040069580078125,63.46904373168945,1.0,1.0,0.393324077129364
musique,test,3hop1__106864_160713_77246,rank16_l27_late_max_b2,rank16,late_max,27,2,4,112 48 72 114,2048,128,131072,0.04,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,4.250105857849121,0.8759437799453735,0.5739059448242188,70.11283111572266,2.0,1.0,0.3764294683933258
musique,test,3hop1__106864_160713_77246,rank16_l27_late_max_b4,rank16,late_max,27,4,4,112 114 72 48,2048,256,262144,0.04,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,4.245588779449463,0.8750128149986267,0.7018451690673828,69.79684448242188,4.0,2.0,0.2567783296108246
musique,test,3hop1__106864_160713_77246,rank16_l27_late_max_b8,rank16,late_max,27,8,4,112 114 72 34,2048,512,524288,0.04,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,4.256294250488281,0.8772192001342773,0.7207183837890625,70.54806518554688,8.0,2.0,0.24594922363758087
musique,test,3hop1__106864_160713_77246,rank16_l27_late_max_b16,rank16,late_max,27,16,4,112 114 72 34,2048,1024,1048576,0.04,0.25,1.0,0.0,0.0,0.3333333333333333,4.0,4.253630638122559,0.876670241355896,0.7194747924804688,70.36040496826172,16.0,2.0,0.17676584422588348
musique,test,3hop1__106864_160713_77246,rank16_l27_late_top_mean_b1,rank16,late_top_mean,27,1,4,112 72 12 10,2048,64,65536,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.31404447555542,0.8891215324401855,0.24542999267578125,74.74217224121094,1.0,1.0,0.393324077129364
musique,test,3hop1__106864_160713_77246,rank16_l27_late_top_mean_b2,rank16,late_top_mean,27,2,4,112 72 12 10,2048,128,131072,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.410678863525391,0.9090377688407898,0.2722606658935547,82.32533264160156,2.0,1.0,0.3764294683933258
musique,test,3hop1__106864_160713_77246,rank16_l27_late_top_mean_b4,rank16,late_top_mean,27,4,4,112 72 24 10,2048,256,262144,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.417504787445068,0.9104446172714233,0.3326301574707031,82.88919830322266,4.0,2.0,0.2567783296108246
musique,test,3hop1__106864_160713_77246,rank16_l27_late_top_mean_b8,rank16,late_top_mean,27,8,4,112 72 24 10,2048,512,524288,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.43855094909668,0.9147822260856628,0.4108867645263672,84.65218353271484,8.0,2.0,0.24594922363758087
musique,test,3hop1__106864_160713_77246,rank16_l27_late_top_mean_b16,rank16,late_top_mean,27,16,4,112 72 24 10,2048,1024,1048576,0.04,0.25,1.0,0.0,0.0,0.5,4.0,4.435881614685059,0.914232075214386,0.4406871795654297,84.42652130126953,16.0,2.0,0.17676584422588348
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_current_b1,rank8_centroid8,current,27,1,4,112 72 32 94,256,64,8192,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.077569961547852,0.840384304523468,0.4414072036743164,59.00191879272461,1.0,1.0,0.3064890503883362
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_current_b2,rank8_centroid8,current,27,2,4,112 72 32 94,256,128,16384,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.077569961547852,0.840384304523468,0.44140625,59.00191879272461,2.0,1.0,0.2842268943786621
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_current_b4,rank8_centroid8,current,27,4,4,112 72 32 94,256,256,32768,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.07757043838501,0.8403843641281128,0.4414072036743164,59.00194549560547,4.0,2.0,0.25225830078125
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_current_b8,rank8_centroid8,current,27,8,4,112 72 32 94,256,512,65536,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.077569961547852,0.840384304523468,0.4414072036743164,59.00191879272461,8.0,3.0,0.2385081946849823
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_current_b16,rank8_centroid8,current,27,16,4,112 72 32 94,256,1024,131072,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.07757043838501,0.8403843641281128,0.4414072036743164,59.00194549560547,16.0,3.0,0.08838736265897751
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_mean_b1,rank8_centroid8,mean,27,1,4,112 72 32 94,256,64,8192,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.077569961547852,0.840384304523468,0.4414072036743164,59.00191879272461,1.0,1.0,0.3064890503883362
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_mean_b2,rank8_centroid8,mean,27,2,4,112 72 94 10,256,128,16384,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.248492240905762,0.8756112456321716,0.4082670211791992,69.99979400634766,2.0,1.0,0.2842268943786621
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_mean_b4,rank8_centroid8,mean,27,4,4,112 72 94 32,256,256,32768,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.242263317108154,0.8743274807929993,0.37134265899658203,69.56512451171875,4.0,2.0,0.25225830078125
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_mean_b8,rank8_centroid8,mean,27,8,4,112 72 94 32,256,512,65536,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.319074630737305,0.8901582360267639,0.3596467971801758,75.11907958984375,8.0,3.0,0.2385081946849823
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_mean_b16,rank8_centroid8,mean,27,16,4,112 72 10 94,256,1024,131072,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.3604960441589355,0.898695170879364,0.5104751586914062,78.29595947265625,16.0,3.0,0.08838736265897751
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_recency_b1,rank8_centroid8,recency,27,1,4,112 72 32 94,256,64,8192,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.077569961547852,0.840384304523468,0.4414072036743164,59.00191879272461,1.0,1.0,0.3064890503883362
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_recency_b2,rank8_centroid8,recency,27,2,4,112 72 94 32,256,128,16384,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.226178169250488,0.8710123300552368,0.41300106048583984,68.45510864257812,2.0,1.0,0.2842268943786621
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_recency_b4,rank8_centroid8,recency,27,4,4,112 72 94 32,256,256,32768,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.225130558013916,0.8707964420318604,0.39508819580078125,68.38343048095703,4.0,2.0,0.25225830078125
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_recency_b8,rank8_centroid8,recency,27,8,4,112 72 94 32,256,512,65536,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.271587371826172,0.8803711533546448,0.38781166076660156,71.63525390625,8.0,3.0,0.2385081946849823
musique,test,3hop1__106864_160713_77246,rank8_centroid8_l27_recency_b16,rank8_centroid8,recency,27,16,4,112 72 94 32,256,1024,131072,0.08,0.5,1.0,1.0,0.0,0.5,4.0,4.284299850463867,0.8829911351203918,0.40361881256103516,72.5517349243164,16.0,3.0,0.08838736265897751
