split,dataset,example_id,condition,evidence_recall,precision,mrr,ndcg,any_hit,path_completion,missed_evidence,logical_chunks,requested_chunks,resident_chunks,materialized_chunks,materialized_tokens,active_fraction,distractor_requests,routing_ms,gist_index_build_ms,token_index_build_ms,cold_discovery_ms,semantic_comparisons,token_comparisons
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161,8,161,0,0,0.0,8,1.7764000222086906,7.17550003901124,0.0,8.95190006121993,161,0
test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,O1_oracle,0.8,1.0,1.0,1.0,1.0,0.0,0.19999999999999996,161,4,161,0,0,0.0,0,0.11100014671683311,9.51309991069138,0.0,9.624100057408214,0,0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189,4,189,0,0,0.0,4,1.468100119382143,9.444300085306168,0.0,10.91240020468831,189,0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,B1_bm25,0.375,0.75,1.0,0.8318724637288826,1.0,0.0,0.625,189,4,189,0,0,0.0,1,77.46200007386506,8.708000183105469,54.77950000204146,140.94950025901198,189,189
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,B2_exact,0.25,0.5,1.0,0.6366824387328317,1.0,0.0,0.75,189,4,189,0,0,0.0,2,71.88849989324808,11.043800041079521,63.07039991952479,146.0026998538524,189,189
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,B3_weighted,0.25,0.5,1.0,0.6366824387328317,1.0,0.0,0.75,189,4,189,0,0,0.0,2,82.74980005808175,10.322299785912037,64.00880008004606,157.08089992403984,189,189
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,B4_approx,0.25,0.5,1.0,0.6366824387328317,1.0,0.0,0.75,189,4,189,0,0,0.0,2,153.71289988979697,14.964000089094043,68.40700004249811,237.08390002138913,189,189
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189,4,189,0,0,0.0,4,79.20130016282201,15.303899999707937,64.34020004235208,158.84540020488203,189,189
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,H2_token_semantic,0.25,0.5,1.0,0.6366824387328317,1.0,0.0,0.75,189,4,189,0,0,0.0,2,74.48549987748265,11.480399873107672,54.582400014624,140.54829976521432,189,189
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,H3_semantic_token,0.25,0.5,1.0,0.6366824387328317,1.0,0.0,0.75,189,4,189,0,0,0.0,2,62.34190007671714,9.908000007271767,52.32310015708208,124.57300024107099,189,189
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,H4_cascade,0.25,0.5,1.0,0.6366824387328317,1.0,0.0,0.75,189,4,189,0,0,0.0,2,79.19550011865795,11.72420009970665,67.74559989571571,158.6653001140803,189,189
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,H5_iterative_hybrid,0.375,0.75,1.0,0.8048099750039491,1.0,0.0,0.625,189,4,189,0,0,0.0,1,277.9949998948723,10.07919991388917,55.26699987240136,343.34119968116283,567,567
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189,8,189,0,0,0.0,8,3.066200064495206,12.646600138396025,0.0,15.71280020289123,189,0
test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,O1_oracle,0.5,1.0,1.0,1.0,1.0,0.0,0.5,189,4,189,0,0,0.0,0,0.09159999899566174,14.770800014957786,0.0,14.862400013953447,0,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,B0_gist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170,4,170,0,0,0.0,4,1.5579999890178442,10.122200008481741,0.0,11.680199997499585,170,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,B1_bm25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170,4,170,0,0,0.0,4,98.58789993450046,8.137800032272935,66.15660013630986,172.88230010308325,170,170
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,B2_exact,0.2,0.25,1.0,0.3903800499921017,1.0,0.0,0.8,170,4,170,0,0,0.0,3,108.29430003650486,9.150099940598011,67.44139990769327,184.88579988479614,170,170
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,B3_weighted,0.2,0.25,1.0,0.3903800499921017,1.0,0.0,0.8,170,4,170,0,0,0.0,3,105.19439983181655,12.752400012686849,48.79949986934662,166.74629971385002,170,170
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,B4_approx,0.2,0.25,0.5,0.24630238874073,1.0,0.0,0.8,170,4,170,0,0,0.0,3,78.77679984085262,8.428300032392144,76.47199998609722,163.67709985934198,170,170
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,H1_union,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170,4,170,0,0,0.0,4,87.80599990859628,8.601400069892406,45.1233999338001,141.53079991228878,170,170
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,H2_token_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170,4,170,0,0,0.0,4,99.01500004343688,8.322800043970346,49.67630002647638,157.01410011388361,170,170
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,H3_semantic_token,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170,4,170,0,0,0.0,4,100.58380011469126,13.288400135934353,74.593500001356,188.46570025198162,170,170
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,H4_cascade,0.2,0.25,1.0,0.3903800499921017,1.0,0.0,0.8,170,4,170,0,0,0.0,3,89.2974000889808,9.077199967578053,61.89339980483055,160.2679998613894,170,170
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,H5_iterative_hybrid,0.2,0.25,0.25,0.16812753627111746,1.0,0.0,0.8,170,4,170,0,0,0.0,3,308.13860008493066,14.040200039744377,73.81310011260211,395.99190023727715,510,510
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,A1_broad_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170,8,170,0,0,0.0,8,1.8362000118941069,9.128500008955598,0.0,10.964700020849705,170,0
test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,O1_oracle,0.8,1.0,1.0,1.0,1.0,0.0,0.19999999999999996,170,4,170,0,0,0.0,0,0.10060006752610207,8.454600116237998,0.0,8.5552001837641,0,0
