any_evidence,budget,candidate_chunks,chain_completion,condition,dataset,depth,evidence_coverage,exact_evidence_identity,example_id,fraction,frontier_projection,gist_comparisons,materialized_kv_fraction,materialized_kv_tokens,routing_seconds,seed,unique_selected_chunks
1.0,12,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.1,query,777,0.10810810810810811,384,0.04034509998746216,37,12
1.0,23,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,memory,111,0.2072072072072072,736,0.0170887999702245,37,23
1.0,23,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,memory,1443,0.2072072072072072,736,0.10010829998645931,37,23
1.0,23,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.2,query,1443,0.2072072072072072,736,0.08655980002367869,37,23
1.0,34,111,1.0,one_shot,qasper,1,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,memory,111,0.3063063063063063,1088,0.028598700009752065,37,34
1.0,34,111,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,memory,1998,0.3063063063063063,1088,0.15422349999425933,37,34
1.0,34,111,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,0.3,query,1998,0.3063063063063063,1088,0.15275050001218915,37,34
0.0,8,148,0.0,one_shot,qasper,1,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,memory,148,0.05429480381760339,256,0.009732300008181483,37,8
0.0,8,148,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,memory,740,0.05429480381760339,256,0.02362250001169741,37,8
1.0,8,148,1.0,chunk_closure_query_frontier,qasper,2,0.14285714285714285,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.05,query,740,0.05429480381760339,256,0.02306529995985329,37,8
1.0,15,148,1.0,one_shot,qasper,1,0.14285714285714285,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,memory,148,0.10180275715800637,480,0.01523229997837916,37,15
0.0,15,148,0.0,chunk_closure_memory_frontier,qasper,2,0.0,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,memory,1332,0.10180275715800637,480,0.055188799975439906,37,15
1.0,15,148,1.0,chunk_closure_query_frontier,qasper,2,0.21428571428571427,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.1,query,1332,0.10180275715800637,480,0.055877900042105466,37,15
1.0,30,148,1.0,one_shot,qasper,1,0.21428571428571427,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,memory,148,0.20360551431601273,960,0.025465300015639514,37,30
1.0,30,148,1.0,chunk_closure_memory_frontier,qasper,2,0.14285714285714285,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,memory,2368,0.20360551431601273,960,0.1244616000331007,37,30
1.0,30,148,1.0,chunk_closure_query_frontier,qasper,2,0.35714285714285715,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.2,query,2368,0.19915164369034993,939,0.12653920002048835,37,30
1.0,45,148,1.0,one_shot,qasper,1,0.35714285714285715,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,memory,148,0.3054082714740191,1440,0.039844000013545156,37,45
1.0,45,148,1.0,chunk_closure_memory_frontier,qasper,2,0.21428571428571427,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,memory,3552,0.3054082714740191,1440,0.24702969996724278,37,45
1.0,45,148,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,0.3,query,3552,0.3009544008483563,1419,0.2509250000002794,37,45
1.0,11,206,1.0,one_shot,qasper,1,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,memory,206,0.05340615991503565,352,0.013736399996560067,37,11
1.0,11,206,1.0,chunk_closure_memory_frontier,qasper,2,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,memory,1442,0.05340615991503565,352,0.03952280001249164,37,11
1.0,11,206,1.0,chunk_closure_query_frontier,qasper,2,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.05,query,1442,0.05340615991503565,352,0.033701099979225546,37,11
1.0,21,206,1.0,one_shot,qasper,1,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,memory,206,0.10195721438324988,672,0.017559200001414865,37,21
1.0,21,206,1.0,chunk_closure_memory_frontier,qasper,2,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,memory,2472,0.10195721438324988,672,0.07777950004674494,37,21
1.0,21,206,1.0,chunk_closure_query_frontier,qasper,2,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.1,query,2472,0.10195721438324988,672,0.08354600000893697,37,21
1.0,42,206,1.0,one_shot,qasper,1,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,memory,206,0.20391442876649976,1344,0.03220309998141602,37,42
1.0,42,206,1.0,chunk_closure_memory_frontier,qasper,2,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,memory,4532,0.20391442876649976,1344,0.2236313999746926,37,42
1.0,42,206,1.0,chunk_closure_query_frontier,qasper,2,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.2,query,4532,0.20391442876649976,1344,0.2171917000086978,37,42
1.0,62,206,1.0,one_shot,qasper,1,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,memory,206,0.30101653770292824,1984,0.04605080001056194,37,62
1.0,62,206,1.0,chunk_closure_memory_frontier,qasper,2,0.2,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,memory,6592,0.30101653770292824,1984,0.41974119999213144,37,62
1.0,62,206,1.0,chunk_closure_query_frontier,qasper,2,0.4,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,0.3,query,6592,0.30101653770292824,1984,0.4077732000150718,37,62
1.0,4,72,1.0,one_shot,qasper,1,0.5,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,memory,72,0.05606657906263688,128,0.009409799997229129,37,4
1.0,4,72,1.0,chunk_closure_memory_frontier,qasper,2,0.75,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,memory,216,0.05606657906263688,128,0.020020600000862032,37,4
1.0,4,72,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.05,query,216,0.05606657906263688,128,0.018029000028036535,37,4
1.0,8,72,1.0,one_shot,qasper,1,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,memory,72,0.11213315812527376,256,0.009332399989943951,37,8
1.0,8,72,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,memory,360,0.11213315812527376,256,0.031159899954218417,37,8
1.0,8,72,1.0,chunk_closure_query_frontier,qasper,2,0.75,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.1,query,360,0.11213315812527376,256,0.027462000027298927,37,8
1.0,15,72,1.0,one_shot,qasper,1,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,memory,72,0.2102496714848883,480,0.04210899997269735,37,15
1.0,15,72,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,memory,648,0.2102496714848883,480,0.11663430003682151,37,15
1.0,15,72,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.2,query,648,0.2102496714848883,480,0.05700480000814423,37,15
1.0,22,72,1.0,one_shot,qasper,1,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,memory,72,0.30836618484450284,704,0.020894600020255893,37,22
1.0,22,72,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,memory,864,0.30836618484450284,704,0.07117119996109977,37,22
1.0,22,72,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,0.3,query,864,0.30836618484450284,704,0.06806239997968078,37,22
1.0,4,68,1.0,one_shot,qasper,1,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,memory,68,0.05901337021668972,128,0.006345600006170571,37,4
1.0,4,68,1.0,chunk_closure_memory_frontier,qasper,2,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,memory,204,0.05901337021668972,128,0.013559199986048043,37,4
1.0,4,68,1.0,chunk_closure_query_frontier,qasper,2,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.05,query,204,0.05901337021668972,128,0.012604899995494634,37,4
1.0,7,68,1.0,one_shot,qasper,1,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,memory,68,0.103273397879207,224,0.009253200027160347,37,7
1.0,7,68,1.0,chunk_closure_memory_frontier,qasper,2,0.6666666666666666,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,memory,340,0.103273397879207,224,0.021294399979524314,37,7
1.0,7,68,1.0,chunk_closure_query_frontier,qasper,2,0.3333333333333333,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.1,query,340,0.103273397879207,224,0.022026700025890023,37,7
1.0,14,68,1.0,one_shot,qasper,1,0.8333333333333334,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,memory,68,0.206546795758414,448,0.01211660000262782,37,14
1.0,14,68,1.0,chunk_closure_memory_frontier,qasper,2,0.8333333333333334,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,memory,544,0.206546795758414,448,0.04540469998028129,37,14
1.0,14,68,1.0,chunk_closure_query_frontier,qasper,2,0.5,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.2,query,544,0.206546795758414,448,0.04005779995350167,37,14
1.0,21,68,1.0,one_shot,qasper,1,0.8333333333333334,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,memory,68,0.30982019363762103,672,0.01608699996722862,37,21
1.0,21,68,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,memory,816,0.30982019363762103,672,0.07583879999583587,37,21
1.0,21,68,1.0,chunk_closure_query_frontier,qasper,2,0.8333333333333334,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,0.3,query,816,0.30982019363762103,672,0.09246760001406074,37,21
1.0,9,161,1.0,one_shot,qasper,1,0.6,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,memory,161,0.055933190910856474,288,0.012160499987658113,37,9
1.0,9,161,1.0,chunk_closure_memory_frontier,qasper,2,0.8,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,memory,966,0.055933190910856474,288,0.03921100002480671,37,9
1.0,9,161,1.0,chunk_closure_query_frontier,qasper,2,0.8,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.05,query,966,0.055933190910856474,288,0.037755199999082834,37,9
1.0,17,161,1.0,one_shot,qasper,1,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,memory,161,0.1056515828316178,544,0.01636010000947863,37,17
1.0,17,161,1.0,chunk_closure_memory_frontier,qasper,2,0.8,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,memory,1610,0.1056515828316178,544,0.07810690003680065,37,17
1.0,17,161,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.1,query,1610,0.1056515828316178,544,0.06883999996352941,37,17
1.0,33,161,1.0,one_shot,qasper,1,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,memory,161,0.20508836667314043,1056,0.029683600005228072,37,33
1.0,33,161,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,memory,2898,0.20508836667314043,1056,0.1661704999860376,37,33
1.0,33,161,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.2,query,2898,0.20508836667314043,1056,0.15868689998751506,37,33
1.0,49,161,1.0,one_shot,qasper,1,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,memory,161,0.30452515051466306,1568,0.03277459996752441,37,49
1.0,49,161,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,memory,4186,0.30452515051466306,1568,0.29141260002506897,37,49
1.0,49,161,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,0.3,query,4186,0.30452515051466306,1568,0.3073480000020936,37,49
1.0,10,189,1.0,one_shot,qasper,1,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,memory,189,0.04945237305011616,298,0.01355959998909384,37,10
1.0,10,189,1.0,chunk_closure_memory_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,memory,1134,0.05310321938267507,320,0.03338330000406131,37,10
1.0,10,189,1.0,chunk_closure_query_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.05,query,1134,0.05310321938267507,320,0.0312866999884136,37,10
1.0,19,189,1.0,one_shot,qasper,1,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,memory,189,0.09724527049452374,586,0.013216099992860109,37,19
1.0,19,189,1.0,chunk_closure_memory_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,memory,2079,0.09724527049452374,586,0.07028490002267063,37,19
1.0,19,189,1.0,chunk_closure_query_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.1,query,2079,0.09724527049452374,586,0.07142719998955727,37,19
1.0,38,189,1.0,one_shot,qasper,1,0.375,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,memory,189,0.19814138732160638,1194,0.03512710001086816,37,38
1.0,38,189,1.0,chunk_closure_memory_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,memory,3780,0.19814138732160638,1194,0.20283919997746125,37,38
1.0,38,189,1.0,chunk_closure_query_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.2,query,3780,0.19814138732160638,1194,0.18833969999104738,37,38
1.0,57,189,1.0,one_shot,qasper,1,0.375,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,memory,189,0.299037504148689,1802,0.04156529996544123,37,57
1.0,57,189,1.0,chunk_closure_memory_frontier,qasper,2,0.25,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,memory,5670,0.299037504148689,1802,0.35672750003868714,37,57
1.0,57,189,1.0,chunk_closure_query_frontier,qasper,2,0.375,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,0.3,query,5670,0.299037504148689,1802,0.35243070003343746,37,57
1.0,9,170,1.0,one_shot,qasper,1,0.4,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.05,memory,170,0.052999631947000365,288,0.014540700009092689,37,9
1.0,9,170,1.0,chunk_closure_memory_frontier,qasper,2,0.6,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.05,memory,1020,0.052999631947000365,288,0.029786699975375086,37,9
1.0,9,170,1.0,chunk_closure_query_frontier,qasper,2,0.6,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.05,query,1020,0.052999631947000365,288,0.030939699965529144,37,9
1.0,17,170,1.0,one_shot,qasper,1,0.8,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.1,memory,170,0.10011041589988959,544,0.01674069999717176,37,17
1.0,17,170,1.0,chunk_closure_memory_frontier,qasper,2,0.8,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.1,memory,1700,0.10011041589988959,544,0.06708990002516657,37,17
1.0,17,170,1.0,chunk_closure_query_frontier,qasper,2,0.8,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.1,query,1700,0.10011041589988959,544,0.060057499969843775,37,17
1.0,34,170,1.0,one_shot,qasper,1,0.8,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.2,memory,170,0.20022083179977918,1088,0.031336799962446094,37,34
1.0,34,170,1.0,chunk_closure_memory_frontier,qasper,2,0.8,0.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.2,memory,3060,0.20022083179977918,1088,0.16229579999344423,37,34
1.0,34,170,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.2,query,3060,0.20022083179977918,1088,0.1439632000401616,37,34
1.0,51,170,1.0,one_shot,qasper,1,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.3,memory,170,0.30033124769966874,1632,0.030854599957820028,37,51
1.0,51,170,1.0,chunk_closure_memory_frontier,qasper,2,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.3,memory,4590,0.30033124769966874,1632,0.29805370001122355,37,51
1.0,51,170,1.0,chunk_closure_query_frontier,qasper,2,1.0,1.0,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,0.3,query,4590,0.30033124769966874,1632,0.2868175000185147,37,51
0.0,2,39,0.0,one_shot,hotpotqa,1,0.0,0.0,5adc3aff5542996e685252eb,0.05,memory,39,0.05258833196384552,64,0.006711499998345971,53,2
1.0,2,39,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5adc3aff5542996e685252eb,0.05,memory,78,0.05258833196384552,64,0.010520200012251735,53,2
0.0,2,39,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5adc3aff5542996e685252eb,0.05,query,78,0.05258833196384552,64,0.011291000002529472,53,2
1.0,4,39,0.0,one_shot,hotpotqa,1,0.25,0.0,5adc3aff5542996e685252eb,0.1,memory,39,0.10517666392769104,128,0.008259200025349855,53,4
1.0,4,39,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5adc3aff5542996e685252eb,0.1,memory,117,0.10517666392769104,128,0.014476299984380603,53,4
1.0,4,39,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5adc3aff5542996e685252eb,0.1,query,117,0.10517666392769104,128,0.017875799967441708,53,4
1.0,8,39,0.0,one_shot,hotpotqa,1,0.5,0.0,5adc3aff5542996e685252eb,0.2,memory,39,0.21035332785538208,256,0.008384799992199987,53,8
1.0,8,39,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5adc3aff5542996e685252eb,0.2,memory,195,0.21035332785538208,256,0.022082599985878915,53,8
1.0,8,39,0.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5adc3aff5542996e685252eb,0.2,query,195,0.21035332785538208,256,0.026391600025817752,53,8
1.0,12,39,0.0,one_shot,hotpotqa,1,0.5,0.0,5adc3aff5542996e685252eb,0.3,memory,39,0.3155299917830731,384,0.009203499997965991,53,12
1.0,12,39,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.5,0.0,5adc3aff5542996e685252eb,0.3,memory,273,0.3155299917830731,384,0.032410999992862344,53,12
1.0,12,39,1.0,chunk_closure_query_frontier,hotpotqa,2,0.75,0.0,5adc3aff5542996e685252eb,0.3,query,273,0.2900575184880855,353,0.036409899999853224,53,12
1.0,2,40,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab56db7554299494045efc6,0.05,memory,40,0.05035405192761605,64,0.0067610000260174274,53,2
1.0,2,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.05,memory,80,0.05035405192761605,64,0.008655900019221008,53,2
1.0,2,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.05,query,80,0.05035405192761605,64,0.009059399948455393,53,2
1.0,4,40,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab56db7554299494045efc6,0.1,memory,40,0.1007081038552321,128,0.0059492000145837665,53,4
1.0,4,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.1,memory,120,0.1007081038552321,128,0.012368299998342991,53,4
1.0,4,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.1,query,120,0.1007081038552321,128,0.013529499992728233,53,4
1.0,8,40,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab56db7554299494045efc6,0.2,memory,40,0.2014162077104642,256,0.011554599972441792,53,8
1.0,8,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.2,memory,200,0.2014162077104642,256,0.028207199997268617,53,8
1.0,8,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab56db7554299494045efc6,0.2,query,200,0.2014162077104642,256,0.023054199991747737,53,8
1.0,12,40,1.0,one_shot,hotpotqa,1,0.75,0.0,5ab56db7554299494045efc6,0.3,memory,40,0.3021243115656963,384,0.012408000009600073,53,12
1.0,12,40,1.0,chunk_closure_memory_frontier,hotpotqa,2,1.0,1.0,5ab56db7554299494045efc6,0.3,memory,280,0.3021243115656963,384,0.03666410001460463,53,12
1.0,12,40,1.0,chunk_closure_query_frontier,hotpotqa,2,0.75,0.0,5ab56db7554299494045efc6,0.3,query,280,0.3021243115656963,384,0.03697030001785606,53,12
0.0,3,48,0.0,one_shot,hotpotqa,1,0.0,0.0,5ab2b863554299295394685a,0.05,memory,48,0.06278613472858077,96,0.007088900019880384,53,3
0.0,3,48,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab2b863554299295394685a,0.05,memory,144,0.06278613472858077,96,0.013859500002581626,53,3
1.0,3,48,0.0,chunk_closure_query_frontier,hotpotqa,2,0.3333333333333333,0.0,5ab2b863554299295394685a,0.05,query,144,0.06278613472858077,96,0.012136899982579052,53,3
0.0,5,48,0.0,one_shot,hotpotqa,1,0.0,0.0,5ab2b863554299295394685a,0.1,memory,48,0.10464355788096795,160,0.00718730001244694,53,5
0.0,5,48,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab2b863554299295394685a,0.1,memory,192,0.10464355788096795,160,0.019281000015325844,53,5
1.0,5,48,0.0,chunk_closure_query_frontier,hotpotqa,2,0.3333333333333333,0.0,5ab2b863554299295394685a,0.1,query,192,0.10464355788096795,160,0.01531400001840666,53,5
1.0,10,48,0.0,one_shot,hotpotqa,1,0.3333333333333333,0.0,5ab2b863554299295394685a,0.2,memory,48,0.20470896010464357,313,0.01070019998587668,53,10
0.0,10,48,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab2b863554299295394685a,0.2,memory,288,0.2092871157619359,320,0.03868160001002252,53,10
1.0,10,48,0.0,chunk_closure_query_frontier,hotpotqa,2,0.3333333333333333,0.0,5ab2b863554299295394685a,0.2,query,288,0.20470896010464357,313,0.024832800030708313,53,10
1.0,15,48,0.0,one_shot,hotpotqa,1,0.3333333333333333,0.0,5ab2b863554299295394685a,0.3,memory,48,0.30935251798561153,473,0.014691099990159273,53,15
1.0,15,48,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.6666666666666666,0.0,5ab2b863554299295394685a,0.3,memory,432,0.30935251798561153,473,0.048186899977736175,53,15
1.0,15,48,0.0,chunk_closure_query_frontier,hotpotqa,2,0.3333333333333333,0.0,5ab2b863554299295394685a,0.3,query,432,0.30935251798561153,473,0.06026170001132414,53,15
1.0,2,36,1.0,one_shot,hotpotqa,1,0.5,0.0,5a710a915542994082a3e504,0.05,memory,36,0.05555555555555555,64,0.007326099963393062,53,2
