dataset,family,policy,channels,parameter,k_total,reference_channel,n,combined_recall,reference_recall,paired_delta,bootstrap_ci_low,bootstrap_ci_high,wins,ties,losses,resolved_positive,unit
musique,rrf,L+E+S:RRF,L+E+S,c=10,4,S,8,0.6041666666666666,0.5625,0.04166666666666667,-0.17708333333333334,0.2604166666666667,4,1,3,False,held_out_identity
musique,rrf,L+E+S:RRF,L+E+S,c=10,8,E,8,0.9270833333333334,0.8854166666666666,0.041666666666666664,0.0,0.125,1,7,0,False,held_out_identity
musique,rrf,L+E+S:RRF,L+E+S,c=10,8,L,8,0.9270833333333334,0.8854166666666666,0.041666666666666664,0.0,0.125,1,7,0,False,held_out_identity
musique,rrf,L+E+S:RRF,L+E+S,c=10,8,S,8,0.9270833333333334,0.875,0.05208333333333333,-0.09375000000000001,0.21875,2,5,1,False,held_out_identity
musique,rrf,L+E:RRF,L+E,c=10,2,E,8,0.4270833333333333,0.2708333333333333,0.15625,0.041666666666666664,0.2708333333333333,4,4,0,True,held_out_identity
musique,rrf,L+E:RRF,L+E,c=10,2,L,8,0.4270833333333333,0.46875,-0.041666666666666664,-0.125,0.0,0,7,1,False,held_out_identity
musique,rrf,L+E:RRF,L+E,c=10,4,E,8,0.5625,0.5520833333333334,0.010416666666666664,-0.15625,0.15625,2,5,1,False,held_out_identity
musique,rrf,L+E:RRF,L+E,c=10,4,L,8,0.5625,0.6458333333333334,-0.08333333333333334,-0.20833333333333331,0.0,0,6,2,False,held_out_identity
musique,rrf,L+E:RRF,L+E,c=10,8,E,8,0.8854166666666666,0.8854166666666666,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,rrf,L+E:RRF,L+E,c=10,8,L,8,0.8854166666666666,0.8854166666666666,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,rrf,L+QK:RRF,L+QK,c=10,2,L,8,0.29166666666666663,0.46875,-0.17708333333333331,-0.3125,-0.041666666666666664,0,4,4,False,held_out_identity
musique,rrf,L+QK:RRF,L+QK,c=10,2,QK,8,0.29166666666666663,0.08333333333333333,0.20833333333333331,0.09375,0.3333333333333333,5,3,0,True,held_out_identity
musique,rrf,L+QK:RRF,L+QK,c=10,4,L,8,0.5416666666666666,0.6458333333333334,-0.10416666666666666,-0.19791666666666666,-0.03125,0,5,3,False,held_out_identity
musique,rrf,L+QK:RRF,L+QK,c=10,4,QK,8,0.5416666666666666,0.34375,0.19791666666666666,0.0625,0.35416666666666663,4,4,0,True,held_out_identity
musique,rrf,L+QK:RRF,L+QK,c=10,8,L,8,0.8541666666666666,0.8854166666666666,-0.03125,-0.1875,0.09375,1,6,1,False,held_out_identity
musique,rrf,L+QK:RRF,L+QK,c=10,8,QK,8,0.8541666666666666,0.7395833333333334,0.11458333333333334,0.0,0.28125,2,6,0,False,held_out_identity
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,2,L,8,0.3333333333333333,0.46875,-0.13541666666666666,-0.2708333333333333,-0.03125,0,5,3,False,held_out_identity
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,2,QK,8,0.3333333333333333,0.08333333333333333,0.25,0.09375,0.41666666666666663,5,3,0,True,held_out_identity
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,2,S,8,0.3333333333333333,0.25,0.08333333333333333,0.0,0.20833333333333331,2,6,0,False,held_out_identity
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,4,L,8,0.5416666666666666,0.6458333333333334,-0.10416666666666666,-0.20833333333333331,-0.03125,0,5,3,False,held_out_identity
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,4,QK,8,0.5416666666666666,0.34375,0.19791666666666666,0.0625,0.35416666666666663,4,4,0,True,held_out_identity
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,4,S,8,0.5416666666666666,0.5625,-0.02083333333333333,-0.2710937499999998,0.22916666666666669,4,0,4,False,held_out_identity
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,8,L,8,0.8645833333333334,0.8854166666666666,-0.020833333333333336,-0.1875,0.125,1,6,1,False,held_out_identity
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,8,QK,8,0.8645833333333334,0.7395833333333334,0.125,0.0,0.2916666666666667,2,6,0,False,held_out_identity
musique,rrf,L+S+QK:RRF,L+S+QK,c=10,8,S,8,0.8645833333333334,0.875,-0.010416666666666671,-0.20833333333333334,0.1875,2,4,2,False,held_out_identity
musique,rrf,L+S:RRF,L+S,c=10,2,L,8,0.46875,0.46875,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,rrf,L+S:RRF,L+S,c=10,2,S,8,0.46875,0.25,0.21875,0.08333333333333333,0.34375,5,3,0,True,held_out_identity
musique,rrf,L+S:RRF,L+S,c=10,4,L,8,0.6875,0.6458333333333334,0.04166666666666667,-0.15625,0.25,3,2,3,False,held_out_identity
musique,rrf,L+S:RRF,L+S,c=10,4,S,8,0.6875,0.5625,0.125,-0.05208333333333332,0.28125,4,3,1,False,held_out_identity
musique,rrf,L+S:RRF,L+S,c=10,8,L,8,0.8958333333333334,0.8854166666666666,0.010416666666666664,-0.09375,0.125,1,6,1,False,held_out_identity
musique,rrf,L+S:RRF,L+S,c=10,8,S,8,0.8958333333333334,0.875,0.02083333333333333,-0.09375000000000001,0.125,2,5,1,False,held_out_identity
musique,rrf,S+QK:RRF,S+QK,c=10,2,QK,8,0.25,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.29166666666666663,4,4,0,True,held_out_identity
musique,rrf,S+QK:RRF,S+QK,c=10,2,S,8,0.25,0.25,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,rrf,S+QK:RRF,S+QK,c=10,4,QK,8,0.41666666666666663,0.34375,0.07291666666666666,-0.11458333333333334,0.2708333333333333,3,3,2,False,held_out_identity
musique,rrf,S+QK:RRF,S+QK,c=10,4,S,8,0.41666666666666663,0.5625,-0.14583333333333334,-0.29166666666666663,-0.040625000000015156,0,5,3,False,held_out_identity
musique,rrf,S+QK:RRF,S+QK,c=10,8,QK,8,0.7916666666666666,0.7395833333333334,0.05208333333333333,-0.0625,0.17708333333333331,2,5,1,False,held_out_identity
musique,rrf,S+QK:RRF,S+QK,c=10,8,S,8,0.7916666666666666,0.875,-0.08333333333333334,-0.27083333333333337,0.125,1,4,3,False,held_out_identity
musique,union_agreement,E+QK:U2,E+QK,candidate_pool=2,2,E,8,0.23958333333333331,0.2708333333333333,-0.03125,-0.19791666666666666,0.14583333333333331,2,3,3,False,held_out_identity
musique,union_agreement,E+QK:U2,E+QK,candidate_pool=2,2,QK,8,0.23958333333333331,0.08333333333333333,0.15625,0.03125,0.3125,3,5,0,True,held_out_identity
musique,union_agreement,E+QK:U2,E+QK,candidate_pool=4,4,E,8,0.59375,0.5520833333333334,0.041666666666666664,0.0,0.125,1,7,0,False,held_out_identity
musique,union_agreement,E+QK:U2,E+QK,candidate_pool=4,4,QK,8,0.59375,0.34375,0.25,0.0,0.5208333333333333,5,2,1,False,held_out_identity
musique,union_agreement,E+QK:U2,E+QK,candidate_pool=8,8,E,8,0.78125,0.8854166666666666,-0.10416666666666667,-0.25,0.0,0,6,2,False,held_out_identity
musique,union_agreement,E+QK:U2,E+QK,candidate_pool=8,8,QK,8,0.78125,0.7395833333333334,0.041666666666666664,0.0,0.125,1,7,0,False,held_out_identity
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,E,8,0.25,0.2708333333333333,-0.020833333333333336,-0.20833333333333334,0.16666666666666666,2,4,2,False,held_out_identity
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,QK,8,0.25,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.29166666666666663,4,4,0,True,held_out_identity
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=2,2,S,8,0.25,0.25,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,E,8,0.46875,0.5520833333333334,-0.08333333333333334,-0.25,0.08333333333333333,1,4,3,False,held_out_identity
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,QK,8,0.46875,0.34375,0.125,-0.06250000000000001,0.3125,3,4,1,False,held_out_identity
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=4,4,S,8,0.46875,0.5625,-0.09375,-0.30208333333333337,0.14583333333333334,2,2,4,False,held_out_identity
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,E,8,0.84375,0.8854166666666666,-0.04166666666666667,-0.125,0.0,0,7,1,False,held_out_identity
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,QK,8,0.84375,0.7395833333333334,0.10416666666666666,0.0,0.24999999999999997,2,6,0,False,held_out_identity
musique,union_agreement,E+S+QK:U2,E+S+QK,candidate_pool=8,8,S,8,0.84375,0.875,-0.031250000000000014,-0.2604166666666667,0.1875,2,4,2,False,held_out_identity
musique,union_agreement,E+S:U2,E+S,candidate_pool=2,2,E,8,0.38541666666666663,0.2708333333333333,0.11458333333333333,0.03125,0.22916666666666663,3,5,0,True,held_out_identity
musique,union_agreement,E+S:U2,E+S,candidate_pool=2,2,S,8,0.38541666666666663,0.25,0.13541666666666666,0.03125,0.2708333333333333,3,5,0,True,held_out_identity
musique,union_agreement,E+S:U2,E+S,candidate_pool=4,4,E,8,0.6458333333333334,0.5520833333333334,0.09375,-0.13541666666666669,0.3125,4,2,2,False,held_out_identity
musique,union_agreement,E+S:U2,E+S,candidate_pool=4,4,S,8,0.6458333333333334,0.5625,0.08333333333333334,-0.08333333333333333,0.25,3,4,1,False,held_out_identity
musique,union_agreement,E+S:U2,E+S,candidate_pool=8,8,E,8,0.8645833333333334,0.8854166666666666,-0.020833333333333336,-0.125,0.09375,1,5,2,False,held_out_identity
musique,union_agreement,E+S:U2,E+S,candidate_pool=8,8,S,8,0.8645833333333334,0.875,-0.010416666666666671,-0.125,0.09375,1,6,1,False,held_out_identity
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,E,8,0.38541666666666663,0.2708333333333333,0.11458333333333333,0.03125,0.22916666666666663,3,5,0,True,held_out_identity
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,L,8,0.38541666666666663,0.46875,-0.08333333333333333,-0.20833333333333331,0.0,0,6,2,False,held_out_identity
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=2,2,QK,8,0.38541666666666663,0.08333333333333333,0.3020833333333333,0.15625,0.4270833333333333,6,2,0,True,held_out_identity
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,E,8,0.6041666666666666,0.5520833333333334,0.05208333333333334,-0.15625,0.28125,2,5,1,False,held_out_identity
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,L,8,0.6041666666666666,0.6458333333333334,-0.041666666666666664,-0.125,0.0,0,7,1,False,held_out_identity
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=4,4,QK,8,0.6041666666666666,0.34375,0.2604166666666667,0.10416666666666666,0.40625,5,3,0,True,held_out_identity
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,E,8,0.84375,0.8854166666666666,-0.04166666666666667,-0.125,0.0,0,7,1,False,held_out_identity
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,L,8,0.84375,0.8854166666666666,-0.04166666666666667,-0.125,0.0,0,7,1,False,held_out_identity
musique,union_agreement,L+E+QK:U2,L+E+QK,candidate_pool=8,8,QK,8,0.84375,0.7395833333333334,0.10416666666666666,0.0,0.24999999999999997,2,6,0,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,E,8,0.35416666666666663,0.2708333333333333,0.08333333333333333,0.0,0.20833333333333331,2,6,0,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,L,8,0.35416666666666663,0.46875,-0.11458333333333333,-0.22916666666666663,-0.03125,0,5,3,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,QK,8,0.35416666666666663,0.08333333333333333,0.2708333333333333,0.13541666666666666,0.3958333333333333,6,2,0,True,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=2,2,S,8,0.35416666666666663,0.25,0.10416666666666666,0.0,0.24999999999999997,2,6,0,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,E,8,0.5729166666666666,0.5520833333333334,0.020833333333333343,-0.1875,0.25,2,4,2,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,L,8,0.5729166666666666,0.6458333333333334,-0.07291666666666666,-0.16666666666666666,0.0,0,6,2,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,QK,8,0.5729166666666666,0.34375,0.22916666666666666,0.0625,0.3958333333333333,4,4,0,True,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=4,4,S,8,0.5729166666666666,0.5625,0.010416666666666671,-0.2708333333333333,0.2916666666666667,4,0,4,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,E,8,0.84375,0.8854166666666666,-0.04166666666666667,-0.125,0.0,0,7,1,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,L,8,0.84375,0.8854166666666666,-0.04166666666666667,-0.125,0.0,0,7,1,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,QK,8,0.84375,0.7395833333333334,0.10416666666666666,0.0,0.24999999999999997,2,6,0,False,held_out_identity
musique,union_agreement,L+E+S+QK:U2,L+E+S+QK,candidate_pool=8,8,S,8,0.84375,0.875,-0.031250000000000014,-0.26041666666666674,0.1875,2,4,2,False,held_out_identity
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,E,8,0.38541666666666663,0.2708333333333333,0.11458333333333333,0.0,0.22916666666666663,3,5,0,False,held_out_identity
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,L,8,0.38541666666666663,0.46875,-0.08333333333333333,-0.20833333333333331,0.0,0,6,2,False,held_out_identity
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=2,2,S,8,0.38541666666666663,0.25,0.13541666666666666,0.03125,0.2708333333333333,3,5,0,True,held_out_identity
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,E,8,0.59375,0.5520833333333334,0.041666666666666664,-0.14583333333333334,0.22916666666666666,2,5,1,False,held_out_identity
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,L,8,0.59375,0.6458333333333334,-0.052083333333333336,-0.20833333333333334,0.13541666666666666,1,4,3,False,held_out_identity
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=4,4,S,8,0.59375,0.5625,0.03125,-0.18750000000000003,0.27083333333333337,3,2,3,False,held_out_identity
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,E,8,0.8854166666666666,0.8854166666666666,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,L,8,0.8854166666666666,0.8854166666666666,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,union_agreement,L+E+S:U2,L+E+S,candidate_pool=8,8,S,8,0.8854166666666666,0.875,0.010416666666666657,-0.21875000000000003,0.21875,2,5,1,False,held_out_identity
musique,union_agreement,L+E:U2,L+E,candidate_pool=2,2,E,8,0.4270833333333333,0.2708333333333333,0.15625,0.041666666666666664,0.2708333333333333,4,4,0,True,held_out_identity
musique,union_agreement,L+E:U2,L+E,candidate_pool=2,2,L,8,0.4270833333333333,0.46875,-0.041666666666666664,-0.125,0.0,0,7,1,False,held_out_identity
musique,union_agreement,L+E:U2,L+E,candidate_pool=4,4,E,8,0.6041666666666666,0.5520833333333334,0.05208333333333333,-0.125,0.20833333333333331,3,4,1,False,held_out_identity
musique,union_agreement,L+E:U2,L+E,candidate_pool=4,4,L,8,0.6041666666666666,0.6458333333333334,-0.04166666666666667,-0.125,0.0,0,7,1,False,held_out_identity
musique,union_agreement,L+E:U2,L+E,candidate_pool=8,8,E,8,0.8854166666666666,0.8854166666666666,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,union_agreement,L+E:U2,L+E,candidate_pool=8,8,L,8,0.8854166666666666,0.8854166666666666,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,union_agreement,L+QK:U2,L+QK,candidate_pool=2,2,L,8,0.26041666666666663,0.46875,-0.20833333333333331,-0.3333333333333333,-0.09375,0,3,5,False,held_out_identity
musique,union_agreement,L+QK:U2,L+QK,candidate_pool=2,2,QK,8,0.26041666666666663,0.08333333333333333,0.17708333333333331,0.041666666666666664,0.3125,4,4,0,True,held_out_identity
musique,union_agreement,L+QK:U2,L+QK,candidate_pool=4,4,L,8,0.47916666666666663,0.6458333333333334,-0.16666666666666666,-0.29166666666666663,-0.041666666666666664,0,4,4,False,held_out_identity
musique,union_agreement,L+QK:U2,L+QK,candidate_pool=4,4,QK,8,0.47916666666666663,0.34375,0.13541666666666666,0.03125,0.2708333333333333,3,5,0,True,held_out_identity
musique,union_agreement,L+QK:U2,L+QK,candidate_pool=8,8,L,8,0.8125,0.8854166666666666,-0.07291666666666667,-0.22916666666666669,0.0625,1,5,2,False,held_out_identity
musique,union_agreement,L+QK:U2,L+QK,candidate_pool=8,8,QK,8,0.8125,0.7395833333333334,0.07291666666666666,0.0,0.17708333333333331,2,6,0,False,held_out_identity
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,L,8,0.29166666666666663,0.46875,-0.17708333333333331,-0.3125,-0.041666666666666664,0,4,4,False,held_out_identity
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,QK,8,0.29166666666666663,0.08333333333333333,0.20833333333333331,0.09375,0.3333333333333333,5,3,0,True,held_out_identity
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=2,2,S,8,0.29166666666666663,0.25,0.041666666666666664,0.0,0.125,1,7,0,False,held_out_identity
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,L,8,0.47916666666666663,0.6458333333333334,-0.16666666666666666,-0.29166666666666663,-0.041666666666666664,0,4,4,False,held_out_identity
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,QK,8,0.47916666666666663,0.34375,0.13541666666666666,0.03125,0.2708333333333333,3,5,0,True,held_out_identity
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=4,4,S,8,0.47916666666666663,0.5625,-0.08333333333333333,-0.29166666666666663,0.13541666666666669,3,1,4,False,held_out_identity
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,L,8,0.9270833333333334,0.8854166666666666,0.041666666666666664,0.0,0.125,1,7,0,False,held_out_identity
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,QK,8,0.9270833333333334,0.7395833333333334,0.1875,0.041666666666666664,0.375,3,5,0,True,held_out_identity
musique,union_agreement,L+S+QK:U2,L+S+QK,candidate_pool=8,8,S,8,0.9270833333333334,0.875,0.05208333333333333,-0.09375000000000001,0.21875,2,5,1,False,held_out_identity
musique,union_agreement,L+S:U2,L+S,candidate_pool=2,2,L,8,0.4375,0.46875,-0.03125,-0.09375,0.0,0,7,1,False,held_out_identity
musique,union_agreement,L+S:U2,L+S,candidate_pool=2,2,S,8,0.4375,0.25,0.1875,0.041666666666666664,0.3125,4,4,0,True,held_out_identity
musique,union_agreement,L+S:U2,L+S,candidate_pool=4,4,L,8,0.6875,0.6458333333333334,0.04166666666666667,-0.125,0.21875,2,4,2,False,held_out_identity
musique,union_agreement,L+S:U2,L+S,candidate_pool=4,4,S,8,0.6875,0.5625,0.125,-0.05208333333333333,0.2916666666666667,4,3,1,False,held_out_identity
musique,union_agreement,L+S:U2,L+S,candidate_pool=8,8,L,8,0.8958333333333334,0.8854166666666666,0.010416666666666664,-0.09375,0.125,1,6,1,False,held_out_identity
musique,union_agreement,L+S:U2,L+S,candidate_pool=8,8,S,8,0.8958333333333334,0.875,0.02083333333333333,-0.09375000000000001,0.125,2,5,1,False,held_out_identity
musique,union_agreement,S+QK:U2,S+QK,candidate_pool=2,2,QK,8,0.25,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.3020833333333333,4,4,0,True,held_out_identity
musique,union_agreement,S+QK:U2,S+QK,candidate_pool=2,2,S,8,0.25,0.25,0.0,0.0,0.0,0,8,0,False,held_out_identity
musique,union_agreement,S+QK:U2,S+QK,candidate_pool=4,4,QK,8,0.41666666666666663,0.34375,0.07291666666666666,-0.11458333333333334,0.2708333333333333,3,3,2,False,held_out_identity
musique,union_agreement,S+QK:U2,S+QK,candidate_pool=4,4,S,8,0.41666666666666663,0.5625,-0.14583333333333331,-0.29166666666666663,-0.041666666666666664,0,5,3,False,held_out_identity
musique,union_agreement,S+QK:U2,S+QK,candidate_pool=8,8,QK,8,0.7916666666666666,0.7395833333333334,0.05208333333333333,-0.0625,0.16666666666666666,2,5,1,False,held_out_identity
musique,union_agreement,S+QK:U2,S+QK,candidate_pool=8,8,S,8,0.7916666666666666,0.875,-0.08333333333333334,-0.27083333333333337,0.125,1,4,3,False,held_out_identity
musique,union_round_robin,E+QK:U0,E+QK,,2,E,8,0.32291666666666663,0.2708333333333333,0.05208333333333333,-0.0625,0.16666666666666666,2,5,1,False,held_out_identity
musique,union_round_robin,E+QK:U0,E+QK,,2,QK,8,0.32291666666666663,0.08333333333333333,0.23958333333333331,0.10416666666666666,0.375,5,3,0,True,held_out_identity
musique,union_round_robin,E+QK:U0,E+QK,,4,E,8,0.4375,0.5520833333333334,-0.11458333333333334,-0.3125,0.06249999999999999,1,4,3,False,held_out_identity
musique,union_round_robin,E+QK:U0,E+QK,,4,QK,8,0.4375,0.34375,0.09375,-0.10416666666666669,0.3020833333333333,3,3,2,False,held_out_identity
musique,union_round_robin,E+QK:U0,E+QK,,8,E,8,0.78125,0.8854166666666666,-0.10416666666666667,-0.25,0.0,0,6,2,False,held_out_identity
musique,union_round_robin,E+QK:U0,E+QK,,8,QK,8,0.78125,0.7395833333333334,0.041666666666666664,0.0,0.125,1,7,0,False,held_out_identity
musique,union_round_robin,E+S+QK:U0,E+S+QK,,2,E,8,0.35416666666666663,0.2708333333333333,0.08333333333333333,-0.052083333333333336,0.20833333333333331,3,4,1,False,held_out_identity
musique,union_round_robin,E+S+QK:U0,E+S+QK,,2,QK,8,0.35416666666666663,0.08333333333333333,0.2708333333333333,0.125,0.41666666666666663,5,3,0,True,held_out_identity
musique,union_round_robin,E+S+QK:U0,E+S+QK,,2,S,8,0.35416666666666663,0.25,0.10416666666666666,-0.052083333333333336,0.26041666666666663,3,4,1,False,held_out_identity
musique,union_round_robin,E+S+QK:U0,E+S+QK,,4,E,8,0.46875,0.5520833333333334,-0.08333333333333334,-0.27083333333333337,0.08333333333333333,1,5,2,False,held_out_identity
musique,union_round_robin,E+S+QK:U0,E+S+QK,,4,QK,8,0.46875,0.34375,0.12499999999999999,-0.16666666666666669,0.3645833333333333,5,1,2,False,held_out_identity
musique,union_round_robin,E+S+QK:U0,E+S+QK,,4,S,8,0.46875,0.5625,-0.09375,-0.3125,0.13541666666666669,2,2,4,False,held_out_identity
musique,union_round_robin,E+S+QK:U0,E+S+QK,,8,E,8,0.7916666666666666,0.8854166666666666,-0.09375,-0.2604166666666667,0.08333333333333331,1,4,3,False,held_out_identity
musique,union_round_robin,E+S+QK:U0,E+S+QK,,8,QK,8,0.7916666666666666,0.7395833333333334,0.05208333333333333,-0.0625,0.17708333333333331,2,5,1,False,held_out_identity
