candidate_count,catalog_size,context_tokens,hardness_level,language,max_candidates,query_id,required_recall,seed,strategy,unsafe_candidate_count,unsafe_exposure,useful_precision
10,32,885,H5,es,10,search_user-h5-es-1,1,11,A6_topk,0,0,0.1
20,32,1868,H5,es,20,search_user-h5-es-1,1,11,A6_topk,2,1,0.05
2,32,150,H5,es,2,search_user-h5-es-1,1,11,A7_fused_score,0,0,0.5
3,32,218,H5,es,3,search_user-h5-es-1,1,11,A7_fused_score,0,0,0.3333333333333333
4,32,275,H5,es,4,search_user-h5-es-1,1,11,A7_fused_score,0,0,0.25
5,32,384,H5,es,5,search_user-h5-es-1,1,11,A7_fused_score,0,0,0.2
6,32,487,H5,es,6,search_user-h5-es-1,1,11,A7_fused_score,0,0,0.16666666666666666
8,32,667,H5,es,8,search_user-h5-es-1,1,11,A7_fused_score,0,0,0.125
10,32,885,H5,es,10,search_user-h5-es-1,1,11,A7_fused_score,0,0,0.1
20,32,1868,H5,es,20,search_user-h5-es-1,1,11,A7_fused_score,2,1,0.05
2,32,131,H5,es,2,search_user-h5-es-1,1,11,A7_raw_union,0,0,0.5
3,32,211,H5,es,3,search_user-h5-es-1,1,11,A7_raw_union,0,0,0.3333333333333333
4,32,320,H5,es,4,search_user-h5-es-1,1,11,A7_raw_union,0,0,0.25
5,32,429,H5,es,5,search_user-h5-es-1,1,11,A7_raw_union,0,0,0.2
6,32,538,H5,es,6,search_user-h5-es-1,1,11,A7_raw_union,0,0,0.16666666666666666
8,32,689,H5,es,8,search_user-h5-es-1,1,11,A7_raw_union,1,1,0.125
10,32,866,H5,es,10,search_user-h5-es-1,1,11,A7_raw_union,1,1,0.1
20,32,1771,H5,es,20,search_user-h5-es-1,1,11,A7_raw_union,2,1,0.05
2,32,131,H5,es,2,search_user-h5-es-1,1,11,A7_diversity_union,0,0,0.5
3,32,240,H5,es,3,search_user-h5-es-1,1,11,A7_diversity_union,0,0,0.3333333333333333
4,32,349,H5,es,4,search_user-h5-es-1,1,11,A7_diversity_union,0,0,0.25
5,32,429,H5,es,5,search_user-h5-es-1,1,11,A7_diversity_union,0,0,0.2
6,32,509,H5,es,6,search_user-h5-es-1,1,11,A7_diversity_union,0,0,0.16666666666666666
8,32,689,H5,es,8,search_user-h5-es-1,1,11,A7_diversity_union,1,1,0.125
10,32,878,H5,es,10,search_user-h5-es-1,1,11,A7_diversity_union,1,1,0.1
20,32,1771,H5,es,20,search_user-h5-es-1,1,11,A7_diversity_union,2,1,0.05
2,32,179,H5,fr,2,search_user-h5-fr-1,1,11,A2_topk,0,0,0.5
3,32,250,H5,fr,3,search_user-h5-fr-1,1,11,A2_topk,1,1,0.3333333333333333
4,32,359,H5,fr,4,search_user-h5-fr-1,1,11,A2_topk,1,1,0.25
5,32,462,H5,fr,5,search_user-h5-fr-1,1,11,A2_topk,1,1,0.2
6,32,542,H5,fr,6,search_user-h5-fr-1,1,11,A2_topk,1,1,0.16666666666666666
8,32,719,H5,fr,8,search_user-h5-fr-1,1,11,A2_topk,1,1,0.125
10,32,885,H5,fr,10,search_user-h5-fr-1,1,11,A2_topk,1,1,0.1
20,32,1786,H5,fr,20,search_user-h5-fr-1,1,11,A2_topk,2,1,0.05
2,32,150,H5,fr,2,search_user-h5-fr-1,1,11,A5_topk,0,0,0.5
3,32,253,H5,fr,3,search_user-h5-fr-1,1,11,A5_topk,0,0,0.3333333333333333
4,32,362,H5,fr,4,search_user-h5-fr-1,1,11,A5_topk,0,0,0.25
5,32,433,H5,fr,5,search_user-h5-fr-1,1,11,A5_topk,0,0,0.2
6,32,542,H5,fr,6,search_user-h5-fr-1,1,11,A5_topk,0,0,0.16666666666666666
8,32,716,H5,fr,8,search_user-h5-fr-1,1,11,A5_topk,0,0,0.125
10,32,893,H5,fr,10,search_user-h5-fr-1,1,11,A5_topk,0,0,0.1
20,32,1864,H5,fr,20,search_user-h5-fr-1,1,11,A5_topk,2,1,0.05
2,32,138,H5,fr,2,search_user-h5-fr-1,1,11,A6_topk,0,0,0.5
3,32,195,H5,fr,3,search_user-h5-fr-1,1,11,A6_topk,0,0,0.3333333333333333
4,32,304,H5,fr,4,search_user-h5-fr-1,1,11,A6_topk,0,0,0.25
5,32,384,H5,fr,5,search_user-h5-fr-1,1,11,A6_topk,0,0,0.2
6,32,493,H5,fr,6,search_user-h5-fr-1,1,11,A6_topk,0,0,0.16666666666666666
8,32,705,H5,fr,8,search_user-h5-fr-1,1,11,A6_topk,0,0,0.125
10,32,885,H5,fr,10,search_user-h5-fr-1,1,11,A6_topk,0,0,0.1
20,32,1864,H5,fr,20,search_user-h5-fr-1,1,11,A6_topk,2,1,0.05
2,32,150,H5,fr,2,search_user-h5-fr-1,1,11,A7_fused_score,0,0,0.5
3,32,253,H5,fr,3,search_user-h5-fr-1,1,11,A7_fused_score,0,0,0.3333333333333333
4,32,362,H5,fr,4,search_user-h5-fr-1,1,11,A7_fused_score,0,0,0.25
5,32,433,H5,fr,5,search_user-h5-fr-1,1,11,A7_fused_score,0,0,0.2
6,32,501,H5,fr,6,search_user-h5-fr-1,1,11,A7_fused_score,0,0,0.16666666666666666
8,32,667,H5,fr,8,search_user-h5-fr-1,1,11,A7_fused_score,0,0,0.125
10,32,847,H5,fr,10,search_user-h5-fr-1,1,11,A7_fused_score,1,1,0.1
20,32,1864,H5,fr,20,search_user-h5-fr-1,1,11,A7_fused_score,2,1,0.05
2,32,131,H5,fr,2,search_user-h5-fr-1,1,11,A7_raw_union,0,0,0.5
3,32,211,H5,fr,3,search_user-h5-fr-1,1,11,A7_raw_union,0,0,0.3333333333333333
4,32,320,H5,fr,4,search_user-h5-fr-1,1,11,A7_raw_union,0,0,0.25
5,32,429,H5,fr,5,search_user-h5-fr-1,1,11,A7_raw_union,0,0,0.2
6,32,532,H5,fr,6,search_user-h5-fr-1,1,11,A7_raw_union,0,0,0.16666666666666666
8,32,712,H5,fr,8,search_user-h5-fr-1,1,11,A7_raw_union,1,1,0.125
10,32,860,H5,fr,10,search_user-h5-fr-1,1,11,A7_raw_union,1,1,0.1
20,32,1809,H5,fr,20,search_user-h5-fr-1,1,11,A7_raw_union,2,1,0.05
2,32,131,H5,fr,2,search_user-h5-fr-1,1,11,A7_diversity_union,0,0,0.5
3,32,240,H5,fr,3,search_user-h5-fr-1,1,11,A7_diversity_union,0,0,0.3333333333333333
4,32,349,H5,fr,4,search_user-h5-fr-1,1,11,A7_diversity_union,0,0,0.25
5,32,429,H5,fr,5,search_user-h5-fr-1,1,11,A7_diversity_union,0,0,0.2
6,32,509,H5,fr,6,search_user-h5-fr-1,1,11,A7_diversity_union,0,0,0.16666666666666666
8,32,689,H5,fr,8,search_user-h5-fr-1,1,11,A7_diversity_union,1,1,0.125
10,32,872,H5,fr,10,search_user-h5-fr-1,1,11,A7_diversity_union,1,1,0.1
20,32,1809,H5,fr,20,search_user-h5-fr-1,1,11,A7_diversity_union,2,1,0.05
2,32,174,H0,en,2,get_user-h0-en-1,1,11,A2_topk,1,1,0.5
3,32,244,H0,en,3,get_user-h0-en-1,1,11,A2_topk,1,1,0.6666666666666666
4,32,353,H0,en,4,get_user-h0-en-1,1,11,A2_topk,1,1,0.5
5,32,433,H0,en,5,get_user-h0-en-1,1,11,A2_topk,1,1,0.4
6,32,504,H0,en,6,get_user-h0-en-1,1,11,A2_topk,1,1,0.3333333333333333
8,32,722,H0,en,8,get_user-h0-en-1,1,11,A2_topk,1,1,0.25
10,32,925,H0,en,10,get_user-h0-en-1,1,11,A2_topk,1,1,0.2
20,32,1864,H0,en,20,get_user-h0-en-1,1,11,A2_topk,2,1,0.1
2,32,173,H0,en,2,get_user-h0-en-1,1,11,A5_topk,0,0,1.0
3,32,244,H0,en,3,get_user-h0-en-1,1,11,A5_topk,0,0,0.6666666666666666
4,32,353,H0,en,4,get_user-h0-en-1,1,11,A5_topk,0,0,0.5
5,32,462,H0,en,5,get_user-h0-en-1,1,11,A5_topk,0,0,0.4
6,32,542,H0,en,6,get_user-h0-en-1,1,11,A5_topk,0,0,0.3333333333333333
8,32,707,H0,en,8,get_user-h0-en-1,1,11,A5_topk,1,1,0.25
10,32,884,H0,en,10,get_user-h0-en-1,1,11,A5_topk,1,1,0.2
20,32,1869,H0,en,20,get_user-h0-en-1,1,11,A5_topk,1,1,0.1
2,32,173,H0,en,2,get_user-h0-en-1,1,11,A6_topk,0,0,1.0
3,32,244,H0,en,3,get_user-h0-en-1,1,11,A6_topk,0,0,0.6666666666666666
4,32,338,H0,en,4,get_user-h0-en-1,1,11,A6_topk,0,0,0.5
5,32,447,H0,en,5,get_user-h0-en-1,1,11,A6_topk,0,0,0.4
6,32,527,H0,en,6,get_user-h0-en-1,1,11,A6_topk,0,0,0.3333333333333333
8,32,707,H0,en,8,get_user-h0-en-1,1,11,A6_topk,1,1,0.25
10,32,925,H0,en,10,get_user-h0-en-1,1,11,A6_topk,1,1,0.2
20,32,1869,H0,en,20,get_user-h0-en-1,1,11,A6_topk,1,1,0.1
2,32,173,H0,en,2,get_user-h0-en-1,1,11,A7_fused_score,0,0,1.0
3,32,282,H0,en,3,get_user-h0-en-1,1,11,A7_fused_score,0,0,0.6666666666666666
4,32,353,H0,en,4,get_user-h0-en-1,1,11,A7_fused_score,0,0,0.5
5,32,424,H0,en,5,get_user-h0-en-1,1,11,A7_fused_score,1,1,0.4
6,32,504,H0,en,6,get_user-h0-en-1,1,11,A7_fused_score,1,1,0.3333333333333333
8,32,707,H0,en,8,get_user-h0-en-1,1,11,A7_fused_score,1,1,0.25
10,32,925,H0,en,10,get_user-h0-en-1,1,11,A7_fused_score,1,1,0.2
20,32,1869,H0,en,20,get_user-h0-en-1,1,11,A7_fused_score,1,1,0.1
2,32,173,H0,en,2,get_user-h0-en-1,1,11,A7_raw_union,0,0,1.0
3,32,267,H0,en,3,get_user-h0-en-1,1,11,A7_raw_union,0,0,0.6666666666666666
4,32,338,H0,en,4,get_user-h0-en-1,1,11,A7_raw_union,1,1,0.5
5,32,409,H0,en,5,get_user-h0-en-1,1,11,A7_raw_union,1,1,0.4
6,32,518,H0,en,6,get_user-h0-en-1,1,11,A7_raw_union,1,1,0.3333333333333333
8,32,736,H0,en,8,get_user-h0-en-1,1,11,A7_raw_union,1,1,0.25
10,32,925,H0,en,10,get_user-h0-en-1,1,11,A7_raw_union,1,1,0.2
20,32,1763,H0,en,20,get_user-h0-en-1,1,11,A7_raw_union,1,1,0.1
2,32,173,H0,en,2,get_user-h0-en-1,1,11,A7_diversity_union,0,0,1.0
3,32,244,H0,en,3,get_user-h0-en-1,1,11,A7_diversity_union,1,1,0.6666666666666666
4,32,338,H0,en,4,get_user-h0-en-1,1,11,A7_diversity_union,1,1,0.5
5,32,447,H0,en,5,get_user-h0-en-1,1,11,A7_diversity_union,1,1,0.4
6,32,556,H0,en,6,get_user-h0-en-1,1,11,A7_diversity_union,1,1,0.3333333333333333
8,32,736,H0,en,8,get_user-h0-en-1,1,11,A7_diversity_union,1,1,0.25
10,32,925,H0,en,10,get_user-h0-en-1,1,11,A7_diversity_union,1,1,0.2
20,32,1763,H0,en,20,get_user-h0-en-1,1,11,A7_diversity_union,1,1,0.1
2,32,174,H1,en,2,get_user-h1-en-1,1,11,A2_topk,1,1,0.5
3,32,244,H1,en,3,get_user-h1-en-1,1,11,A2_topk,1,1,0.6666666666666666
4,32,353,H1,en,4,get_user-h1-en-1,1,11,A2_topk,1,1,0.5
5,32,447,H1,en,5,get_user-h1-en-1,1,11,A2_topk,1,1,0.4
6,32,527,H1,en,6,get_user-h1-en-1,1,11,A2_topk,1,1,0.3333333333333333
8,32,707,H1,en,8,get_user-h1-en-1,1,11,A2_topk,1,1,0.25
10,32,925,H1,en,10,get_user-h1-en-1,1,11,A2_topk,1,1,0.2
20,32,1864,H1,en,20,get_user-h1-en-1,1,11,A2_topk,2,1,0.1
2,32,179,H1,en,2,get_user-h1-en-1,0,11,A5_topk,0,0,0.5
3,32,282,H1,en,3,get_user-h1-en-1,1,11,A5_topk,0,0,0.6666666666666666
4,32,353,H1,en,4,get_user-h1-en-1,1,11,A5_topk,0,0,0.5
5,32,447,H1,en,5,get_user-h1-en-1,1,11,A5_topk,0,0,0.4
6,32,527,H1,en,6,get_user-h1-en-1,1,11,A5_topk,0,0,0.3333333333333333
8,32,745,H1,en,8,get_user-h1-en-1,1,11,A5_topk,0,0,0.25
10,32,963,H1,en,10,get_user-h1-en-1,1,11,A5_topk,0,0,0.2
20,32,1892,H1,en,20,get_user-h1-en-1,1,11,A5_topk,2,1,0.1
2,32,197,H1,en,2,get_user-h1-en-1,1,11,A6_topk,0,0,0.5
3,32,267,H1,en,3,get_user-h1-en-1,1,11,A6_topk,0,0,0.6666666666666666
4,32,376,H1,en,4,get_user-h1-en-1,1,11,A6_topk,0,0,0.5
5,32,447,H1,en,5,get_user-h1-en-1,1,11,A6_topk,0,0,0.4
6,32,556,H1,en,6,get_user-h1-en-1,1,11,A6_topk,0,0,0.3333333333333333
8,32,745,H1,en,8,get_user-h1-en-1,1,11,A6_topk,0,0,0.25
10,32,925,H1,en,10,get_user-h1-en-1,1,11,A6_topk,1,1,0.2
20,32,1892,H1,en,20,get_user-h1-en-1,1,11,A6_topk,2,1,0.1
2,32,197,H1,en,2,get_user-h1-en-1,1,11,A7_fused_score,0,0,0.5
3,32,267,H1,en,3,get_user-h1-en-1,1,11,A7_fused_score,0,0,0.6666666666666666
4,32,376,H1,en,4,get_user-h1-en-1,1,11,A7_fused_score,0,0,0.5
5,32,447,H1,en,5,get_user-h1-en-1,1,11,A7_fused_score,0,0,0.4
6,32,518,H1,en,6,get_user-h1-en-1,1,11,A7_fused_score,1,1,0.3333333333333333
8,32,707,H1,en,8,get_user-h1-en-1,1,11,A7_fused_score,1,1,0.25
10,32,925,H1,en,10,get_user-h1-en-1,1,11,A7_fused_score,1,1,0.2
20,32,1930,H1,en,20,get_user-h1-en-1,1,11,A7_fused_score,2,1,0.1
2,32,197,H1,en,2,get_user-h1-en-1,1,11,A7_raw_union,0,0,0.5
3,32,306,H1,en,3,get_user-h1-en-1,1,11,A7_raw_union,0,0,0.3333333333333333
4,32,377,H1,en,4,get_user-h1-en-1,1,11,A7_raw_union,1,1,0.25
5,32,486,H1,en,5,get_user-h1-en-1,1,11,A7_raw_union,1,1,0.2
6,32,556,H1,en,6,get_user-h1-en-1,1,11,A7_raw_union,1,1,0.3333333333333333
8,32,736,H1,en,8,get_user-h1-en-1,1,11,A7_raw_union,1,1,0.25
10,32,925,H1,en,10,get_user-h1-en-1,1,11,A7_raw_union,1,1,0.2
20,32,1909,H1,en,20,get_user-h1-en-1,1,11,A7_raw_union,2,1,0.1
2,32,165,H1,en,2,get_user-h1-en-1,0,11,A7_diversity_union,1,1,0.0
3,32,268,H1,en,3,get_user-h1-en-1,1,11,A7_diversity_union,1,1,0.3333333333333333
4,32,377,H1,en,4,get_user-h1-en-1,1,11,A7_diversity_union,1,1,0.25
5,32,486,H1,en,5,get_user-h1-en-1,1,11,A7_diversity_union,1,1,0.2
6,32,556,H1,en,6,get_user-h1-en-1,1,11,A7_diversity_union,1,1,0.3333333333333333
8,32,736,H1,en,8,get_user-h1-en-1,1,11,A7_diversity_union,1,1,0.25
10,32,925,H1,en,10,get_user-h1-en-1,1,11,A7_diversity_union,1,1,0.2
20,32,1909,H1,en,20,get_user-h1-en-1,1,11,A7_diversity_union,2,1,0.1
2,32,197,H2,en,2,get_user-h2-en-1,1,11,A2_topk,0,0,0.5
3,32,306,H2,en,3,get_user-h2-en-1,1,11,A2_topk,0,0,0.3333333333333333
4,32,367,H2,en,4,get_user-h2-en-1,1,11,A2_topk,0,0,0.25
5,32,476,H2,en,5,get_user-h2-en-1,1,11,A2_topk,0,0,0.2
6,32,556,H2,en,6,get_user-h2-en-1,1,11,A2_topk,0,0,0.16666666666666666
8,32,745,H2,en,8,get_user-h2-en-1,1,11,A2_topk,1,1,0.125
10,32,925,H2,en,10,get_user-h2-en-1,1,11,A2_topk,2,1,0.1
20,32,1881,H2,en,20,get_user-h2-en-1,1,11,A2_topk,4,1,0.05
2,32,212,H2,en,2,get_user-h2-en-1,1,11,A5_topk,0,0,0.5
3,32,292,H2,en,3,get_user-h2-en-1,1,11,A5_topk,0,0,0.3333333333333333
4,32,401,H2,en,4,get_user-h2-en-1,1,11,A5_topk,0,0,0.25
5,32,510,H2,en,5,get_user-h2-en-1,1,11,A5_topk,0,0,0.2
6,32,619,H2,en,6,get_user-h2-en-1,1,11,A5_topk,0,0,0.16666666666666666
8,32,799,H2,en,8,get_user-h2-en-1,1,11,A5_topk,0,0,0.125
10,32,1017,H2,en,10,get_user-h2-en-1,1,11,A5_topk,0,0,0.1
20,32,1909,H2,en,20,get_user-h2-en-1,1,11,A5_topk,2,1,0.1
2,32,197,H2,en,2,get_user-h2-en-1,1,11,A6_topk,0,0,0.5
3,32,306,H2,en,3,get_user-h2-en-1,1,11,A6_topk,0,0,0.3333333333333333
4,32,415,H2,en,4,get_user-h2-en-1,1,11,A6_topk,0,0,0.25
5,32,495,H2,en,5,get_user-h2-en-1,1,11,A6_topk,0,0,0.2
6,32,604,H2,en,6,get_user-h2-en-1,1,11,A6_topk,0,0,0.16666666666666666
8,32,822,H2,en,8,get_user-h2-en-1,1,11,A6_topk,0,0,0.125
10,32,1002,H2,en,10,get_user-h2-en-1,1,11,A6_topk,0,0,0.1
20,32,1894,H2,en,20,get_user-h2-en-1,1,11,A6_topk,1,1,0.1
2,32,212,H2,en,2,get_user-h2-en-1,1,11,A7_fused_score,0,0,0.5
3,32,306,H2,en,3,get_user-h2-en-1,1,11,A7_fused_score,0,0,0.3333333333333333
4,32,415,H2,en,4,get_user-h2-en-1,1,11,A7_fused_score,0,0,0.25
5,32,495,H2,en,5,get_user-h2-en-1,1,11,A7_fused_score,0,0,0.2
6,32,604,H2,en,6,get_user-h2-en-1,1,11,A7_fused_score,0,0,0.16666666666666666
8,32,822,H2,en,8,get_user-h2-en-1,1,11,A7_fused_score,0,0,0.125
10,32,1002,H2,en,10,get_user-h2-en-1,1,11,A7_fused_score,0,0,0.1
20,32,1894,H2,en,20,get_user-h2-en-1,1,11,A7_fused_score,1,1,0.1
2,32,197,H2,en,2,get_user-h2-en-1,1,11,A7_raw_union,0,0,0.5
3,32,258,H2,en,3,get_user-h2-en-1,1,11,A7_raw_union,0,0,0.3333333333333333
4,32,367,H2,en,4,get_user-h2-en-1,1,11,A7_raw_union,0,0,0.25
5,32,476,H2,en,5,get_user-h2-en-1,1,11,A7_raw_union,0,0,0.2
6,32,556,H2,en,6,get_user-h2-en-1,1,11,A7_raw_union,0,0,0.16666666666666666
8,32,745,H2,en,8,get_user-h2-en-1,1,11,A7_raw_union,0,0,0.125
10,32,934,H2,en,10,get_user-h2-en-1,1,11,A7_raw_union,0,0,0.1
20,32,1903,H2,en,20,get_user-h2-en-1,1,11,A7_raw_union,2,1,0.05
2,32,155,H2,en,2,get_user-h2-en-1,0,11,A7_diversity_union,0,0,0.0
3,32,258,H2,en,3,get_user-h2-en-1,1,11,A7_diversity_union,0,0,0.3333333333333333
4,32,367,H2,en,4,get_user-h2-en-1,1,11,A7_diversity_union,0,0,0.25
5,32,447,H2,en,5,get_user-h2-en-1,1,11,A7_diversity_union,0,0,0.2
6,32,556,H2,en,6,get_user-h2-en-1,1,11,A7_diversity_union,0,0,0.16666666666666666
8,32,716,H2,en,8,get_user-h2-en-1,1,11,A7_diversity_union,0,0,0.125
10,32,934,H2,en,10,get_user-h2-en-1,1,11,A7_diversity_union,1,1,0.1
20,32,1903,H2,en,20,get_user-h2-en-1,1,11,A7_diversity_union,2,1,0.05
2,32,189,H3,en,2,get_user-h3-en-1,0,11,A2_topk,0,0,0.0
3,32,269,H3,en,3,get_user-h3-en-1,0,11,A2_topk,0,0,0.0
4,32,349,H3,en,4,get_user-h3-en-1,0,11,A2_topk,0,0,0.0
5,32,451,H3,en,5,get_user-h3-en-1,0,11,A2_topk,0,0,0.0
6,32,545,H3,en,6,get_user-h3-en-1,0,11,A2_topk,0,0,0.0
8,32,712,H3,en,8,get_user-h3-en-1,0,11,A2_topk,0,0,0.0
10,32,892,H3,en,10,get_user-h3-en-1,0,11,A2_topk,1,1,0.0
20,32,1887,H3,en,20,get_user-h3-en-1,0,11,A2_topk,3,1,0.0
2,32,203,H3,en,2,get_user-h3-en-1,0,11,A5_topk,0,0,0.0
3,32,312,H3,en,3,get_user-h3-en-1,0,11,A5_topk,0,0,0.0
4,32,383,H3,en,4,get_user-h3-en-1,0,11,A5_topk,0,0,0.0
5,32,492,H3,en,5,get_user-h3-en-1,0,11,A5_topk,0,0,0.0
6,32,560,H3,en,6,get_user-h3-en-1,0,11,A5_topk,0,0,0.0
8,32,772,H3,en,8,get_user-h3-en-1,1,11,A5_topk,0,0,0.125
10,32,983,H3,en,10,get_user-h3-en-1,1,11,A5_topk,0,0,0.1
20,32,1976,H3,en,20,get_user-h3-en-1,1,11,A5_topk,3,1,0.1
2,32,189,H3,en,2,get_user-h3-en-1,0,11,A6_topk,0,0,0.0
3,32,269,H3,en,3,get_user-h3-en-1,0,11,A6_topk,0,0,0.0
4,32,349,H3,en,4,get_user-h3-en-1,0,11,A6_topk,0,0,0.0
5,32,458,H3,en,5,get_user-h3-en-1,0,11,A6_topk,0,0,0.0
6,32,567,H3,en,6,get_user-h3-en-1,0,11,A6_topk,0,0,0.0
8,32,761,H3,en,8,get_user-h3-en-1,0,11,A6_topk,0,0,0.0
10,32,931,H3,en,10,get_user-h3-en-1,0,11,A6_topk,0,0,0.0
20,32,1967,H3,en,20,get_user-h3-en-1,1,11,A6_topk,1,1,0.05
2,32,189,H3,en,2,get_user-h3-en-1,0,11,A7_fused_score,0,0,0.0
3,32,269,H3,en,3,get_user-h3-en-1,0,11,A7_fused_score,0,0,0.0
4,32,349,H3,en,4,get_user-h3-en-1,0,11,A7_fused_score,0,0,0.0
5,32,443,H3,en,5,get_user-h3-en-1,0,11,A7_fused_score,0,0,0.0
6,32,552,H3,en,6,get_user-h3-en-1,0,11,A7_fused_score,0,0,0.0
8,32,722,H3,en,8,get_user-h3-en-1,0,11,A7_fused_score,0,0,0.0
10,32,902,H3,en,10,get_user-h3-en-1,0,11,A7_fused_score,0,0,0.0
20,32,1929,H3,en,20,get_user-h3-en-1,1,11,A7_fused_score,1,1,0.05
2,32,189,H3,en,2,get_user-h3-en-1,0,11,A7_raw_union,0,0,0.0
3,32,283,H3,en,3,get_user-h3-en-1,0,11,A7_raw_union,0,0,0.0
4,32,363,H3,en,4,get_user-h3-en-1,0,11,A7_raw_union,0,0,0.0
5,32,472,H3,en,5,get_user-h3-en-1,0,11,A7_raw_union,0,0,0.0
6,32,543,H3,en,6,get_user-h3-en-1,0,11,A7_raw_union,0,0,0.0
8,32,684,H3,en,8,get_user-h3-en-1,0,11,A7_raw_union,0,0,0.0
10,32,857,H3,en,10,get_user-h3-en-1,0,11,A7_raw_union,0,0,0.0
20,32,1843,H3,en,20,get_user-h3-en-1,1,11,A7_raw_union,2,1,0.05
2,32,189,H3,en,2,get_user-h3-en-1,0,11,A7_diversity_union,0,0,0.0
3,32,283,H3,en,3,get_user-h3-en-1,0,11,A7_diversity_union,0,0,0.0
4,32,354,H3,en,4,get_user-h3-en-1,0,11,A7_diversity_union,0,0,0.0
5,32,415,H3,en,5,get_user-h3-en-1,0,11,A7_diversity_union,0,0,0.0
6,32,495,H3,en,6,get_user-h3-en-1,0,11,A7_diversity_union,0,0,0.0
8,32,706,H3,en,8,get_user-h3-en-1,0,11,A7_diversity_union,0,0,0.0
10,32,857,H3,en,10,get_user-h3-en-1,0,11,A7_diversity_union,0,0,0.0
20,32,1843,H3,en,20,get_user-h3-en-1,1,11,A7_diversity_union,2,1,0.05
2,32,155,H4,en,2,get_user-h4-en-1,0,11,A2_topk,0,0,0.0
3,32,264,H4,en,3,get_user-h4-en-1,0,11,A2_topk,0,0,0.0
4,32,344,H4,en,4,get_user-h4-en-1,0,11,A2_topk,0,0,0.0
5,32,424,H4,en,5,get_user-h4-en-1,0,11,A2_topk,0,0,0.0
6,32,533,H4,en,6,get_user-h4-en-1,0,11,A2_topk,1,1,0.0
8,32,713,H4,en,8,get_user-h4-en-1,0,11,A2_topk,2,1,0.0
10,32,924,H4,en,10,get_user-h4-en-1,0,11,A2_topk,2,1,0.0
20,32,1881,H4,en,20,get_user-h4-en-1,1,11,A2_topk,4,1,0.05
2,32,212,H4,en,2,get_user-h4-en-1,1,11,A5_topk,0,0,0.5
3,32,306,H4,en,3,get_user-h4-en-1,1,11,A5_topk,0,0,0.3333333333333333
4,32,415,H4,en,4,get_user-h4-en-1,1,11,A5_topk,0,0,0.25
5,32,495,H4,en,5,get_user-h4-en-1,1,11,A5_topk,0,0,0.2
6,32,604,H4,en,6,get_user-h4-en-1,1,11,A5_topk,0,0,0.16666666666666666
8,32,784,H4,en,8,get_user-h4-en-1,1,11,A5_topk,0,0,0.125
10,32,1002,H4,en,10,get_user-h4-en-1,1,11,A5_topk,0,0,0.1
20,32,1980,H4,en,20,get_user-h4-en-1,1,11,A5_topk,1,1,0.1
2,32,197,H4,en,2,get_user-h4-en-1,1,11,A6_topk,0,0,0.5
3,32,306,H4,en,3,get_user-h4-en-1,1,11,A6_topk,0,0,0.3333333333333333
4,32,415,H4,en,4,get_user-h4-en-1,1,11,A6_topk,0,0,0.25
5,32,495,H4,en,5,get_user-h4-en-1,1,11,A6_topk,0,0,0.2
6,32,604,H4,en,6,get_user-h4-en-1,1,11,A6_topk,0,0,0.16666666666666666
8,32,784,H4,en,8,get_user-h4-en-1,1,11,A6_topk,0,0,0.125
10,32,1002,H4,en,10,get_user-h4-en-1,1,11,A6_topk,0,0,0.1
20,32,2010,H4,en,20,get_user-h4-en-1,1,11,A6_topk,1,1,0.05
2,32,174,H4,en,2,get_user-h4-en-1,0,11,A7_fused_score,0,0,0.0
3,32,277,H4,en,3,get_user-h4-en-1,1,11,A7_fused_score,0,0,0.3333333333333333
4,32,386,H4,en,4,get_user-h4-en-1,1,11,A7_fused_score,0,0,0.25
5,32,495,H4,en,5,get_user-h4-en-1,1,11,A7_fused_score,0,0,0.2
6,32,604,H4,en,6,get_user-h4-en-1,1,11,A7_fused_score,0,0,0.16666666666666666
8,32,784,H4,en,8,get_user-h4-en-1,1,11,A7_fused_score,0,0,0.125
10,32,1002,H4,en,10,get_user-h4-en-1,1,11,A7_fused_score,0,0,0.1
20,32,1964,H4,en,20,get_user-h4-en-1,1,11,A7_fused_score,1,1,0.05
2,32,197,H4,en,2,get_user-h4-en-1,1,11,A7_raw_union,0,0,0.5
3,32,277,H4,en,3,get_user-h4-en-1,1,11,A7_raw_union,0,0,0.3333333333333333
4,32,386,H4,en,4,get_user-h4-en-1,1,11,A7_raw_union,0,0,0.25
5,32,447,H4,en,5,get_user-h4-en-1,1,11,A7_raw_union,0,0,0.2
6,32,556,H4,en,6,get_user-h4-en-1,1,11,A7_raw_union,1,1,0.16666666666666666
8,32,774,H4,en,8,get_user-h4-en-1,1,11,A7_raw_union,1,1,0.125
10,32,934,H4,en,10,get_user-h4-en-1,1,11,A7_raw_union,1,1,0.1
20,32,1903,H4,en,20,get_user-h4-en-1,1,11,A7_raw_union,2,1,0.05
2,32,197,H4,en,2,get_user-h4-en-1,1,11,A7_diversity_union,0,0,0.5
3,32,277,H4,en,3,get_user-h4-en-1,1,11,A7_diversity_union,0,0,0.3333333333333333
4,32,338,H4,en,4,get_user-h4-en-1,1,11,A7_diversity_union,0,0,0.25
5,32,447,H4,en,5,get_user-h4-en-1,1,11,A7_diversity_union,0,0,0.2
6,32,556,H4,en,6,get_user-h4-en-1,1,11,A7_diversity_union,1,1,0.16666666666666666
