stage,split,dataset,example_id,policy,root_method,successor_method,root_channel,successor_channel,K_root,K_total,search_cost,search_comparisons,token_span_operations,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta,root_R_E,root_P_E,root_C_E,root_K_over_N
root,test,hotpotqa,5ae6143f5542996de7b71b2d,bm25,bm25,,bm25,,2,2,55,55,28048,55,5,2,0,0.0,0.0,0,0.03636363636363636,0.4,0.9636363636363636,0.0,,,,
root,test,hotpotqa,5ae6143f5542996de7b71b2d,approx,approx,,approx,,2,2,55,55,28048,55,5,2,0,0.0,0.0,0,0.03636363636363636,0.4,0.9636363636363636,0.0,,,,
root,test,hotpotqa,5ae6143f5542996de7b71b2d,hybrid,hybrid,,hybrid,,2,2,55,55,28048,55,5,2,0,0.0,0.0,0,0.03636363636363636,0.4,0.9636363636363636,0.0,,,,
root,test,hotpotqa,5a7e513a5542994959419996,gist,gist,,gist,,2,2,29,29,0,29,4,2,0,0.0,0.0,0,0.06896551724137931,0.5,0.9310344827586207,0.0,,,,
root,test,hotpotqa,5a7e513a5542994959419996,exact,exact,,exact,,2,2,29,29,13785,29,4,2,0,0.0,0.0,0,0.06896551724137931,0.5,0.9310344827586207,0.0,,,,
root,test,hotpotqa,5a7e513a5542994959419996,bm25,bm25,,bm25,,2,2,29,29,13785,29,4,2,0,0.0,0.0,0,0.06896551724137931,0.5,0.9310344827586207,0.0,,,,
root,test,hotpotqa,5a7e513a5542994959419996,approx,approx,,approx,,2,2,29,29,13785,29,4,2,0,0.0,0.0,0,0.06896551724137931,0.5,0.9310344827586207,0.0,,,,
root,test,hotpotqa,5a7e513a5542994959419996,hybrid,hybrid,,hybrid,,2,2,29,29,13785,29,4,2,0,0.0,0.0,0,0.06896551724137931,0.5,0.9310344827586207,0.0,,,,
root,test,hotpotqa,5a80d6be55429938b6142206,gist,gist,,gist,,2,2,47,47,0,47,4,2,0,0.0,0.0,0,0.0425531914893617,0.5,0.9574468085106383,0.0,,,,
root,test,hotpotqa,5a80d6be55429938b6142206,exact,exact,,exact,,2,2,47,47,30933,47,4,2,0,0.0,0.0,0,0.0425531914893617,0.5,0.9574468085106383,0.0,,,,
root,test,hotpotqa,5a80d6be55429938b6142206,bm25,bm25,,bm25,,2,2,47,47,30933,47,4,2,0,0.0,0.0,0,0.0425531914893617,0.5,0.9574468085106383,0.0,,,,
root,test,hotpotqa,5a80d6be55429938b6142206,approx,approx,,approx,,2,2,47,47,30933,47,4,2,0,0.0,0.0,0,0.0425531914893617,0.5,0.9574468085106383,0.0,,,,
root,test,hotpotqa,5a80d6be55429938b6142206,hybrid,hybrid,,hybrid,,2,2,47,47,30933,47,4,2,0,0.0,0.0,0,0.0425531914893617,0.5,0.9574468085106383,0.0,,,,
root,test,hotpotqa,5ab88c075542991b5579efbe,gist,gist,,gist,,2,2,51,51,0,51,4,2,0,0.0,0.0,0,0.0392156862745098,0.5,0.9607843137254902,0.0,,,,
root,test,hotpotqa,5ab88c075542991b5579efbe,exact,exact,,exact,,2,2,51,51,71632,51,4,2,0,0.0,0.0,0,0.0392156862745098,0.5,0.9607843137254902,0.0,,,,
root,test,hotpotqa,5ab88c075542991b5579efbe,bm25,bm25,,bm25,,2,2,51,51,71632,51,4,2,0,0.0,0.0,0,0.0392156862745098,0.5,0.9607843137254902,0.0,,,,
root,test,hotpotqa,5ab88c075542991b5579efbe,approx,approx,,approx,,2,2,51,51,71632,51,4,2,0,0.0,0.0,0,0.0392156862745098,0.5,0.9607843137254902,0.0,,,,
root,test,hotpotqa,5ab88c075542991b5579efbe,hybrid,hybrid,,hybrid,,2,2,51,51,71632,51,4,2,0,0.0,0.0,0,0.0392156862745098,0.5,0.9607843137254902,0.0,,,,
root,test,hotpotqa,5a714b645542994082a3e78b,gist,gist,,gist,,2,2,40,40,0,40,5,2,0,0.0,0.0,0,0.05,0.4,0.95,0.0,,,,
root,test,hotpotqa,5a714b645542994082a3e78b,exact,exact,,exact,,2,2,40,40,20176,40,5,2,0,0.0,0.0,0,0.05,0.4,0.95,0.0,,,,
root,test,hotpotqa,5a714b645542994082a3e78b,bm25,bm25,,bm25,,2,2,40,40,20176,40,5,2,0,0.0,0.0,0,0.05,0.4,0.95,0.0,,,,
root,test,hotpotqa,5a714b645542994082a3e78b,approx,approx,,approx,,2,2,40,40,20176,40,5,2,0,0.0,0.0,0,0.05,0.4,0.95,0.0,,,,
root,test,hotpotqa,5a714b645542994082a3e78b,hybrid,hybrid,,hybrid,,2,2,40,40,20176,40,5,2,0,0.0,0.0,0,0.05,0.4,0.95,0.0,,,,
root,test,hotpotqa,5abce85755429959677d6b3e,gist,gist,,gist,,2,2,62,62,0,62,6,2,0,0.0,0.0,0,0.03225806451612903,0.3333333333333333,0.967741935483871,0.0,,,,
root,test,hotpotqa,5abce85755429959677d6b3e,exact,exact,,exact,,2,2,62,62,49050,62,6,2,0,0.0,0.0,0,0.03225806451612903,0.3333333333333333,0.967741935483871,0.0,,,,
root,test,hotpotqa,5abce85755429959677d6b3e,bm25,bm25,,bm25,,2,2,62,62,49050,62,6,2,0,0.0,0.0,0,0.03225806451612903,0.3333333333333333,0.967741935483871,0.0,,,,
root,test,hotpotqa,5abce85755429959677d6b3e,approx,approx,,approx,,2,2,62,62,49050,62,6,2,0,0.0,0.0,0,0.03225806451612903,0.3333333333333333,0.967741935483871,0.0,,,,
root,test,hotpotqa,5abce85755429959677d6b3e,hybrid,hybrid,,hybrid,,2,2,62,62,49050,62,6,2,0,0.0,0.0,0,0.03225806451612903,0.3333333333333333,0.967741935483871,0.0,,,,
root,test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,gist,gist,,gist,,2,2,176,176,0,176,3,2,0,0.0,0.0,0,0.011363636363636364,0.6666666666666666,0.9886363636363636,0.0,,,,
root,test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,exact,exact,,exact,,2,2,176,176,39410,176,3,2,2,0.6666666666666666,1.0,0,0.011363636363636364,0.6666666666666666,0.9886363636363636,58.666666666666664,,,,
root,test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,bm25,bm25,,bm25,,2,2,176,176,39410,176,3,2,0,0.0,0.0,0,0.011363636363636364,0.6666666666666666,0.9886363636363636,0.0,,,,
root,test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,approx,approx,,approx,,2,2,176,176,39410,176,3,2,0,0.0,0.0,0,0.011363636363636364,0.6666666666666666,0.9886363636363636,0.0,,,,
root,test,qasper,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,hybrid,hybrid,,hybrid,,2,2,176,176,39410,176,3,2,0,0.0,0.0,0,0.011363636363636364,0.6666666666666666,0.9886363636363636,0.0,,,,
root,test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,gist,gist,,gist,,2,2,112,112,0,112,7,2,0,0.0,0.0,0,0.017857142857142856,0.2857142857142857,0.9821428571428571,0.0,,,,
root,test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,exact,exact,,exact,,2,2,112,112,60605,112,7,2,0,0.0,0.0,0,0.017857142857142856,0.2857142857142857,0.9821428571428571,0.0,,,,
root,test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,bm25,bm25,,bm25,,2,2,112,112,60605,112,7,2,1,0.14285714285714285,0.5,0,0.017857142857142856,0.2857142857142857,0.9821428571428571,8.0,,,,
root,test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,approx,approx,,approx,,2,2,112,112,60605,112,7,2,0,0.0,0.0,0,0.017857142857142856,0.2857142857142857,0.9821428571428571,0.0,,,,
root,test,qasper,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,hybrid,hybrid,,hybrid,,2,2,112,112,60605,112,7,2,0,0.0,0.0,0,0.017857142857142856,0.2857142857142857,0.9821428571428571,0.0,,,,
root,test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,gist,gist,,gist,,2,2,161,161,0,161,13,2,0,0.0,0.0,0,0.012422360248447204,0.15384615384615385,0.9875776397515528,0.0,,,,
root,test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,exact,exact,,exact,,2,2,161,161,41192,161,13,2,0,0.0,0.0,0,0.012422360248447204,0.15384615384615385,0.9875776397515528,0.0,,,,
root,test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,bm25,bm25,,bm25,,2,2,161,161,41192,161,13,2,1,0.07692307692307693,0.5,0,0.012422360248447204,0.15384615384615385,0.9875776397515528,6.192307692307693,,,,
root,test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,approx,approx,,approx,,2,2,161,161,41192,161,13,2,0,0.0,0.0,0,0.012422360248447204,0.15384615384615385,0.9875776397515528,0.0,,,,
root,test,qasper,2002.03407:10d450960907091f13e0be55f40bcb96f44dd074,hybrid,hybrid,,hybrid,,2,2,161,161,41192,161,13,2,0,0.0,0.0,0,0.012422360248447204,0.15384615384615385,0.9875776397515528,0.0,,,,
root,test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,gist,gist,,gist,,2,2,94,94,0,94,7,2,0,0.0,0.0,0,0.02127659574468085,0.2857142857142857,0.9787234042553191,0.0,,,,
root,test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,exact,exact,,exact,,2,2,94,94,26991,94,7,2,0,0.0,0.0,0,0.02127659574468085,0.2857142857142857,0.9787234042553191,0.0,,,,
root,test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,bm25,bm25,,bm25,,2,2,94,94,26991,94,7,2,0,0.0,0.0,0,0.02127659574468085,0.2857142857142857,0.9787234042553191,0.0,,,,
root,test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,approx,approx,,approx,,2,2,94,94,26991,94,7,2,0,0.0,0.0,0,0.02127659574468085,0.2857142857142857,0.9787234042553191,0.0,,,,
root,test,qasper,1808.10245:da9c0637623885afaf023a319beee87898948fe9,hybrid,hybrid,,hybrid,,2,2,94,94,26991,94,7,2,0,0.0,0.0,0,0.02127659574468085,0.2857142857142857,0.9787234042553191,0.0,,,,
root,test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,gist,gist,,gist,,2,2,109,109,0,109,1,2,0,0.0,0.0,0,0.01834862385321101,2.0,0.981651376146789,0.0,,,,
root,test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,exact,exact,,exact,,2,2,109,109,31356,109,1,2,0,0.0,0.0,0,0.01834862385321101,2.0,0.981651376146789,0.0,,,,
root,test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,bm25,bm25,,bm25,,2,2,109,109,31356,109,1,2,0,0.0,0.0,0,0.01834862385321101,2.0,0.981651376146789,0.0,,,,
root,test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,approx,approx,,approx,,2,2,109,109,31356,109,1,2,0,0.0,0.0,0,0.01834862385321101,2.0,0.981651376146789,0.0,,,,
root,test,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,hybrid,hybrid,,hybrid,,2,2,109,109,31356,109,1,2,0,0.0,0.0,0,0.01834862385321101,2.0,0.981651376146789,0.0,,,,
root,test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,gist,gist,,gist,,2,2,127,127,0,127,15,2,0,0.0,0.0,0,0.015748031496062992,0.13333333333333333,0.984251968503937,0.0,,,,
root,test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,exact,exact,,exact,,2,2,127,127,44693,127,15,2,0,0.0,0.0,0,0.015748031496062992,0.13333333333333333,0.984251968503937,0.0,,,,
root,test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,bm25,bm25,,bm25,,2,2,127,127,44693,127,15,2,0,0.0,0.0,0,0.015748031496062992,0.13333333333333333,0.984251968503937,0.0,,,,
root,test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,approx,approx,,approx,,2,2,127,127,44693,127,15,2,0,0.0,0.0,0,0.015748031496062992,0.13333333333333333,0.984251968503937,0.0,,,,
root,test,qasper,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,hybrid,hybrid,,hybrid,,2,2,127,127,44693,127,15,2,0,0.0,0.0,0,0.015748031496062992,0.13333333333333333,0.984251968503937,0.0,,,,
root,test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,gist,gist,,gist,,2,2,88,88,0,88,8,2,0,0.0,0.0,0,0.022727272727272728,0.25,0.9772727272727273,0.0,,,,
root,test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,exact,exact,,exact,,2,2,88,88,25263,88,8,2,0,0.0,0.0,0,0.022727272727272728,0.25,0.9772727272727273,0.0,,,,
root,test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,bm25,bm25,,bm25,,2,2,88,88,25263,88,8,2,0,0.0,0.0,0,0.022727272727272728,0.25,0.9772727272727273,0.0,,,,
root,test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,approx,approx,,approx,,2,2,88,88,25263,88,8,2,0,0.0,0.0,0,0.022727272727272728,0.25,0.9772727272727273,0.0,,,,
root,test,qasper,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,hybrid,hybrid,,hybrid,,2,2,88,88,25263,88,8,2,0,0.0,0.0,0,0.022727272727272728,0.25,0.9772727272727273,0.0,,,,
root,test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,gist,gist,,gist,,2,2,290,290,0,290,75,2,1,0.013333333333333334,0.5,0,0.006896551724137931,0.02666666666666667,0.993103448275862,1.9333333333333336,,,,
root,test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,exact,exact,,exact,,2,2,290,290,92770,290,75,2,2,0.02666666666666667,1.0,0,0.006896551724137931,0.02666666666666667,0.993103448275862,3.866666666666667,,,,
root,test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,bm25,bm25,,bm25,,2,2,290,290,92770,290,75,2,0,0.0,0.0,0,0.006896551724137931,0.02666666666666667,0.993103448275862,0.0,,,,
root,test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,approx,approx,,approx,,2,2,290,290,92770,290,75,2,0,0.0,0.0,0,0.006896551724137931,0.02666666666666667,0.993103448275862,0.0,,,,
root,test,qasper,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,hybrid,hybrid,,hybrid,,2,2,290,290,92770,290,75,2,0,0.0,0.0,0,0.006896551724137931,0.02666666666666667,0.993103448275862,0.0,,,,
root,test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,gist,gist,,gist,,2,2,111,111,0,111,1,2,0,0.0,0.0,0,0.018018018018018018,2.0,0.9819819819819819,0.0,,,,
root,test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,exact,exact,,exact,,2,2,111,111,39072,111,1,2,0,0.0,0.0,0,0.018018018018018018,2.0,0.9819819819819819,0.0,,,,
root,test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,bm25,bm25,,bm25,,2,2,111,111,39072,111,1,2,0,0.0,0.0,0,0.018018018018018018,2.0,0.9819819819819819,0.0,,,,
root,test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,approx,approx,,approx,,2,2,111,111,39072,111,1,2,0,0.0,0.0,0,0.018018018018018018,2.0,0.9819819819819819,0.0,,,,
root,test,qasper,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,hybrid,hybrid,,hybrid,,2,2,111,111,39072,111,1,2,0,0.0,0.0,0,0.018018018018018018,2.0,0.9819819819819819,0.0,,,,
root,test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,gist,gist,,gist,,2,2,148,148,0,148,14,2,0,0.0,0.0,0,0.013513513513513514,0.14285714285714285,0.9864864864864865,0.0,,,,
root,test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,exact,exact,,exact,,2,2,148,148,42435,148,14,2,2,0.14285714285714285,1.0,0,0.013513513513513514,0.14285714285714285,0.9864864864864865,10.57142857142857,,,,
root,test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,bm25,bm25,,bm25,,2,2,148,148,42435,148,14,2,1,0.07142857142857142,0.5,0,0.013513513513513514,0.14285714285714285,0.9864864864864865,5.285714285714285,,,,
root,test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,approx,approx,,approx,,2,2,148,148,42435,148,14,2,0,0.0,0.0,0,0.013513513513513514,0.14285714285714285,0.9864864864864865,0.0,,,,
root,test,qasper,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,hybrid,hybrid,,hybrid,,2,2,148,148,42435,148,14,2,0,0.0,0.0,0,0.013513513513513514,0.14285714285714285,0.9864864864864865,0.0,,,,
root,test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,gist,gist,,gist,,2,2,206,206,0,206,5,2,0,0.0,0.0,0,0.009708737864077669,0.4,0.9902912621359223,0.0,,,,
root,test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,exact,exact,,exact,,2,2,206,206,65910,206,5,2,0,0.0,0.0,0,0.009708737864077669,0.4,0.9902912621359223,0.0,,,,
root,test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,bm25,bm25,,bm25,,2,2,206,206,65910,206,5,2,0,0.0,0.0,0,0.009708737864077669,0.4,0.9902912621359223,0.0,,,,
root,test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,approx,approx,,approx,,2,2,206,206,65910,206,5,2,0,0.0,0.0,0,0.009708737864077669,0.4,0.9902912621359223,0.0,,,,
root,test,qasper,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,hybrid,hybrid,,hybrid,,2,2,206,206,65910,206,5,2,0,0.0,0.0,0,0.009708737864077669,0.4,0.9902912621359223,0.0,,,,
root,test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,gist,gist,,gist,,2,2,72,72,0,72,4,2,0,0.0,0.0,0,0.027777777777777776,0.5,0.9722222222222222,0.0,,,,
root,test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,exact,exact,,exact,,2,2,72,72,15981,72,4,2,1,0.25,0.5,0,0.027777777777777776,0.5,0.9722222222222222,9.0,,,,
root,test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,bm25,bm25,,bm25,,2,2,72,72,15981,72,4,2,0,0.0,0.0,0,0.027777777777777776,0.5,0.9722222222222222,0.0,,,,
root,test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,approx,approx,,approx,,2,2,72,72,15981,72,4,2,0,0.0,0.0,0,0.027777777777777776,0.5,0.9722222222222222,0.0,,,,
root,test,qasper,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,hybrid,hybrid,,hybrid,,2,2,72,72,15981,72,4,2,1,0.25,0.5,0,0.027777777777777776,0.5,0.9722222222222222,9.0,,,,
root,test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,gist,gist,,gist,,2,2,68,68,0,68,6,2,0,0.0,0.0,0,0.029411764705882353,0.3333333333333333,0.9705882352941176,0.0,,,,
root,test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,exact,exact,,exact,,2,2,68,68,19521,68,6,2,0,0.0,0.0,0,0.029411764705882353,0.3333333333333333,0.9705882352941176,0.0,,,,
root,test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,bm25,bm25,,bm25,,2,2,68,68,19521,68,6,2,0,0.0,0.0,0,0.029411764705882353,0.3333333333333333,0.9705882352941176,0.0,,,,
root,test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,approx,approx,,approx,,2,2,68,68,19521,68,6,2,0,0.0,0.0,0,0.029411764705882353,0.3333333333333333,0.9705882352941176,0.0,,,,
root,test,qasper,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,hybrid,hybrid,,hybrid,,2,2,68,68,19521,68,6,2,0,0.0,0.0,0,0.029411764705882353,0.3333333333333333,0.9705882352941176,0.0,,,,
root,test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,gist,gist,,gist,,2,2,161,161,0,161,5,2,0,0.0,0.0,0,0.012422360248447204,0.4,0.9875776397515528,0.0,,,,
root,test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,exact,exact,,exact,,2,2,161,161,66937,161,5,2,0,0.0,0.0,0,0.012422360248447204,0.4,0.9875776397515528,0.0,,,,
root,test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,bm25,bm25,,bm25,,2,2,161,161,66937,161,5,2,0,0.0,0.0,0,0.012422360248447204,0.4,0.9875776397515528,0.0,,,,
root,test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,approx,approx,,approx,,2,2,161,161,66937,161,5,2,0,0.0,0.0,0,0.012422360248447204,0.4,0.9875776397515528,0.0,,,,
root,test,qasper,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,hybrid,hybrid,,hybrid,,2,2,161,161,66937,161,5,2,0,0.0,0.0,0,0.012422360248447204,0.4,0.9875776397515528,0.0,,,,
root,test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,gist,gist,,gist,,2,2,189,189,0,189,8,2,1,0.125,0.5,0,0.010582010582010581,0.25,0.9894179894179894,11.8125,,,,
root,test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,exact,exact,,exact,,2,2,189,189,42182,189,8,2,2,0.25,1.0,0,0.010582010582010581,0.25,0.9894179894179894,23.625,,,,
root,test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,bm25,bm25,,bm25,,2,2,189,189,42182,189,8,2,2,0.25,1.0,0,0.010582010582010581,0.25,0.9894179894179894,23.625,,,,
root,test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,approx,approx,,approx,,2,2,189,189,42182,189,8,2,2,0.25,1.0,0,0.010582010582010581,0.25,0.9894179894179894,23.625,,,,
root,test,qasper,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,hybrid,hybrid,,hybrid,,2,2,189,189,42182,189,8,2,2,0.25,1.0,0,0.010582010582010581,0.25,0.9894179894179894,23.625,,,,
root,test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,gist,gist,,gist,,2,2,170,170,0,170,5,2,0,0.0,0.0,0,0.011764705882352941,0.4,0.9882352941176471,0.0,,,,
root,test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,exact,exact,,exact,,2,2,170,170,59774,170,5,2,1,0.2,0.5,0,0.011764705882352941,0.4,0.9882352941176471,17.0,,,,
root,test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,bm25,bm25,,bm25,,2,2,170,170,59774,170,5,2,0,0.0,0.0,0,0.011764705882352941,0.4,0.9882352941176471,0.0,,,,
root,test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,approx,approx,,approx,,2,2,170,170,59774,170,5,2,1,0.2,0.5,0,0.011764705882352941,0.4,0.9882352941176471,17.0,,,,
root,test,qasper,2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,hybrid,hybrid,,hybrid,,2,2,170,170,59774,170,5,2,0,0.0,0.0,0,0.011764705882352941,0.4,0.9882352941176471,0.0,,,,
root,test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,gist,gist,,gist,,2,2,49,49,0,49,4,2,0,0.0,0.0,0,0.04081632653061224,0.5,0.9591836734693877,0.0,,,,
root,test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,exact,exact,,exact,,2,2,49,49,20280,49,4,2,0,0.0,0.0,0,0.04081632653061224,0.5,0.9591836734693877,0.0,,,,
root,test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,bm25,bm25,,bm25,,2,2,49,49,20280,49,4,2,0,0.0,0.0,0,0.04081632653061224,0.5,0.9591836734693877,0.0,,,,
root,test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,approx,approx,,approx,,2,2,49,49,20280,49,4,2,0,0.0,0.0,0,0.04081632653061224,0.5,0.9591836734693877,0.0,,,,
root,test,2wikimultihopqa,0008d48808a011ebbd78ac1f6bf848b6,hybrid,hybrid,,hybrid,,2,2,49,49,20280,49,4,2,0,0.0,0.0,0,0.04081632653061224,0.5,0.9591836734693877,0.0,,,,
root,test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,gist,gist,,gist,,2,2,25,25,0,25,4,2,1,0.25,0.5,0,0.08,0.5,0.92,3.125,,,,
root,test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,exact,exact,,exact,,2,2,25,25,15540,25,4,2,0,0.0,0.0,0,0.08,0.5,0.92,0.0,,,,
root,test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,bm25,bm25,,bm25,,2,2,25,25,15540,25,4,2,0,0.0,0.0,0,0.08,0.5,0.92,0.0,,,,
root,test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,approx,approx,,approx,,2,2,25,25,15540,25,4,2,0,0.0,0.0,0,0.08,0.5,0.92,0.0,,,,
root,test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,hybrid,hybrid,,hybrid,,2,2,25,25,15540,25,4,2,0,0.0,0.0,0,0.08,0.5,0.92,0.0,,,,
root,validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,gist,gist,,gist,,2,2,21,21,0,21,5,2,0,0.0,0.0,0,0.09523809523809523,0.4,0.9047619047619048,0.0,,,,
root,validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,exact,exact,,exact,,2,2,21,21,12426,21,5,2,0,0.0,0.0,0,0.09523809523809523,0.4,0.9047619047619048,0.0,,,,
root,validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,bm25,bm25,,bm25,,2,2,21,21,12426,21,5,2,0,0.0,0.0,0,0.09523809523809523,0.4,0.9047619047619048,0.0,,,,
root,validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,approx,approx,,approx,,2,2,21,21,12426,21,5,2,0,0.0,0.0,0,0.09523809523809523,0.4,0.9047619047619048,0.0,,,,
root,validation,2wikimultihopqa,00199e40098211ebbdb0ac1f6bf848b6,hybrid,hybrid,,hybrid,,2,2,21,21,12426,21,5,2,0,0.0,0.0,0,0.09523809523809523,0.4,0.9047619047619048,0.0,,,,
root,test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,gist,gist,,gist,,2,2,41,41,0,41,4,2,0,0.0,0.0,0,0.04878048780487805,0.5,0.9512195121951219,0.0,,,,
root,test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,exact,exact,,exact,,2,2,41,41,23274,41,4,2,1,0.25,0.5,0,0.04878048780487805,0.5,0.9512195121951219,5.125,,,,
