address_layers,attention_entropy,condition,consumer_layer_count,consumer_layer_fraction,consumer_layers,cross_shard_interval_count,dataset,detail_kv_layers,evidence_attention_mass,example_id,geometry,gold_first_token_probability,gold_first_token_rank,gold_mean_logprob_delta_vs_none,gold_mean_token_logprob,gold_sequence_logprob,interval_resolution_seconds,logical_gather_seconds,logical_h2d_seconds,materialized_unique_tokens,memory_attention_mass,native_kv_bytes,native_kv_token_states,non_evidence_attention_mass,position_mode,profile,query_position_offset,radius,residual_divergence_by_layer,residual_divergence_final,residual_divergence_mean,routing_layers,source_tokens,teacher_forced_seconds
[27],1.7415584474802017,exact_core__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",16.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.49328508088365197,2hop__10114_599630,exact_core,0.002160782925784588,10,0.7866222858428955,-3.8735768795013428,-19.367883682250977,0.005174299236387014,0.006101299775764346,0.022700800094753504,191,0.49328508088365197,6258688.0,1528,0.0,corrected,even_8,2686,0,"[0.00020623207092285156, 0.0007628202438354492, 0.0030618906021118164, 0.003139495849609375, 0.00810319185256958, 0.0066471099853515625, 0.004400908946990967, 0.0036659836769104004, 0.006910145282745361, 0.007717013359069824, 0.005256772041320801, 0.004703938961029053, 0.0059740543365478516, 0.006343364715576172, 0.00534367561340332, 0.008059442043304443, 0.0073525309562683105, 0.006525874137878418, 0.006348133087158203, 0.00895601511001587, 0.006429553031921387, 0.005829036235809326, 0.006034493446350098, 0.007026255130767822, 0.006451845169067383, 0.005120038986206055, 0.005079150199890137, 0.013361454010009766]",0.013361454010009766,0.0058860863958086285,[27],2686,0.37205039989203215
[27],1.759250283241272,expanded_window__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",16.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.49124355567619205,2hop__10114_599630,expanded_window,0.0014421686064451933,11,0.7351040840148926,-3.9250950813293457,-19.62547492980957,0.004591000033542514,0.00452179997228086,0.018156400183215737,199,0.49488727981224656,6520832.0,1592,0.0036437443923205137,corrected,even_8,2686,2,"[0.00022327899932861328, 0.0008521080017089844, 0.0034526586532592773, 0.003523409366607666, 0.0083656907081604, 0.0069217681884765625, 0.004584312438964844, 0.0038470029830932617, 0.006957411766052246, 0.0076961517333984375, 0.005286812782287598, 0.004643678665161133, 0.0059125423431396484, 0.006198108196258545, 0.005173683166503906, 0.00791996717453003, 0.007248342037200928, 0.006354331970214844, 0.006189107894897461, 0.008985042572021484, 0.006322324275970459, 0.005521297454833984, 0.0054732561111450195, 0.006250321865081787, 0.005633354187011719, 0.004485666751861572, 0.004422008991241455, 0.012660503387451172]",0.012660503387451172,0.00575371938092368,[27],2686,0.37963559990748763
[27],1.790699154138565,full_selected_record__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.4873646143823862,2hop__10114_599630,full_selected_record,0.0012295012129470706,11,0.7045242786407471,-3.955674886703491,-19.77837371826172,0.0,0.017882200190797448,0.009155499748885632,224,0.4976298832334578,7340032.0,1792,0.010265289927701815,corrected,even_8,2686,,"[0.0002593994140625, 0.0009808540344238281, 0.003976881504058838, 0.004104793071746826, 0.008761346340179443, 0.007355809211730957, 0.004896044731140137, 0.004148960113525391, 0.007143557071685791, 0.00781470537185669, 0.0054759979248046875, 0.004807591438293457, 0.0060160160064697266, 0.006369948387145996, 0.005326569080352783, 0.008160710334777832, 0.0074117183685302734, 0.006441473960876465, 0.006217598915100098, 0.009078025817871094, 0.006245732307434082, 0.0053206682205200195, 0.0051811933517456055, 0.005812287330627441, 0.005152344703674316, 0.004122912883758545, 0.004034221172332764, 0.011971712112426758]",0.011971712112426758,0.005806752613612584,[27],2686,0.2997091000434011
[27],1.7142353994505746,whole_parent__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.5813991901065622,2hop__103889_86452,whole_parent,0.03976583108305931,3,2.1021443605422974,-0.8216184377670288,-3.2864737510681152,0.0,0.14552299957722425,0.04031850048340857,224,0.6308099223034722,25690112.0,6272,0.0494107295359884,corrected,all,2297,,"[0.0006628632545471191, 0.002660036087036133, 0.011151134967803955, 0.0148698091506958, 0.01486194133758545, 0.016752243041992188, 0.021709024906158447, 0.017291784286499023, 0.021060705184936523, 0.022944211959838867, 0.018962085247039795, 0.02484595775604248, 0.027184128761291504, 0.03124004602432251, 0.03614628314971924, 0.04660749435424805, 0.06221282482147217, 0.07535290718078613, 0.0721052885055542, 0.09489691257476807, 0.1278572678565979, 0.13984674215316772, 0.15073901414871216, 0.12663906812667847, 0.08525991439819336, 0.052644968032836914, 0.04353815317153931, 0.09096789360046387]",0.09096789360046387,0.051821810858590264,[27],2297,0.7541137998923659
[27],1.9525755296150844,whole_parent__last_24,24,0.8571428571428571,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.36429817602038383,2hop__103889_86452,whole_parent,0.15255360305309296,3,2.4404951333999634,-0.4832676649093628,-1.9330706596374512,0.0,0.04736140090972185,0.024972400162369013,224,0.4073616936802864,22020096.0,5376,0.04306351762109747,corrected,last_24,2297,,"[1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 0.002902090549468994, 0.005275070667266846, 0.009848415851593018, 0.008505046367645264, 0.011332213878631592, 0.015147566795349121, 0.011877954006195068, 0.01706176996231079, 0.01775437593460083, 0.021604061126708984, 0.02739870548248291, 0.0344807505607605, 0.04227161407470703, 0.051619768142700195, 0.05031365156173706, 0.05847597122192383, 0.08827430009841919, 0.10229068994522095, 0.12256920337677002, 0.11053073406219482, 0.07426273822784424, 0.04504293203353882, 0.03802973031997681, 0.0623319149017334]",0.0623319149017334,0.036757200956344604,[27],2297,0.4176636999472976
[27],1.9397436916828155,whole_parent__last_20,20,0.7142857142857143,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.3673811763525009,2hop__103889_86452,whole_parent,0.19881118834018707,2,2.5002716779708862,-0.42349112033843994,-1.6939644813537598,0.0,0.052279899595305324,0.025071599753573537,224,0.40932167768478395,18350080.0,4480,0.04194049364887178,corrected,last_20,2297,,"[1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 0.0020412206649780273, 0.006354629993438721, 0.005873441696166992, 0.009631514549255371, 0.009833097457885742, 0.012111306190490723, 0.015441834926605225, 0.020731091499328613, 0.027682840824127197, 0.034593284130096436, 0.03366166353225708, 0.03700697422027588, 0.04737204313278198, 0.06347841024398804, 0.07725262641906738, 0.07254159450531006, 0.0515936017036438, 0.03201651573181152, 0.02817755937576294, 0.04609882831573486]",0.04609882831573486,0.022624807698386058,[27],2297,0.44787060003727674
[27],1.8332298770546913,whole_parent__last_16,16,0.5714285714285714,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.380905719473958,2hop__103889_86452,whole_parent,0.07640734314918518,3,1.8456995487213135,-1.0780632495880127,-4.312252998352051,0.0,0.03571349964477122,0.0186253993306309,224,0.4176681749522686,14680064.0,3584,0.03676245827227831,corrected,last_16,2297,,"[1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 5.960464477539063e-08, 0.0, 2.384185791015625e-07, 0.0010379552841186523, 0.0022426247596740723, 0.003781259059906006, 0.005654335021972656, 0.008499860763549805, 0.011468887329101562, 0.011347949504852295, 0.012002408504486084, 0.01500403881072998, 0.02050536870956421, 0.024006009101867676, 0.02263474464416504, 0.016277611255645752, 0.01125723123550415, 0.010878145694732666, 0.023681342601776123]",0.023681342601776123,0.0071528830698558265,[27],2297,0.42632420011796057
[27],1.761153825691768,whole_parent__last_14,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.39499672182968687,2hop__103889_86452,whole_parent,0.07109812647104263,3,1.6211247444152832,-1.302638053894043,-5.210552215576172,0.0,0.02793800039216876,0.0141504998318851,224,0.42726909049919676,12845056.0,3136,0.032272369999970706,corrected,last_14,2297,,"[1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 5.960464477539063e-08, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 0.0, 0.001632392406463623, 0.0030871033668518066, 0.0052571892738342285, 0.0078812837600708, 0.008290767669677734, 0.009454607963562012, 0.010692179203033447, 0.01387643814086914, 0.01412808895111084, 0.013854622840881348, 0.010925889015197754, 0.007776796817779541, 0.007795095443725586, 0.01743525266647339]",0.01743525266647339,0.0047174585717065,[27],2297,0.3647690999787301
[27],1.6716239949067433,whole_parent__last_12,12,0.42857142857142855,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.4141629363099734,2hop__103889_86452,whole_parent,0.06419958919286728,2,1.5400140285491943,-1.3837487697601318,-5.534995079040527,0.0,0.029007800156250596,0.013693199725821614,224,0.4422230472167333,11010048.0,2688,0.028060109975437324,corrected,last_12,2297,,"[1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 5.960464477539063e-08, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 5.960464477539063e-08, 0.0018709897994995117, 0.004334688186645508, 0.005085170269012451, 0.00853419303894043, 0.009796857833862305, 0.01380002498626709, 0.013594746589660645, 0.013282477855682373, 0.01068025827407837, 0.007731318473815918, 0.007661640644073486, 0.016656935214996338]",0.016656935214996338,0.00403680545943124,[27],2297,0.34985140012577176
[27],1.4481375515460968,whole_parent__last_8,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.4434441179037094,2hop__103889_86452,whole_parent,0.039104610681533813,2,1.2906153202056885,-1.6331474781036377,-6.532589912414551,0.0,0.014546799939125776,0.007877300027757883,224,0.4652051031589508,7340032.0,1792,0.021760973846539855,corrected,last_8,2297,,"[1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 5.960464477539063e-08, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 5.960464477539063e-08, 0.0, 0.0, 2.384185791015625e-07, 0.0, 0.004501700401306152, 0.006778538227081299, 0.007143080234527588, 0.007292747497558594, 0.005861043930053711, 0.004356503486633301, 0.004560589790344238, 0.010487914085388184]",0.010487914085388184,0.0018208431346075876,[27],2297,0.3436406999826431
[27],1.3602385222911835,whole_parent__last_4,4,0.14285714285714285,"[24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.44830039143562317,2hop__103889_86452,whole_parent,0.013404441997408867,2,0.6194391250610352,-2.304323673248291,-9.217294692993164,0.0,0.009014399955049157,0.004301000386476517,224,0.4624379277229309,3670016.0,896,0.014137530932202935,corrected,last_4,2297,,"[1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 5.960464477539063e-08, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 5.960464477539063e-08, 0.0, 0.0, 2.384185791015625e-07, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 1.1920928955078125e-07, 0.0008764863014221191, 0.00134199857711792, 0.0014924407005310059, 0.004044473171234131]",0.004044473171234131,0.0002770402601787022,[27],2297,0.3002021999564022
[27],1.2305197715759277,whole_parent__last_1,1,0.03571428571428571,[27],0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.43323999643325806,2hop__103889_86452,whole_parent,0.006286300253123045,3,0.06798481941223145,-2.8557779788970947,-11.423111915588379,0.0,0.0023562998976558447,0.0014143998268991709,224,0.4384039044380188,917504.0,224,0.0051639145240187645,corrected,last_1,2297,,"[1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 5.960464477539063e-08, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 0.0, 5.960464477539063e-08, 5.960464477539063e-08, 0.0, 0.0, 2.384185791015625e-07, 0.0, 5.960464477539063e-08, 0.0, 5.960464477539063e-08, 1.1920928955078125e-07, 0.0, 0.0, 0.0, 0.000658869743347168]",0.000658869743347168,2.3592795644487652e-05,[27],2297,0.29160210001282394
[27],2.3593703508377075,whole_parent__early_4,4,0.14285714285714285,"[0, 1, 2, 3]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.2642207257449627,2hop__103889_86452,whole_parent,1.502948165921225e-08,82651,-8.14259958267212,-11.066362380981445,-44.26544952392578,0.0,0.010072899982333183,0.005345399724319577,224,0.3562460094690323,3670016.0,896,0.09202528279274702,corrected,early_4,2297,,"[0.0006628632545471191, 0.002660036087036133, 0.011151134967803955, 0.0148698091506958, 0.0643041729927063, 0.18779325485229492, 0.24019593000411987, 0.2335125207901001, 0.3103488087654114, 0.3217899799346924, 0.33019310235977173, 0.313875675201416, 0.34958356618881226, 0.3952710032463074, 0.37530338764190674, 0.5099261403083801, 0.5475163459777832, 0.545541524887085, 0.5936021208763123, 0.5826414823532104, 0.6036511659622192, 0.6481761932373047, 0.6664414405822754, 0.67398601770401, 0.6492128372192383, 0.6642255187034607, 0.6470085382461548, 0.8570070862770081]",0.8570070862770081,0.4050161306347166,[27],2297,0.31366669991984963
[27],2.225580632686615,whole_parent__middle_4,4,0.14285714285714285,"[12, 13, 14, 15]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.3102710694074631,2hop__103889_86452,whole_parent,0.005018705036491156,3,0.15248966217041016,-2.771273136138916,-11.085092544555664,0.0,0.008818699745461345,0.005153200123459101,224,0.36573944240808487,3670016.0,896,0.055468374863266945,corrected,middle_4,2297,,"[1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 0.0, 1.7881393432617188e-07, 0.0, 0.0, 0.0, 1.1920928955078125e-07, 5.960464477539063e-08, 0.0, 2.384185791015625e-07, 0.0010379552841186523, 0.0022426247596740723, 0.003781259059906006, 0.005654335021972656, 0.006032884120941162, 0.006498873233795166, 0.005770862102508545, 0.005995988845825195, 0.005132138729095459, 0.005065262317657471, 0.006440699100494385, 0.00582045316696167, 0.0039045214653015137, 0.0026481151580810547, 0.0021049976348876953, 0.0049904584884643555]",0.0049904584884643555,0.002611513648714338,[27],2297,0.3370053998660296
[27],2.072273164987564,whole_parent__even_4,4,0.14285714285714285,"[0, 9, 18, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.31724874302744865,2hop__103889_86452,whole_parent,0.009392649866640568,3,-0.48961400985717773,-3.413376808166504,-13.653507232666016,0.0,0.010402600048109889,0.006322799948975444,224,0.3606051877140999,3670016.0,896,0.043356448877602816,corrected,even_4,2297,,"[0.0006628632545471191, 0.002553582191467285, 0.007484853267669678, 0.010200262069702148, 0.008599996566772461, 0.009670138359069824, 0.008152246475219727, 0.007165491580963135, 0.008272647857666016, 0.013845562934875488, 0.010189533233642578, 0.012600183486938477, 0.012229442596435547, 0.012141644954681396, 0.012532591819763184, 0.014811038970947266, 0.015890300273895264, 0.025000333786010742, 0.029098808765411377, 0.03854876756668091, 0.03104984760284424, 0.03362095355987549, 0.04060661792755127, 0.04168325662612915, 0.026103973388671875, 0.016595125198364258, 0.014184534549713135, 0.03428834676742554]",0.03428834676742554,0.017777962344033376,[27],2297,0.2822511000558734
[27],1.8548728376626968,whole_parent__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.3582088742405176,2hop__103889_86452,whole_parent,0.0074230097234249115,4,-0.5354323387145996,-3.459195137023926,-13.836780548095703,0.0,0.01575479982420802,0.008417299948632717,224,0.39056194573640823,7340032.0,1792,0.03235307103022933,corrected,even_8,2297,,"[0.0006628632545471191, 0.002553582191467285, 0.007484853267669678, 0.010200262069702148, 0.009885132312774658, 0.010889530181884766, 0.008393645286560059, 0.007237553596496582, 0.009762287139892578, 0.013575077056884766, 0.009837806224822998, 0.011944949626922607, 0.013055205345153809, 0.012573480606079102, 0.013793110847473145, 0.014723658561706543, 0.013703703880310059, 0.01812124252319336, 0.016806721687316895, 0.020274579524993896, 0.01933842897415161, 0.02037423849105835, 0.02202892303466797, 0.021317005157470703, 0.014057934284210205, 0.009198188781738281, 0.007913529872894287, 0.01936948299407959]",0.01936948299407959,0.012824177742004395,[27],2297,0.3257356998510659
[27],1.5656197922570365,exact_core__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",56.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.6126943028398922,2hop__103889_86452,exact_core,0.08386041224002838,3,2.27546489238739,-0.648297905921936,-2.593191623687744,0.016032399842515588,0.019347099820151925,0.06867460045032203,136,0.6126943028398922,15597568.0,3808,0.0,corrected,all,2297,0,"[0.00035303831100463867, 0.001325368881225586, 0.005624294281005859, 0.00787353515625, 0.008251428604125977, 0.01023930311203003, 0.01393049955368042, 0.01281726360321045, 0.017304182052612305, 0.018904149532318115, 0.014507472515106201, 0.017966747283935547, 0.019640088081359863, 0.022910594940185547, 0.026565134525299072, 0.03482717275619507, 0.04559743404388428, 0.058567166328430176, 0.06195265054702759, 0.08570122718811035, 0.13905006647109985, 0.15138030052185059, 0.16868561506271362, 0.14110875129699707, 0.09510546922683716, 0.058052659034729004, 0.049550414085388184, 0.09285843372344971]",0.09285843372344971,0.04930894502571651,[27],2297,0.6457007999997586
[27],1.586384647658893,expanded_window__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",56.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.6075390154229743,2hop__103889_86452,expanded_window,0.03110792674124241,3,2.0405145287513733,-0.8832482695579529,-3.5329930782318115,0.014234700705856085,0.01909120031632483,0.06089360034093261,144,0.6163075545004436,16515072.0,4032,0.008768539376822966,corrected,all,2297,2,"[0.0003701448440551758, 0.0015178918838500977, 0.006144523620605469, 0.008595049381256104, 0.008872151374816895, 0.010993480682373047, 0.014527618885040283, 0.013207077980041504, 0.017718791961669922, 0.0193483829498291, 0.015308022499084473, 0.018910706043243408, 0.02063661813735962, 0.024220943450927734, 0.028161823749542236, 0.03738522529602051, 0.04748678207397461, 0.06080585718154907, 0.06307476758956909, 0.08546745777130127, 0.13392537832260132, 0.14727288484573364, 0.16478097438812256, 0.1381170153617859, 0.09387701749801636, 0.05755913257598877, 0.04879099130630493, 0.09094083309173584]",0.09094083309173584,0.04921491231237139,[27],2297,0.6154105998575687
