dataset,example_id,partition,seed,scale,facet_count,mean_score,score_std,scale_max
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,2,12,0.25634825229644775,0.10828673094511032,0.44493192434310913
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,4,10,0.28115564584732056,0.07935784012079239,0.43313539028167725
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,23,8,6,0.29680174589157104,0.077049620449543,0.42399221658706665
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,global,1,-0.4171827733516693,0.0634644627571106,-0.3321113586425781
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,1,13,-0.224942147731781,0.10087189078330994,0.06860102713108063
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,2,12,-0.23359589278697968,0.08949165046215057,0.008526435121893883
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,4,10,-0.2422298640012741,0.06469065696001053,-0.11924192309379578
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,37,8,6,-0.2585112750530243,0.05178555101156235,-0.18269391357898712
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,global,1,-0.05362620949745178,0.11112391203641891,0.1021118015050888
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,1,13,-0.036960721015930176,0.08352623879909515,0.17349687218666077
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,2,12,-0.04044730216264725,0.07632666826248169,0.12718568742275238
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,4,10,-0.04581138491630554,0.07155459374189377,0.06423809379339218
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,53,8,6,-0.051838140934705734,0.07128966599702835,0.03434872627258301
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,global,1,-0.1145058199763298,0.06754419207572937,-0.020990997552871704
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,1,13,0.0915863886475563,0.13161854445934296,0.3278488516807556
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,2,12,0.0773867666721344,0.11867216974496841,0.32265210151672363
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,4,10,0.06603272259235382,0.08263806253671646,0.25823497772216797
2wikimultihopqa,00efceca0bb011ebab90acde48001122,validation,71,8,6,0.0746203064918518,0.05766604095697403,0.22283001244068146
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,global,1,-0.28931501507759094,0.21660251915454865,0.23964445292949677
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,1,11,-0.1519712656736374,0.08829667419195175,0.18526123464107513
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,2,10,-0.1683390736579895,0.0703701302409172,0.017094802111387253
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,4,8,-0.18137581646442413,0.06201695650815964,-0.040329668670892715
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,11,8,4,-0.19093641638755798,0.05433901399374008,-0.09511836618185043
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,global,1,0.03638170659542084,0.17802295088768005,0.39674580097198486
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,1,11,0.03527497127652168,0.11376561224460602,0.2989710569381714
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,2,10,0.03797420859336853,0.10497689992189407,0.2904391586780548
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,4,8,0.0416925810277462,0.09317437559366226,0.26050952076911926
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,23,8,4,0.04426969960331917,0.09209679067134857,0.22053833305835724
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,global,1,-0.5213501453399658,0.09869228303432465,-0.38369226455688477
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,1,11,-0.2516886591911316,0.1244746744632721,-0.020201561972498894
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,2,10,-0.2671871483325958,0.12159349769353867,-0.057562410831451416
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,4,8,-0.26740238070487976,0.1034923791885376,-0.09060241281986237
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,37,8,4,-0.28706273436546326,0.07555072009563446,-0.15384764969348907
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,global,1,-0.14164143800735474,0.1780460923910141,0.24064835906028748
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,1,11,-0.0838264673948288,0.12055616080760956,0.2769258916378021
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,2,10,-0.08967845141887665,0.11936715990304947,0.2627188265323639
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,4,8,-0.0836544930934906,0.1100618988275528,0.24461285769939423
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,53,8,4,-0.09162881225347519,0.08676740527153015,0.15164852142333984
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,global,1,-0.24804210662841797,0.13467206060886383,-0.02601226046681404
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,1,11,0.007417733781039715,0.14998041093349457,0.3497392535209656
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,2,10,-0.0074186669662594795,0.1298242062330246,0.33951473236083984
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,4,8,-0.01810739003121853,0.10361548513174057,0.24529865384101868
2wikimultihopqa,00fc38720bb011ebab90acde48001122,test,71,8,4,-0.016676338389515877,0.08074983209371567,0.1416872888803482
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,global,1,-0.23911747336387634,0.21598337590694427,0.04804082214832306
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,1,25,-0.19301483035087585,0.13814868032932281,0.2045079916715622
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,2,24,-0.2079174518585205,0.13560664653778076,0.1423211693763733
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,4,22,-0.2205284684896469,0.13285350799560547,0.03774287924170494
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,8,18,-0.244215190410614,0.12881077826023102,0.00177732203155756
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,11,16,10,-0.27015894651412964,0.126470685005188,-0.021034959703683853
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,global,1,0.014721658080816269,0.24671435356140137,0.3675796389579773
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,1,25,0.022165857255458832,0.15658582746982574,0.34806013107299805
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,2,24,0.027056679129600525,0.1584017127752304,0.3421829342842102
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,4,22,0.032683923840522766,0.16141480207443237,0.3473878502845764
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,8,18,0.04230131581425667,0.17064611613750458,0.3346659541130066
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,23,16,10,0.0518815703690052,0.1806696653366089,0.3044620752334595
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,global,1,-0.5675860047340393,0.09109017997980118,-0.4465029537677765
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,1,25,-0.2847670614719391,0.17766128480434418,0.14469441771507263
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,2,24,-0.30287832021713257,0.17387694120407104,0.1048036590218544
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,4,22,-0.31685322523117065,0.16669130325317383,0.03459693118929863
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,8,18,-0.34297141432762146,0.14646056294441223,-0.028818488121032715
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,37,16,10,-0.38456103205680847,0.09196003526449203,-0.204842209815979
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,global,1,-0.10588779300451279,0.19158874452114105,0.13579398393630981
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,1,25,-0.14278092980384827,0.15698124468326569,0.19416320323944092
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,2,24,-0.15739427506923676,0.1525491327047348,0.15882974863052368
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,4,22,-0.17052990198135376,0.14868760108947754,0.08777634799480438
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,8,18,-0.18584610521793365,0.142290860414505,0.04497748240828514
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,53,16,10,-0.20881108939647675,0.133749857544899,-0.014972738921642303
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,global,1,-0.41326501965522766,0.1565915197134018,-0.23543056845664978
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,1,25,-0.04829223081469536,0.1259198635816574,0.2461852729320526
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,2,24,-0.05355115234851837,0.12037722766399384,0.18303392827510834
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,4,22,-0.05852411687374115,0.11499891430139542,0.156358003616333
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,8,18,-0.07560993731021881,0.10243065655231476,0.12438070774078369
2wikimultihopqa,00fe8ebc08e311ebbda4ac1f6bf848b6,test,71,16,10,-0.08173979818820953,0.08972346782684326,0.041367873549461365
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,global,1,-0.30592769384384155,0.2034129798412323,0.10540422797203064
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,1,11,-0.19050075113773346,0.1312696933746338,0.09458941221237183
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,2,10,-0.21227115392684937,0.12304091453552246,0.07736966013908386
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,4,8,-0.23360523581504822,0.11214452981948853,0.023336146026849747
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,11,8,4,-0.2453596144914627,0.11170151829719543,-0.060843899846076965
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,global,1,-0.03666011616587639,0.16747123003005981,0.21973499655723572
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,1,11,0.037546638399362564,0.20264996588230133,0.42683714628219604
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,2,10,0.0504651740193367,0.18412594497203827,0.425936222076416
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,4,8,0.059462349861860275,0.16582578420639038,0.3606584966182709
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,23,8,4,0.06328662484884262,0.15753179788589478,0.30880701541900635
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,global,1,-0.5524792671203613,0.08171835541725159,-0.44404271245002747
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,1,11,-0.283121794462204,0.10598152130842209,-0.02101634070277214
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,2,10,-0.2996680736541748,0.09210579842329025,-0.0428585410118103
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,4,8,-0.3107427656650543,0.07251902669668198,-0.18824392557144165
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,37,8,4,-0.3277379870414734,0.05987025797367096,-0.2337445169687271
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,global,1,-0.14273235201835632,0.16512294113636017,0.10242482274770737
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,1,11,-0.13565576076507568,0.13883937895298004,0.20278120040893555
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,2,10,-0.14335916936397552,0.13328103721141815,0.15965844690799713
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,4,8,-0.1491989642381668,0.11876150965690613,0.05627010762691498
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,53,8,4,-0.16100747883319855,0.11311058700084686,0.01973545178771019
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,global,1,-0.290524423122406,0.08889029175043106,-0.17336739599704742
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,1,11,-0.0008332724682986736,0.16042453050613403,0.2669054865837097
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,2,10,-0.014151875860989094,0.1420355886220932,0.273773729801178
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,4,8,-0.03114486113190651,0.10580383241176605,0.25672826170921326
2wikimultihopqa,01057cde0bb011ebab90acde48001122,test,71,8,4,-0.031596314162015915,0.08805179595947266,0.13875608146190643
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,global,1,-0.001124569564126432,0.14150495827198029,0.2876426577568054
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,1,20,-0.020884526893496513,0.13790911436080933,0.35912609100341797
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,2,19,-0.021190857514739037,0.1393730342388153,0.35463660955429077
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,4,17,-0.020557988435029984,0.13553854823112488,0.32511740922927856
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,8,13,-0.028624458238482475,0.13128823041915894,0.2848167419433594
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,11,16,5,-0.024458836764097214,0.12748052179813385,0.23796889185905457
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,global,1,0.26563340425491333,0.14247938990592957,0.5693842172622681
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,1,20,0.23990195989608765,0.12073760479688644,0.5335705280303955
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,2,19,0.26157239079475403,0.11024809628725052,0.55973219871521
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,4,17,0.2749650180339813,0.1067061796784401,0.538976788520813
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,8,13,0.2719290256500244,0.10150402039289474,0.5185950994491577
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,23,16,5,0.28677549958229065,0.09767727553844452,0.4821782112121582
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,global,1,-0.3614313006401062,0.1375206559896469,-0.08369774371385574
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,1,20,-0.15215669572353363,0.12265779078006744,0.19015535712242126
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,2,19,-0.1612975001335144,0.12219277769327164,0.17283521592617035
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,4,17,-0.17034459114074707,0.11488843709230423,0.14502085745334625
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,8,13,-0.19039933383464813,0.10174837708473206,0.06340359151363373
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,37,16,5,-0.18285301327705383,0.10128065943717957,0.027263179421424866
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,global,1,0.07641028612852097,0.12471716105937958,0.29326075315475464
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,1,20,-0.023046333342790604,0.1398327499628067,0.40209469199180603
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,2,19,-0.029896371066570282,0.13537748157978058,0.336121529340744
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,4,17,-0.03841389715671539,0.12816649675369263,0.2660002112388611
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,8,13,-0.05554776266217232,0.11955682188272476,0.24023739993572235
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,53,16,5,-0.044371098279953,0.1116219013929367,0.17852088809013367
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,global,1,-0.03502817079424858,0.11378563195466995,0.18114157021045685
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,1,20,0.10227369517087936,0.11560305953025818,0.4419572949409485
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,2,19,0.10108092427253723,0.10257553309202194,0.40576279163360596
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,4,17,0.09801048785448074,0.0900934562087059,0.3329694867134094
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,8,13,0.09366763383150101,0.08657943457365036,0.30180519819259644
2wikimultihopqa,0105fd120bb011ebab90acde48001122,validation,71,16,5,0.1018715351819992,0.08323792368173599,0.2785719633102417
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,global,1,0.01978868432343006,0.2201247215270996,0.32977837324142456
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,1,22,-0.18373924493789673,0.17128004133701324,0.21204626560211182
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,2,21,-0.20612028241157532,0.17841500043869019,0.1536249816417694
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,4,19,-0.22343535721302032,0.18471728265285492,0.1360245794057846
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,8,15,-0.2316133677959442,0.1832011640071869,0.11687550693750381
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,11,16,7,-0.24521410465240479,0.1793643683195114,0.05200302228331566
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,global,1,0.3248251676559448,0.17321428656578064,0.5496507883071899
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,1,22,0.10416559129953384,0.16999436914920807,0.4108993113040924
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,2,21,0.11345771700143814,0.1765715330839157,0.43527883291244507
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,4,19,0.12534265220165253,0.18165484070777893,0.40553176403045654
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,8,15,0.13230909407138824,0.18180157244205475,0.40635359287261963
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,23,16,7,0.13715559244155884,0.18717747926712036,0.40207305550575256
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,global,1,-0.46390998363494873,0.11583561450242996,-0.295478880405426
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,1,22,-0.25648725032806396,0.1331687569618225,0.16110607981681824
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,2,21,-0.27346551418304443,0.12714385986328125,0.09649968147277832
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,4,19,-0.29058346152305603,0.11168760061264038,-0.00015387684106826782
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,8,15,-0.3082163631916046,0.09902134537696838,-0.0856596827507019
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,37,16,7,-0.3224135935306549,0.08684415370225906,-0.17366239428520203
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,global,1,0.08171788603067398,0.15341238677501678,0.3177835941314697
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,1,22,-0.07765534520149231,0.12326302379369736,0.22069135308265686
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,2,21,-0.08841519802808762,0.1161201074719429,0.1644776314496994
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,4,19,-0.09301033616065979,0.10882140696048737,0.08585496246814728
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,8,15,-0.09884387254714966,0.10971352458000183,0.059977080672979355
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,53,16,7,-0.10396316647529602,0.10751041769981384,0.04419521987438202
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,global,1,-0.19560690224170685,0.1434895396232605,9.973719716072083e-05
2wikimultihopqa,010bdf4408df11ebbd9fac1f6bf848b6,validation,71,1,22,0.046272240579128265,0.14946269989013672,0.3773503303527832
