dataset,example_id,partition,question_type,annotated_hops,graph_type,chunk_size,root_mode,R_root,K,H,B,parent_count,oracle_parent_count,annotated_transition_count,preserved_transition_count,visited_count,nodes_expanded,peak_frontier,search_comparisons,duplicates,cycles,candidate_tensor_bytes,oracle_node_recall,later_evidence_recall,annotated_edge_recall,complete_graph,complete_native_path,extra_non_oracle_visited,branching_overhead,adjacency_build_seconds,search_seconds,total_routing_seconds,logical_reference_tokens,conceptual_active_parents,counterfactual_native_kv_tokens,active_kv_fraction,native_kv_tokens,materialization_performed,evidence_tokens,selected_parent_tokens,selected_evidence_tokens,non_evidence_selected_tokens,evidence_density,root_evidence_fraction,root_contains_all_evidence,minimum_recovery_depth
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,4,1,none,44,7,1,1,5,1,4,4,0,0,256,0.5,0.0,0.0,0,0,4,4.0,0.5104582000058144,0.0007370999664999545,0.5111952999723144,2774,5,320,0.11535688536409516,0,False,346,320,64,256,0.2,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,4,2,none,44,7,1,1,9,5,4,20,12,0,256,1.0,1.0,0.0,1,0,7,4.0,0.5104582000058144,0.0019588000141084194,0.5124170000199229,2774,9,576,0.2076423936553713,0,False,346,576,128,448,0.2222222222222222,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,4,3,none,44,7,1,1,10,9,4,36,27,4,256,1.0,1.0,0.0,1,0,8,4.0,0.5104582000058144,0.0036709000123664737,0.5141291000181809,2774,10,640,0.23071377072819033,0,False,346,640,128,512,0.2,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,4,4,none,44,7,1,1,11,10,4,40,30,5,256,1.0,1.0,0.0,1,0,8,4.0,0.5104582000058144,0.0035667999763973057,0.5140249999822117,2774,11,704,0.25378514780100936,0,False,346,704,165,539,0.234375,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,0,6,44,7,1,1,1,0,1,0,0,0,0,0.5,0.0,1.0,0,1,0,0.0,0.5104582000058144,1.1800031643360853e-05,0.5104700000374578,2774,1,64,0.023071377072819033,0,False,346,64,64,0,1.0,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,1,6,44,7,1,1,6,1,5,6,0,0,296,0.5,0.0,1.0,0,1,5,6.0,0.5104582000058144,0.000987200008239597,0.511445400014054,2774,6,384,0.1384282624369142,0,False,346,384,64,320,0.16666666666666666,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,2,6,44,7,1,1,6,2,5,12,4,0,296,0.5,0.0,1.0,0,1,5,6.0,0.5104582000058144,0.0010098000057041645,0.5114680000115186,2774,6,384,0.1384282624369142,0,False,346,384,64,320,0.16666666666666666,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,3,6,44,7,1,1,6,2,5,12,4,0,296,0.5,0.0,1.0,0,1,5,6.0,0.5104582000058144,0.0011804999667219818,0.5116386999725364,2774,6,384,0.1384282624369142,0,False,346,384,64,320,0.16666666666666666,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,4,6,44,7,1,1,6,2,5,12,4,0,296,0.5,0.0,1.0,0,1,5,6.0,0.5104582000058144,0.000999899988528341,0.5114580999943428,2774,6,384,0.1384282624369142,0,False,346,384,64,320,0.16666666666666666,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,0,16,44,7,1,1,1,0,1,0,0,0,0,0.5,0.0,1.0,0,1,0,0.0,0.5104582000058144,1.1699972674250603e-05,0.5104698999784887,2774,1,64,0.023071377072819033,0,False,346,64,64,0,1.0,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,1,16,44,7,1,1,7,1,6,6,0,0,296,0.5,0.0,1.0,0,1,6,6.0,0.5104582000058144,0.0007645000005140901,0.5112227000063285,2774,7,448,0.16149963950973323,0,False,346,448,64,384,0.14285714285714285,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,2,16,44,7,1,1,12,7,6,42,31,0,296,1.0,1.0,1.0,1,1,9,6.0,0.5104582000058144,0.00284030003240332,0.5132985000382178,2774,12,768,0.2768565248738284,0,False,346,768,165,603,0.21484375,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,3,16,44,7,1,1,12,12,6,72,61,5,296,1.0,1.0,1.0,1,1,9,6.0,0.5104582000058144,0.004891199991106987,0.5153493999969214,2774,12,768,0.2768565248738284,0,False,346,768,165,603,0.21484375,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,4,16,44,7,1,1,12,12,6,72,61,5,296,1.0,1.0,1.0,1,1,9,6.0,0.5104582000058144,0.004623599990736693,0.5150817999965511,2774,12,768,0.2768565248738284,0,False,346,768,165,603,0.21484375,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,0,none,44,7,1,1,1,0,1,0,0,0,0,0.5,0.0,1.0,0,1,0,0.0,0.5104582000058144,1.4199991710484028e-05,0.5104723999975249,2774,1,64,0.023071377072819033,0,False,346,64,64,0,1.0,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,1,none,44,7,1,1,7,1,6,6,0,0,296,0.5,0.0,1.0,0,1,6,6.0,0.5104582000058144,0.001097200030926615,0.511555400036741,2774,7,448,0.16149963950973323,0,False,346,448,64,384,0.14285714285714285,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,2,none,44,7,1,1,12,7,6,42,31,0,296,1.0,1.0,1.0,1,1,9,6.0,0.5104582000058144,0.0031119000050239265,0.5135701000108384,2774,12,768,0.2768565248738284,0,False,346,768,165,603,0.21484375,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,3,none,44,7,1,1,12,12,6,72,61,5,296,1.0,1.0,1.0,1,1,9,6.0,0.5104582000058144,0.004761999996844679,0.5152202000026591,2774,12,768,0.2768565248738284,0,False,346,768,165,603,0.21484375,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,6,4,none,44,7,1,1,12,12,6,72,61,5,296,1.0,1.0,1.0,1,1,9,6.0,0.5104582000058144,0.004416899988427758,0.5148750999942422,2774,12,768,0.2768565248738284,0,False,346,768,165,603,0.21484375,0.18497109826589594,False,2
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,0,6,44,7,1,1,1,0,1,0,0,0,0,0.5,0.0,1.0,0,1,0,0.0,0.5104582000058144,1.1899974197149277e-05,0.5104700999800116,2774,1,64,0.023071377072819033,0,False,346,64,64,0,1.0,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,1,6,44,7,1,1,6,1,5,8,0,0,336,0.5,0.0,1.0,0,1,5,8.0,0.5104582000058144,0.0006979000172577798,0.5111561000230722,2774,6,384,0.1384282624369142,0,False,346,384,64,320,0.16666666666666666,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,2,6,44,7,1,1,6,2,5,16,4,0,336,0.5,0.0,1.0,0,1,5,8.0,0.5104582000058144,0.0014265000354498625,0.5118847000412643,2774,6,384,0.1384282624369142,0,False,346,384,64,320,0.16666666666666666,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,3,6,44,7,1,1,6,2,5,16,4,0,336,0.5,0.0,1.0,0,1,5,8.0,0.5104582000058144,0.001971099991351366,0.5124292999971658,2774,6,384,0.1384282624369142,0,False,346,384,64,320,0.16666666666666666,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,4,6,44,7,1,1,6,2,5,16,4,0,336,0.5,0.0,1.0,0,1,5,8.0,0.5104582000058144,0.001254500006325543,0.51171270001214,2774,6,384,0.1384282624369142,0,False,346,384,64,320,0.16666666666666666,0.18497109826589594,False,unrecovered
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,0,16,44,7,1,1,1,0,1,0,0,0,0,0.5,0.0,1.0,0,1,0,0.0,0.5104582000058144,1.3400043826550245e-05,0.510471600049641,2774,1,64,0.023071377072819033,0,False,346,64,64,0,1.0,0.18497109826589594,False,1
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,1,16,44,7,1,1,9,1,8,8,0,0,336,1.0,1.0,1.0,1,1,7,8.0,0.5104582000058144,0.001277600007597357,0.5117358000134118,2774,9,576,0.2076423936553713,0,False,346,576,128,448,0.2222222222222222,0.18497109826589594,False,1
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,2,16,44,7,1,1,12,9,8,72,61,0,336,1.0,1.0,1.0,1,1,9,8.0,0.5104582000058144,0.005066200043074787,0.5155244000488892,2774,12,768,0.2768565248738284,0,False,346,768,165,603,0.21484375,0.18497109826589594,False,1
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,3,16,44,7,1,1,12,12,8,96,85,3,336,1.0,1.0,1.0,1,1,9,8.0,0.5104582000058144,0.005100500013213605,0.515558700019028,2774,12,768,0.2768565248738284,0,False,346,768,165,603,0.21484375,0.18497109826589594,False,1
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,4,16,44,7,1,1,12,12,8,96,85,3,336,1.0,1.0,1.0,1,1,9,8.0,0.5104582000058144,0.006316300015896559,0.516774500021711,2774,12,768,0.2768565248738284,0,False,346,768,165,603,0.21484375,0.18497109826589594,False,1
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,0,none,44,7,1,1,1,0,1,0,0,0,0,0.5,0.0,1.0,0,1,0,0.0,0.5104582000058144,1.4999997802078724e-05,0.5104732000036165,2774,1,64,0.023071377072819033,0,False,346,64,64,0,1.0,0.18497109826589594,False,1
musique,2hop__10620_79092,validation,2hop,2,chain,64,oracle_annotated_entry,1,8,1,none,44,7,1,1,9,1,8,8,0,0,336,1.0,1.0,1.0,1,1,7,8.0,0.5104582000058144,0.001236799987964332,0.5116949999937788,2774,9,576,0.2076423936553713,0,False,346,576,128,448,0.2222222222222222,0.18497109826589594,False,1
