dataset,delta_evidence_recall,example_id,m,mean_selected,method,method_selected,seed,selection_changed,split
hotpotqa,0.14285714285714285,5abbd4035542993f40c73bcb,4,40 19 7 0,last,19 30 24 40,0,1.0,test
hotpotqa,-0.14285714285714285,5abbd4035542993f40c73bcb,4,40 19 7 0,farthest,40 16 0 8,0,1.0,test
hotpotqa,0.0,5abbd4035542993f40c73bcb,4,40 19 7 0,greedy_oracle,40 8 0 24,0,1.0,test
hotpotqa,0.0,5abbd4035542993f40c73bcb,4,40 19 7 0,random,24 16 0 30,11,1.0,test
hotpotqa,0.14285714285714285,5abbd4035542993f40c73bcb,4,40 19 7 0,random,40 1 22 19,23,1.0,test
hotpotqa,-0.14285714285714285,5abbd4035542993f40c73bcb,4,40 19 7 0,random,48 40 32 5,37,1.0,test
hotpotqa,0.0,5abbd4035542993f40c73bcb,4,40 19 7 0,random,1 19 30 7,53,1.0,test
hotpotqa,-0.14285714285714285,5abbd4035542993f40c73bcb,4,40 19 7 0,random,27 0 14 40,71,1.0,test
hotpotqa,0.14285714285714285,5abbd4035542993f40c73bcb,8,40 19 7 0,last,19 8 40 21,0,1.0,test
hotpotqa,-0.14285714285714285,5abbd4035542993f40c73bcb,8,40 19 7 0,farthest,40 32 0 8,0,1.0,test
hotpotqa,-0.14285714285714285,5abbd4035542993f40c73bcb,8,40 19 7 0,greedy_oracle,40 0 32 8,0,1.0,test
hotpotqa,0.0,5abbd4035542993f40c73bcb,8,40 19 7 0,random,16 0 24 41,11,1.0,test
hotpotqa,-0.14285714285714285,5abbd4035542993f40c73bcb,8,40 19 7 0,random,16 8 40 5,23,1.0,test
hotpotqa,0.0,5abbd4035542993f40c73bcb,8,40 19 7 0,random,48 32 5 18,37,1.0,test
hotpotqa,0.14285714285714285,5abbd4035542993f40c73bcb,8,40 19 7 0,random,32 1 19 18,53,1.0,test
hotpotqa,-0.14285714285714285,5abbd4035542993f40c73bcb,8,40 19 7 0,random,40 5 32 9,71,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,1,48 0 2 33,last,48 42 40 52,0,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,1,48 0 2 33,farthest,8 17 33 48,0,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,1,48 0 2 33,greedy_oracle,17 48 0 10,0,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,1,48 0 2 33,random,12 54 40 7,11,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,1,48 0 2 33,random,36 54 39 29,23,1.0,test
hotpotqa,0.6,5ae6143f5542996de7b71b2d,1,48 0 2 33,random,17 54 10 53,37,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,1,48 0 2 33,random,8 48 51 17,53,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,1,48 0 2 33,random,34 22 39 52,71,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,2,48 0 2 33,last,40 42 43 2,0,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,2,48 0 2 33,farthest,8 48 32 0,0,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,2,48 0 2 33,greedy_oracle,48 0 24 8,0,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,2,48 0 2 33,random,54 12 7 14,11,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,2,48 0 2 33,random,54 48 16 46,23,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,2,48 0 2 33,random,32 37 30 54,37,1.0,test
hotpotqa,0.4,5ae6143f5542996de7b71b2d,2,48 0 2 33,random,9 33 14 8,53,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,2,48 0 2 33,random,8 2 52 16,71,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,4,48 0 2 33,last,34 40 42 28,0,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,4,48 0 2 33,farthest,48 16 8 40,0,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,4,48 0 2 33,greedy_oracle,0 48 24 8,0,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,4,48 0 2 33,random,42 40 2 14,11,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,4,48 0 2 33,random,40 48 16 17,23,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,4,48 0 2 33,random,24 30 42 2,37,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,4,48 0 2 33,random,50 33 48 9,53,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,4,48 0 2 33,random,16 2 33 8,71,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,8,48 0 2 33,last,48 33 34 6,0,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,8,48 0 2 33,farthest,48 16 0 32,0,1.0,test
hotpotqa,0.2,5ae6143f5542996de7b71b2d,8,48 0 2 33,greedy_oracle,48 0 24 8,0,1.0,test
hotpotqa,0.6,5ae6143f5542996de7b71b2d,8,48 0 2 33,random,8 40 54 10,11,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,8,48 0 2 33,random,40 32 48 0,23,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,8,48 0 2 33,random,48 24 33 40,37,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,8,48 0 2 33,random,48 0 33 50,53,1.0,test
hotpotqa,0.0,5ae6143f5542996de7b71b2d,8,48 0 2 33,random,16 14 48 2,71,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,1,24 10 8 16,last,25 18 9 3,0,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,1,24 10 8 16,farthest,0 16 17 4,0,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,1,24 10 8 16,greedy_oracle,25 9 10 11,0,1.0,test
hotpotqa,0.5,5a7e513a5542994959419996,1,24 10 8 16,random,8 6 26 0,11,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,1,24 10 8 16,random,2 3 7 12,23,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,1,24 10 8 16,random,24 20 1 18,37,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,1,24 10 8 16,random,9 19 10 28,53,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,1,24 10 8 16,random,16 23 10 7,71,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,2,24 10 8 16,last,18 3 27 6,0,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,2,24 10 8 16,farthest,0 16 8 24,0,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,2,24 10 8 16,greedy_oracle,16 24 0 8,0,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,2,24 10 8 16,random,8 26 24 18,11,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,2,24 10 8 16,random,24 11 25 3,23,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,2,24 10 8 16,random,11 8 24 18,37,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,2,24 10 8 16,random,9 21 19 4,53,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,2,24 10 8 16,random,16 23 9 25,71,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,4,24 10 8 16,last,18 3 24 8,0,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,4,24 10 8 16,farthest,24 0 16 8,0,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,4,24 10 8 16,greedy_oracle,16 24 8 0,0,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,4,24 10 8 16,random,8 6 4 0,11,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,4,24 10 8 16,random,25 10 11 16,23,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,4,24 10 8 16,random,16 11 24 2,37,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,4,24 10 8 16,random,24 4 19 9,53,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,4,24 10 8 16,random,16 24 25 10,71,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,8,24 10 8 16,last,24 8 9 25,0,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,8,24 10 8 16,farthest,16 24 0 8,0,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,8,24 10 8 16,greedy_oracle,16 8 24 0,0,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,8,24 10 8 16,random,8 0 12 24,11,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,8,24 10 8 16,random,24 10 25 16,23,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,8,24 10 8 16,random,16 8 24 0,37,1.0,test
hotpotqa,0.0,5a7e513a5542994959419996,8,24 10 8 16,random,24 16 9 13,53,1.0,test
hotpotqa,0.25,5a7e513a5542994959419996,8,24 10 8 16,random,24 16 25 9,71,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,1,32 25 46 16,last,25 42 27 40,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,1,32 25 46 16,farthest,1 13 28 32,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,1,32 25 46 16,greedy_oracle,33 25 41 17,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,1,32 25 46 16,random,32 29 20 25,11,1.0,test
hotpotqa,0.25,5a80d6be55429938b6142206,1,32 25 46 16,random,40 42 32 39,23,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,1,32 25 46 16,random,42 4 32 28,37,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,1,32 25 46 16,random,24 9 31 41,53,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,1,32 25 46 16,random,42 16 24 32,71,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,2,32 25 46 16,last,42 27 41 29,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,2,32 25 46 16,farthest,32 0 8 16,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,2,32 25 46 16,greedy_oracle,32 16 24 0,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,2,32 25 46 16,random,29 25 32 46,11,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,2,32 25 46 16,random,40 42 1 32,23,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,2,32 25 46 16,random,32 4 42 27,37,1.0,test
hotpotqa,0.25,5a80d6be55429938b6142206,2,32 25 46 16,random,31 38 41 18,53,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,2,32 25 46 16,random,16 24 27 8,71,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,4,32 25 46 16,last,30 25 29 27,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,4,32 25 46 16,farthest,40 8 0 32,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,4,32 25 46 16,greedy_oracle,16 32 0 24,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,4,32 25 46 16,random,25 46 30 2,11,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,4,32 25 46 16,random,40 16 1 32,23,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,4,32 25 46 16,random,8 0 32 26,37,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,4,32 25 46 16,random,32 3 27 5,53,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,4,32 25 46 16,random,16 32 18 46,71,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,8,32 25 46 16,last,25 26 42 30,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,8,32 25 46 16,farthest,0 32 24 40,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,8,32 25 46 16,greedy_oracle,16 0 24 32,0,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,8,32 25 46 16,random,25 16 0 18,11,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,8,32 25 46 16,random,16 40 1 42,23,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,8,32 25 46 16,random,32 8 25 0,37,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,8,32 25 46 16,random,32 24 27 25,53,1.0,test
hotpotqa,0.0,5a80d6be55429938b6142206,8,32 25 46 16,random,24 8 16 32,71,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,1,24 40 8 0,last,23 15 19 18,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,1,24 40 8 0,farthest,44 17 21 40,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,1,24 40 8 0,greedy_oracle,10 11 35 21,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,1,24 40 8 0,random,39 21 35 33,11,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,1,24 40 8 0,random,7 32 42 33,23,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,1,24 40 8 0,random,48 10 24 33,37,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,1,24 40 8 0,random,22 31 14 24,53,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,1,24 40 8 0,random,33 7 9 1,71,1.0,test
hotpotqa,0.25,5ab88c075542991b5579efbe,2,24 40 8 0,last,23 15 37 13,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,2,24 40 8 0,farthest,40 0 32 16,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,2,24 40 8 0,greedy_oracle,32 0 8 24,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,2,24 40 8 0,random,33 21 2 30,11,1.0,test
hotpotqa,0.25,5ab88c075542991b5579efbe,2,24 40 8 0,random,33 32 36 22,23,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,2,24 40 8 0,random,48 10 43 12,37,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,2,24 40 8 0,random,2 34 50 5,53,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,2,24 40 8 0,random,33 13 7 20,71,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,4,24 40 8 0,last,23 21 7 0,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,4,24 40 8 0,farthest,40 32 24 0,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,4,24 40 8 0,greedy_oracle,0 32 24 8,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,4,24 40 8 0,random,16 2 20 33,11,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,4,24 40 8 0,random,33 32 14 42,23,1.0,test
hotpotqa,0.25,5ab88c075542991b5579efbe,4,24 40 8 0,random,32 48 22 36,37,1.0,test
hotpotqa,0.25,5ab88c075542991b5579efbe,4,24 40 8 0,random,16 42 34 37,53,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,4,24 40 8 0,random,24 33 27 13,71,1.0,test
hotpotqa,0.25,5ab88c075542991b5579efbe,8,24 40 8 0,last,7 21 30 37,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,8,24 40 8 0,farthest,40 24 32 0,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,8,24 40 8 0,greedy_oracle,0 24 32 8,0,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,8,24 40 8 0,random,8 0 16 21,11,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,8,24 40 8 0,random,24 33 22 9,23,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,8,24 40 8 0,random,0 32 48 22,37,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,8,24 40 8 0,random,0 8 48 16,53,1.0,test
hotpotqa,0.0,5ab88c075542991b5579efbe,8,24 40 8 0,random,24 0 33 42,71,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,1,37 0 8 16,last,8 24 27 0,0,1.0,test
hotpotqa,0.2,5a714b645542994082a3e78b,1,37 0 8 16,farthest,9 33 8 25,0,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,1,37 0 8 16,greedy_oracle,17 9 0 5,0,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,1,37 0 8 16,random,37 26 5 16,11,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,1,37 0 8 16,random,16 38 9 8,23,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,1,37 0 8 16,random,30 11 38 15,37,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,1,37 0 8 16,random,37 0 36 25,53,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,1,37 0 8 16,random,28 0 6 5,71,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,2,37 0 8 16,last,8 2 25 3,0,1.0,test
hotpotqa,0.2,5a714b645542994082a3e78b,2,37 0 8 16,farthest,8 0 16 32,0,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,2,37 0 8 16,greedy_oracle,0 24 16 8,0,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,2,37 0 8 16,random,37 16 5 0,11,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,2,37 0 8 16,random,16 9 11 8,23,1.0,test
hotpotqa,0.2,5a714b645542994082a3e78b,2,37 0 8 16,random,38 11 10 31,37,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,2,37 0 8 16,random,36 0 37 9,53,1.0,test
hotpotqa,0.2,5a714b645542994082a3e78b,2,37 0 8 16,random,13 4 5 8,71,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,4,37 0 8 16,last,8 27 24 3,0,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,4,37 0 8 16,farthest,8 16 0 37,0,0.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,4,37 0 8 16,greedy_oracle,0 24 16 8,0,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,4,37 0 8 16,random,37 16 1 8,11,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,4,37 0 8 16,random,16 11 8 0,23,1.0,test
hotpotqa,0.2,5a714b645542994082a3e78b,4,37 0 8 16,random,27 31 17 9,37,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,4,37 0 8 16,random,9 0 7 37,53,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,4,37 0 8 16,random,5 16 8 17,71,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,8,37 0 8 16,last,2 0 27 37,0,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,8,37 0 8 16,farthest,8 0 16 24,0,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,8,37 0 8 16,greedy_oracle,0 24 16 8,0,1.0,test
hotpotqa,0.2,5a714b645542994082a3e78b,8,37 0 8 16,random,32 37 9 16,11,1.0,test
hotpotqa,0.2,5a714b645542994082a3e78b,8,37 0 8 16,random,0 16 32 24,23,1.0,test
hotpotqa,0.2,5a714b645542994082a3e78b,8,37 0 8 16,random,32 0 11 9,37,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,8,37 0 8 16,random,8 37 17 9,53,1.0,test
hotpotqa,0.0,5a714b645542994082a3e78b,8,37 0 8 16,random,24 17 5 8,71,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,1,24 40 32 8,last,43 31 25 11,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,1,24 40 32 8,farthest,32 0 1 16,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,1,24 40 32 8,greedy_oracle,18 32 41 42,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,1,24 40 32 8,random,29 3 7 42,11,1.0,test
hotpotqa,0.16666666666666666,5abce85755429959677d6b3e,1,24 40 32 8,random,1 12 0 54,23,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,1,24 40 32 8,random,58 24 10 29,37,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,1,24 40 32 8,random,29 48 53 32,53,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,1,24 40 32 8,random,0 32 11 6,71,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,2,24 40 32 8,last,25 14 3 45,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,2,24 40 32 8,farthest,32 0 16 8,0,1.0,test
hotpotqa,0.16666666666666666,5abce85755429959677d6b3e,2,24 40 32 8,greedy_oracle,32 56 0 24,0,1.0,test
hotpotqa,0.3333333333333333,5abce85755429959677d6b3e,2,24 40 32 8,random,3 33 54 35,11,1.0,test
hotpotqa,0.16666666666666666,5abce85755429959677d6b3e,2,24 40 32 8,random,56 0 26 52,23,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,2,24 40 32 8,random,3 43 11 29,37,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,2,24 40 32 8,random,48 29 32 1,53,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,2,24 40 32 8,random,0 32 43 1,71,1.0,test
hotpotqa,0.16666666666666666,5abce85755429959677d6b3e,4,24 40 32 8,last,14 56 45 8,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,4,24 40 32 8,farthest,8 48 24 0,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,4,24 40 32 8,greedy_oracle,32 0 16 24,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,4,24 40 32 8,random,0 42 57 3,11,1.0,test
hotpotqa,0.16666666666666666,5abce85755429959677d6b3e,4,24 40 32 8,random,56 8 0 1,23,1.0,test
hotpotqa,0.16666666666666666,5abce85755429959677d6b3e,4,24 40 32 8,random,7 11 35 24,37,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,4,24 40 32 8,random,42 1 18 3,53,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,4,24 40 32 8,random,0 32 43 7,71,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,8,24 40 32 8,last,1 18 58 17,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,8,24 40 32 8,farthest,8 0 24 32,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,8,24 40 32 8,greedy_oracle,32 48 0 16,0,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,8,24 40 32 8,random,0 42 11 43,11,1.0,test
hotpotqa,0.16666666666666666,5abce85755429959677d6b3e,8,24 40 32 8,random,56 8 1 0,23,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,8,24 40 32 8,random,16 1 11 7,37,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,8,24 40 32 8,random,40 42 18 26,53,1.0,test
hotpotqa,0.0,5abce85755429959677d6b3e,8,24 40 32 8,random,0 16 32 11,71,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,1,120 40 128 136,last,85 160 98 97,0,1.0,test
qasper,0.3333333333333333,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,1,120 40 128 136,farthest,144 160 0 163,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,1,120 40 128 136,greedy_oracle,120 163 128 155,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,1,120 40 128 136,random,174 98 148 166,11,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,1,120 40 128 136,random,152 24 90 148,23,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,1,120 40 128 136,random,136 8 112 90,37,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,1,120 40 128 136,random,88 160 163 145,53,1.0,test
qasper,0.3333333333333333,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,1,120 40 128 136,random,97 0 14 3,71,1.0,test
qasper,0.3333333333333333,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,2,120 40 128 136,last,85 160 98 0,0,1.0,test
qasper,0.3333333333333333,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,2,120 40 128 136,farthest,144 160 0 128,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,2,120 40 128 136,greedy_oracle,120 128 152 64,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,2,120 40 128 136,random,8 155 135 171,11,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,2,120 40 128 136,random,160 155 8 136,23,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,2,120 40 128 136,random,136 8 90 111,37,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,2,120 40 128 136,random,88 160 40 163,53,1.0,test
qasper,0.3333333333333333,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,2,120 40 128 136,random,8 160 171 0,71,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,4,120 40 128 136,last,160 172 135 85,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,4,120 40 128 136,farthest,40 120 48 128,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,4,120 40 128 136,greedy_oracle,64 152 120 128,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,4,120 40 128 136,random,128 8 16 155,11,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,4,120 40 128 136,random,160 64 104 40,23,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,4,120 40 128 136,random,136 120 64 155,37,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,4,120 40 128 136,random,88 160 128 152,53,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,4,120 40 128 136,random,40 8 16 160,71,1.0,test
qasper,0.3333333333333333,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,8,120 40 128 136,last,160 48 0 135,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,8,120 40 128 136,farthest,120 128 40 88,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,8,120 40 128 136,greedy_oracle,64 152 128 120,0,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,8,120 40 128 136,random,8 128 72 144,11,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,8,120 40 128 136,random,160 72 96 120,23,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,8,120 40 128 136,random,136 8 120 64,37,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,8,120 40 128 136,random,160 88 136 64,53,1.0,test
qasper,0.0,1805.07133:b9ea841b817ba23281c95c7a769873b840dee8d5,8,120 40 128 136,random,136 96 40 128,71,1.0,test
qasper,-0.14285714285714285,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,1,0 72 88 104,last,73 103 61 78,0,1.0,test
qasper,-0.14285714285714285,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,1,0 72 88 104,farthest,42 27 103 61,0,1.0,test
qasper,-0.14285714285714285,1605.03481:b85fc420eb2f77f6f14f375cc1fcc5155eb5c0a8,1,0 72 88 104,greedy_oracle,90 101 94 27,0,1.0,test
